antmaze-medium-navigate-v0	0	gas_shortest	4.277040201695186	none	100
antmaze-medium-navigate-v0	0	gas_reachability_budget_calibrated	4.277040201695186	none	100
antmaze-medium-navigate-v0	0	gas_reachability_soft_calibrated	4.277040201695186	none	100
antmaze-medium-navigate-v0	1	gas_shortest	4.277040201695186	none	100
antmaze-medium-navigate-v0	1	gas_reachability_budget_calibrated	4.277040201695186	none	100
antmaze-medium-navigate-v0	1	gas_reachability_soft_calibrated	4.277040201695186	none	100
antmaze-medium-navigate-v0	2	gas_shortest	4.277040201695186	none	100
antmaze-medium-navigate-v0	2	gas_reachability_budget_calibrated	4.277040201695186	none	100
antmaze-medium-navigate-v0	2	gas_reachability_soft_calibrated	4.277040201695186	none	100
antmaze-medium-stitch-v0	0	gas_shortest	3.0509568029941887	none	100
antmaze-medium-stitch-v0	0	gas_reachability_budget_calibrated	3.0509568029941887	none	100
antmaze-medium-stitch-v0	0	gas_reachability_soft_calibrated	3.0509568029941887	none	100
antmaze-medium-stitch-v0	1	gas_shortest	3.0509568029941887	none	100
antmaze-medium-stitch-v0	1	gas_reachability_budget_calibrated	3.0509568029941887	none	100
antmaze-medium-stitch-v0	1	gas_reachability_soft_calibrated	3.0509568029941887	none	100
antmaze-medium-stitch-v0	2	gas_shortest	3.0509568029941887	none	100
antmaze-medium-stitch-v0	2	gas_reachability_budget_calibrated	3.0509568029941887	none	100
antmaze-medium-stitch-v0	2	gas_reachability_soft_calibrated	3.0509568029941887	none	100
