query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,229,404,True,4,11.773412719021717,229 149 42 405 404,907 592 252 1626
1,385,369,True,3,11.478559048254985,385 157 161 369,1525 643 660
2,402,500,True,5,15.492307619438783,402 375 271 1 303 500,1595 1466 1108 9 1223
3,389,98,True,2,7.0101100286299705,389 208 98,1549 869
4,311,203,True,4,11.766864351995725,311 171 271 1 203,1247 736 1108 2
5,147,395,False,0,inf,,
6,184,40,True,6,18.246877321464574,184 8 171 271 1 303 40,796 61 736 1108 9 1221
7,39,208,True,3,12.454147965839033,39 404 389 208,241 1614 1549
8,147,26,True,2,8.111752280340436,147 227 26,585 901
9,389,319,True,3,9.501959329924258,389 58 186 319,1544 287 816
10,143,271,True,3,8.052042128964924,143 161 369 271,551 660 1446
11,509,385,True,3,9.755928946018454,509 361 217 385,1894 1430 888
12,352,335,True,3,11.955122314805838,352 404 383 335,1395 1611 1517
13,352,37,True,2,6.485598559653489,352 24 37,1384 156
14,494,172,True,3,9.73461631479998,494 311 171 172,1855 1247 732
15,440,117,True,3,10.562948828843115,440 263 405 117,1709 1088 1621
16,230,129,True,3,10.351615044897493,230 22 179 129,914 138 783
