edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,1,56,14,4,4,14,1,2.5,2.5714285714285716,5,14,4,3.5,14,0,0,0,0.9999999999999286,0.002275,0.003085,0.48933229191993516,0.5476821446904186,0.5476821446904186,3.0,unique_starts
1,1,196,28,7,15,15,1,2.0,2.642857142857143,5,28,7,4.0,28,130,130,130,-0.6455696202531604,0.002275,0.00287,0.48933229191993516,0.3938063547620109,0.48933229191993516,2.258198889747161,unique_starts
2,1,203,139,14,57,57,1,4.0,3.971223021582734,5,139,14,9.928571428571429,139,0,0,0,0.9999999999999929,0.002275,0.00251,0.48933229191993516,0.3239805318900079,0.48933229191993516,4.132453235706504,unique_starts
3,1,207,28,6,11,19,1,4.0,3.607142857142857,5,28,6,4.666666666666667,28,0,0,0,0.9999999999999644,0.002275,0.002905,0.48933229191993516,0.5763715552336803,0.5763715552336803,4.301511344577763,unique_starts
4,1,222,117,11,36,61,1,3.0,3.264957264957265,5,117,11,10.636363636363637,117,178,178,178,-0.20677966101694845,0.002275,0.00284,0.48933229191993516,0.36891735569835515,0.48933229191993516,3.1666666666666665,unique_starts
5,1,263,18,3,8,8,1,4.0,3.7222222222222223,5,18,3,6.0,18,0,0,0,0.9999999999999445,0.002275,0.00213,0.48933229191993516,0.4677694417137528,0.48933229191993516,4.353553390593274,unique_starts
6,1,271,6,4,4,6,1,1.0,1.3333333333333333,2,6,4,1.5,6,13,13,13,-0.3684210526315596,0.002275,0.002355,0.48933229191993516,0.7393293140999965,0.7393293140999965,1.5,unique_starts
7,1,297,5,2,2,5,1,2.0,2.2,4,5,2,2.5,5,7,7,7,-0.16666666666665278,0.002275,0.001635,0.48933229191993516,0.4467015809554916,0.48933229191993516,2.7071067811865475,unique_starts
8,1,299,50,3,17,20,1,4.0,3.6,5,50,3,16.666666666666668,50,250,250,250,-0.6666666666666644,0.002275,0.002525,0.48933229191993516,0.13726557047333235,0.48933229191993516,4.242535625036333,unique_starts
9,1,303,10,2,10,2,1,3.0,3.0,5,10,2,5.0,10,0,0,0,0.9999999999999,0.002275,0.00247,0.48933229191993516,0.3262160334887899,0.48933229191993516,3.316227766016838,unique_starts
