query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,1,12,True,4,86.48542546070838,1 4 6 10 12,1 8 15 34
1,315,229,True,4,77.57657241761775,315 313 252 232 229,131 124 102 85
2,387,301,False,0,inf,,
3,390,252,True,3,69.33756313761685,390 372 312 252,151 138 118
4,4,121,False,0,inf,,
5,221,233,False,0,inf,,
6,390,341,False,0,inf,,
7,87,1,True,3,70.73631919439379,87 46 4 1,57 42 6
8,312,206,True,4,81.42754822455345,312 252 232 229 206,118 102 85 80
9,121,46,False,0,inf,,
10,1,12,True,4,86.48542546070838,1 4 6 10 12,1 8 15 34
11,261,229,False,0,inf,,
12,4,126,True,3,65.47370155092908,4 46 86 126,10 46 56
13,9,126,True,3,66.42449570774929,9 47 87 126,30 52 60
14,261,166,False,0,inf,,
15,126,10,True,4,86.30359679706206,126 86 46 7 10,61 53 44 22
16,272,389,True,3,68.44715888940516,272 312 372 389,113 123 141
17,341,389,False,0,inf,,
18,341,390,False,0,inf,,
19,387,313,True,3,67.67673936225869,387 389 372 313,144 146 139
20,389,272,True,3,68.32523909338536,389 372 312 272,146 138 119
21,121,47,False,0,inf,,
22,1,12,True,4,86.48542546070838,1 4 6 10 12,1 8 15 34
23,86,1,True,3,68.68990680145744,86 46 4 1,53 42 6
24,306,392,False,0,inf,,
25,12,1,True,4,81.56988755483047,12 10 7 3 1,37 32 18 2
26,233,392,True,4,76.56741769336739,233 252 312 372 392,94 105 123 143
27,387,313,True,3,67.67673936225869,387 389 372 313,144 146 139
28,218,312,True,3,72.60644334638155,218 235 252 312,78 100 105
29,261,229,False,0,inf,,
30,312,232,True,2,36.2048109771897,312 252 232,118 102
31,121,4,False,0,inf,,
32,121,4,False,0,inf,,
33,86,229,True,4,84.32272991875938,86 126 166 207 229,56 63 66 72
34,126,10,True,4,86.30359679706206,126 86 46 7 10,61 53 44 22
35,10,126,True,4,78.44955057534938,10 9 47 87 126,33 30 52 60
36,392,306,False,0,inf,,
37,47,207,True,4,84.28435126996618,47 87 126 166 207,52 60 63 66
38,207,46,True,4,84.30453090916207,207 166 126 86 46,70 64 61 53
39,121,4,False,0,inf,,
40,315,389,True,3,65.4263271475899,315 313 372 389,131 129 141
41,126,212,True,4,87.53188058292494,126 166 207 229 212,63 66 72 82
42,389,315,True,3,66.69919933738949,389 372 313 315,146 139 127
43,7,166,True,4,84.31948819814461,7 47 87 126 166,24 52 60 63
44,392,306,False,0,inf,,
45,306,221,False,0,inf,,
46,233,221,False,0,inf,,
47,389,341,False,0,inf,,
48,229,315,True,3,69.1778167633147,229 232 272 315,83 89 115
49,387,301,False,0,inf,,
