segment_source,segment_edge_id,planner_edge_id,src,dst,num_initiation_samples,min_initiation_distance,median_initiation_distance,distance_scale,state_conditioned_risk_score,state_conditioned_risk_penalty,episode_id,replan_index,current_cluster
bank,0,0,0,1,128,0.7734461426734924,25.480892181396484,13.775545120239258,0.054599203777067395,0.013649800944266849,0,0,0
bank,1,1,0,20,128,13.775545120239258,23.995595932006836,13.775545120239258,0.6321205588285577,0.15803013970713942,0,0,0
bank,2,2,0,21,55,13.775545120239258,27.37496566772461,13.775545120239258,0.6321205588285577,0.15803013970713942,0,0,0
bank,0,0,0,1,128,0.6106708645820618,25.315879821777344,13.616071701049805,0.04385840900002913,0.010964602250007283,0,1,0
bank,1,1,0,20,128,13.616071701049805,23.83190155029297,13.616071701049805,0.6321205588285577,0.15803013970713942,0,1,0
bank,2,2,0,21,55,13.616071701049805,27.209941864013672,13.616071701049805,0.6321205588285577,0.15803013970713942,0,1,0
bank,0,0,0,1,128,0.6148338317871094,25.320201873779297,13.620129585266113,0.044137835023851046,0.011034458755962762,0,2,0
bank,1,1,0,20,128,13.620129585266113,23.83612632751465,13.620129585266113,0.6321205588285577,0.15803013970713942,0,2,0
bank,2,2,0,21,55,13.620129585266113,27.21427345275879,13.620129585266113,0.6321205588285577,0.15803013970713942,0,2,0
bank,9,9,2,0,29,2.10140061378479,25.297842025756836,2.10140061378479,0.6321205588285577,0.15803013970713942,0,3,2
bank,10,10,2,1,128,1.8257982730865479,23.552366256713867,2.10140061378479,0.5805656507624835,0.14514141269062086,0,3,2
bank,11,11,2,3,128,1.7014058828353882,18.87169647216797,2.10140061378479,0.5549876623074383,0.1387469155768596,0,3,2
bank,12,12,2,4,76,2.15919828414917,20.191524505615234,2.10140061378479,0.6421009644272355,0.16052524110680888,0,3,2
bank,13,13,2,21,128,3.0880558490753174,11.711967468261719,2.10140061378479,0.7699647391995783,0.19249118479989458,0,3,2
bank,14,14,2,22,128,2.1806254386901855,12.080377578735352,2.10140061378479,0.645731777510921,0.16143294437773026,0,3,2
bank,15,15,2,23,14,1.9412978887557983,18.085290908813477,2.10140061378479,0.6029969921132875,0.15074924802832187,0,3,2
bank,9,9,2,0,29,1.952808141708374,25.408584594726562,1.952808141708374,0.6321205588285577,0.15803013970713942,0,4,2
bank,10,10,2,1,128,1.6460881233215332,23.597692489624023,1.952808141708374,0.569554202739357,0.14238855068483924,0,4,2
bank,11,11,2,3,128,1.781869649887085,19.004913330078125,1.952808141708374,0.5984668932376354,0.14961672330940884,0,4,2
bank,12,12,2,4,76,1.990601897239685,20.15176010131836,1.952808141708374,0.6391718751902655,0.15979296879756638,0,4,2
bank,13,13,2,21,128,2.9135003089904785,11.629570007324219,1.952808141708374,0.775067337666747,0.19376683441668674,0,4,2
bank,14,14,2,22,128,1.984649658203125,11.948932647705078,1.952808141708374,0.6380703784663435,0.15951759461658588,0,4,2
bank,15,15,2,23,14,1.7524410486221313,17.9726505279541,1.952808141708374,0.5923700097325153,0.14809250243312883,0,4,2
bank,0,0,0,1,128,0.5535871386528015,24.811325073242188,12.954042434692383,0.04183444391162794,0.010458610977906985,1,0,0
bank,1,1,0,20,128,12.954042434692383,23.240583419799805,12.954042434692383,0.6321205588285577,0.15803013970713942,1,0,0
bank,2,2,0,21,55,12.954042434692383,26.715978622436523,12.954042434692383,0.6321205588285577,0.15803013970713942,1,0,0
bank,0,0,0,1,128,0.6325445175170898,24.827861785888672,12.943885803222656,0.04769337318853306,0.011923343297133265,1,1,0
bank,1,1,0,20,128,12.943885803222656,23.242809295654297,12.943885803222656,0.6321205588285577,0.15803013970713942,1,1,0
bank,2,2,0,21,55,12.943885803222656,26.734073638916016,12.943885803222656,0.6321205588285577,0.15803013970713942,1,1,0
bank,0,0,0,1,128,0.6510483622550964,24.85361099243164,12.969072341918945,0.048960870609646046,0.012240217652411511,1,2,0
bank,1,1,0,20,128,12.969072341918945,23.268461227416992,12.969072341918945,0.6321205588285577,0.15803013970713942,1,2,0
bank,2,2,0,21,55,12.969072341918945,26.759811401367188,12.969072341918945,0.6321205588285577,0.15803013970713942,1,2,0
bank,0,0,0,1,128,0.2281353622674942,24.535606384277344,12.733360290527344,0.017756808180376393,0.004439202045094098,1,3,0
bank,1,1,0,20,128,12.733360290527344,22.99161720275879,12.733360290527344,0.6321205588285577,0.15803013970713942,1,3,0
bank,2,2,0,21,55,12.733360290527344,26.437490463256836,12.733360290527344,0.6321205588285577,0.15803013970713942,1,3,0
bank,111,111,21,0,128,1.1428518295288086,14.932670593261719,1.1428518295288086,0.6321205588285577,0.15803013970713942,1,4,21
bank,112,112,21,1,128,1.1428518295288086,25.359556198120117,1.1428518295288086,0.6321205588285577,0.15803013970713942,1,4,21
bank,113,113,21,2,128,0.9162017107009888,16.285369873046875,1.1428518295288086,0.5514253752872995,0.13785634382182488,1,4,21
bank,114,114,21,20,128,6.620593070983887,14.661288261413574,1.1428518295288086,0.9969513178689536,0.2492378294672384,1,4,21
bank,115,115,21,22,128,0.9162017107009888,23.778287887573242,1.1428518295288086,0.5514253752872995,0.13785634382182488,1,4,21
