query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,158,212,True,5,48.004071660464895,158 198 217 235 233 212,119 144 197 246 238
1,315,229,True,5,44.95567771948049,315 293 273 252 231 229,304 284 269 255 227
2,124,7,True,6,49.56010810069408,124 126 106 86 46 27 7,100 102 85 74 47 23
3,127,4,True,5,43.0325647911111,127 106 86 46 26 4,107 85 74 46 16
4,229,124,True,5,43.122802500425266,229 207 187 166 146 124,212 162 138 120 111
5,198,230,True,5,46.72367235759465,198 217 235 233 232 230,144 197 246 241 234
6,390,252,True,4,41.91814189989605,390 372 332 292 252,331 325 310 277
7,7,187,True,6,52.6663857608776,7 27 46 86 126 146 187,9 25 50 79 106 117
8,358,273,False,0,inf,,
9,4,52,True,6,52.224859073457466,4 6 7 9 29 31 52,0 3 7 13 31 36
10,186,235,True,5,49.43720737995171,186 207 209 231 233 235,137 166 177 230 242
11,107,210,True,6,49.83852757088401,107 127 146 187 207 208 210,95 110 117 142 165 170
12,358,353,False,0,inf,,
13,209,198,True,5,50.722431818144464,209 231 233 215 217 198,177 230 239 190 194
14,46,52,True,6,49.77935588469234,46 27 7 9 29 31 52,47 23 7 13 31 36
15,9,127,True,4,38.43044106642452,9 27 47 87 127,12 26 56 84
16,4,52,True,6,52.224859073457466,4 6 7 9 29 31 52,0 3 7 13 31 36
17,158,232,True,5,46.99583788457056,158 198 217 235 233 232,119 144 197 246 241
18,229,178,True,6,57.77798737370002,229 231 233 215 217 198 178,217 230 239 190 194 143
19,158,232,True,5,46.99583788457056,158 198 217 235 233 232,119 144 197 246 241
20,4,121,True,7,65.90826717853712,4 26 46 86 126 124 123 121,1 20 50 79 104 99 97
21,221,233,True,7,64.62362879378155,221 222 204 206 208 210 232 233,203 205 147 159 170 184 236
22,390,341,True,14,134.98379953305897,390 372 332 292 252 231 209 207 206 224 222 241 281 301 341,331 325 310 277 255 224 172 164 160 211 208 254 275 292
23,124,7,True,6,49.56010810069408,124 126 106 86 46 27 7,100 102 85 74 47 23
24,273,166,True,6,52.31747956785042,273 252 231 230 208 187 166,269 255 228 218 167 138
25,224,124,True,6,46.87908304035214,224 205 206 186 166 146 124,210 151 154 133 120 111
26,312,206,True,6,52.72642917306631,312 292 252 231 209 207 206,294 277 255 224 172 164
27,358,252,False,0,inf,,
28,224,341,True,5,47.53545583907396,224 222 241 281 301 341,211 208 254 275 292
29,121,46,True,6,52.045877729855164,121 123 124 126 106 86 46,96 98 100 102 85 74
30,261,229,True,6,55.29528125406685,261 241 222 204 206 208 229,261 252 205 147 159 171
31,198,229,True,5,49.87743848889606,198 217 235 233 231 229,144 197 246 240 227
32,4,126,True,4,38.431722882024744,4 26 46 86 126,1 20 50 79
33,272,187,True,5,43.22151695069202,272 252 231 230 208 187,264 255 228 218 167
34,224,303,True,4,40.5493060447635,224 222 241 281 303,211 208 254 276
35,9,126,True,4,39.43276186021784,9 27 46 86 126,12 25 50 79
36,86,187,True,3,27.895590503659076,86 126 146 187,79 106 117
37,261,166,True,6,51.08294694289943,261 241 222 204 206 186 166,261 252 205 147 154 133
38,221,127,True,7,57.02791547480307,221 222 204 206 186 166 146 127,203 205 147 154 133 120 113
