query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,1,12,True,7,61.938150785975694,1 3 4 6 7 9 10 12,0 2 4 6 8 10 12
1,315,229,False,0,inf,,
2,387,301,False,0,inf,,
3,390,252,False,0,inf,,
4,4,121,False,0,inf,,
5,221,233,False,0,inf,,
6,390,341,False,0,inf,,
7,87,1,False,0,inf,,
8,312,206,False,0,inf,,
9,121,46,False,0,inf,,
10,1,12,True,7,61.938150785975694,1 3 4 6 7 9 10 12,0 2 4 6 8 10 12
11,261,229,False,0,inf,,
12,4,126,False,0,inf,,
13,9,126,False,0,inf,,
14,261,166,False,0,inf,,
15,126,10,False,0,inf,,
16,272,389,False,0,inf,,
17,341,389,False,0,inf,,
18,341,390,False,0,inf,,
19,387,313,True,6,52.08638768291523,387 389 390 372 352 312 313,56 58 59 53 51 46
20,389,272,False,0,inf,,
21,121,47,False,0,inf,,
22,1,12,True,7,61.938150785975694,1 3 4 6 7 9 10 12,0 2 4 6 8 10 12
23,86,1,False,0,inf,,
24,306,392,False,0,inf,,
25,12,1,True,7,61.75397861270965,12 10 9 7 6 4 3 1,13 11 9 7 5 3 1
26,233,392,False,0,inf,,
27,387,313,True,6,52.08638768291523,387 389 390 372 352 312 313,56 58 59 53 51 46
28,218,312,False,0,inf,,
29,261,229,False,0,inf,,
30,312,232,False,0,inf,,
31,121,4,False,0,inf,,
32,121,4,False,0,inf,,
33,86,229,False,0,inf,,
34,126,10,False,0,inf,,
35,10,126,False,0,inf,,
36,392,306,False,0,inf,,
37,47,207,False,0,inf,,
38,207,46,False,0,inf,,
39,121,4,False,0,inf,,
40,315,389,False,0,inf,,
41,126,212,False,0,inf,,
42,389,315,True,6,52.13902672148916,389 390 372 352 312 313 315,58 59 53 51 46 48
43,7,166,False,0,inf,,
44,392,306,False,0,inf,,
45,306,221,False,0,inf,,
46,233,221,False,0,inf,,
47,389,341,False,0,inf,,
48,229,315,False,0,inf,,
49,387,301,False,0,inf,,
