edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,2,21,197,15,197,19,2,8.0,9.446700507614214,25,197,15,13.133333333333333,197,85,85,85,0.39716312056737446,0.00384,0.001335,0.49557695833984555,0.7000075364621832,0.7000075364621832,8.07124704998791,unique_starts
1,2,42,3,3,3,3,25,25.0,25.0,25,3,3,1.0,3,133,133,133,-0.9558823529411695,0.00384,0.002905,0.49557695833984555,0.49705178564663943,0.49705178564663943,25.577350269189626,unique_starts
2,2,171,12,3,5,8,14,19.0,19.416666666666668,25,12,3,4.0,12,9,9,9,0.14285714285713608,0.00384,0.00343,0.49557695833984555,0.6091865893282263,0.6091865893282263,19.447213595499957,unique_starts
3,2,175,82,6,39,28,1,3.0,3.4146341463414633,7,82,6,13.666666666666666,82,162,162,162,-0.32786885245901504,0.00384,0.00503,0.49557695833984555,0.7573380297747923,0.7573380297747923,3.160128153805087,unique_starts
4,2,179,110,8,110,8,2,9.0,10.454545454545455,25,110,8,13.75,110,76,76,76,0.18279569892473022,0.00384,0.00165,0.49557695833984555,0.5689519284458886,0.5689519284458886,9.09534625892456,unique_starts
5,2,199,11,2,10,3,18,23.0,22.363636363636363,25,11,2,5.5,11,3,0,0,0.9999999999999091,0.00384,0.00268,0.49557695833984555,0.5690552560543798,0.5690552560543798,23.316227766016837,unique_starts
6,2,271,74,5,36,13,15,21.0,20.7027027027027,25,74,5,14.8,74,22,22,22,0.5416666666666611,0.00384,0.002355,0.49557695833984555,0.46904630509061107,0.49557695833984555,21.166666666666668,unique_starts
7,2,463,459,23,283,52,7,13.0,13.004357298474945,25,459,23,19.956521739130434,459,0,0,0,0.9999999999999978,0.00384,0.00216,0.49557695833984555,0.5081641748793143,0.5081641748793143,13.059443829827776,unique_starts
8,3,140,11,4,7,8,23,25.0,24.545454545454547,25,11,4,2.75,11,981,981,981,-0.9778225806451603,0.003565,0.00296,0.5904218374331804,0.4551836186304672,0.5904218374331804,25.37796447300923,unique_starts
9,3,266,50,12,27,27,20,25.0,24.12,25,50,12,4.166666666666667,50,2649,2649,2649,-0.9629492404594291,0.003565,0.0038,0.5904218374331804,0.6115361362052629,0.6115361362052629,25.192450089729874,unique_starts
10,3,329,134,5,28,30,13,22.0,21.46268656716418,25,134,5,26.8,134,0,0,0,0.9999999999999926,0.003565,0.00267,0.5904218374331804,0.48285513264051666,0.5904218374331804,22.188982236504614,unique_starts
