query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,203,303,True,7,29.059821705991467,203 222 221 241 261 281 302 303,185 256 254 328 338 351 378
1,347,353,True,8,32.62079405173134,347 367 368 389 390 391 372 352 353,430 442 447 459 461 462 448 433
2,367,292,True,9,36.62570455724822,367 368 389 390 391 372 352 332 312 292,442 447 459 461 462 448 431 417 388
3,315,229,True,7,29.23545925803558,315 294 273 252 232 231 230 229,404 364 343 329 302 297 293
4,30,126,True,8,32.857252604175656,30 9 8 27 47 67 86 106 126,52 13 11 41 73 89 93 105
5,227,47,True,9,36.80318979422079,227 206 186 166 146 126 106 86 66 47,276 197 171 160 148 128 102 91 82
6,387,301,True,8,33.13710451826253,387 367 347 326 305 304 303 302 301,452 441 429 414 383 381 379 377
7,227,312,True,8,32.3588684787437,227 228 229 230 231 252 272 292 312,280 285 290 294 299 331 341 355
8,124,7,True,7,28.977512984877087,124 125 106 86 66 46 26 7,120 122 102 91 81 64 31
9,127,4,False,0,inf,,
10,229,124,True,7,28.94856345386915,229 228 207 187 166 146 125 124,289 281 205 176 160 147 123
11,301,227,True,9,38.1626400719978,301 281 261 241 222 223 204 205 206 227,372 348 336 326 257 259 189 193 203
12,198,230,True,8,33.01397238023516,198 217 236 235 234 233 232 231 230,182 250 324 319 314 308 302 297
13,124,203,True,8,32.818950805579654,124 125 146 166 186 206 205 204 203,120 127 152 163 174 199 192 188
14,55,6,True,9,36.674773666624645,55 54 53 32 11 10 9 8 7 6,78 76 74 60 22 18 13 9 5
15,390,252,True,8,32.53098714877405,390 391 372 352 332 312 292 272 252,461 462 448 431 417 388 352 339
16,7,187,True,9,36.73537538182929,7 27 47 67 87 107 127 147 167 187,8 41 73 90 99 111 138 158 169
17,3,147,False,0,inf,,
18,358,273,True,6,25.233608351665872,358 338 317 316 315 294 273,439 427 409 407 404 364
19,186,235,True,9,36.27868889587506,186 207 208 209 210 231 232 213 234 235,175 207 211 216 223 298 301 232 315
20,223,123,True,9,36.8392483169958,223 204 205 206 186 166 146 145 144 123,259 189 193 197 171 160 150 145 139
21,107,210,True,8,32.64148600674474,107 127 147 167 187 207 208 209 210,111 138 158 169 180 207 211 216
22,358,353,True,8,32.7151186105625,358 338 317 316 315 314 313 333 353,439 427 409 407 405 402 399 426
23,209,198,True,9,36.509232085348806,209 210 231 232 213 234 235 216 217 198,216 223 298 301 232 315 318 244 247
24,261,347,True,7,29.108082363540053,261 281 302 303 304 305 326 347,338 351 378 380 382 385 416
25,9,127,True,7,28.591029059742493,9 8 27 47 67 87 107 127,13 11 41 73 90 99 111
26,301,227,True,9,38.1626400719978,301 281 261 241 222 223 204 205 206 227,372 348 336 326 257 259 189 193 203
27,213,146,True,9,36.91221556064234,213 232 231 230 229 228 207 187 166 146,230 302 297 293 289 281 205 176 160
28,229,178,True,10,40.52678342841719,229 230 231 232 213 234 235 216 217 198 178,290 294 298 301 232 315 318 244 247 181
29,226,300,True,9,36.88672273314177,226 225 224 223 222 221 241 261 281 300,274 269 265 260 256 254 328 338 349
30,347,353,True,8,32.62079405173134,347 367 368 389 390 391 372 352 353,430 442 447 459 461 462 448 433
31,4,121,False,0,inf,,
32,347,261,True,7,29.076027757018416,347 326 305 304 303 302 281 261,429 414 383 381 379 376 348
33,221,233,True,12,49.057251705433615,221 222 223 204 205 206 207 208 209 210 231 232 233,253 257 259 189 193 200 207 211 216 223 298 303
34,301,226,True,8,34.15113924472354,301 281 261 241 222 223 224 225 226,372 348 336 326 257 261 266 270
35,124,7,True,7,28.977512984877087,124 125 106 86 66 46 26 7,120 122 102 91 81 64 31
36,273,166,True,9,36.93633131620196,273 252 232 231 230 229 228 207 187 166,343 329 302 297 293 289 281 205 176
37,224,124,True,7,29.049014225391502,224 225 206 186 166 146 125 124,266 268 197 171 160 147 123
38,312,206,True,10,40.74427397381565,312 292 272 252 232 231 230 229 228 227 206,388 352 339 329 302 297 293 289 284 276
39,167,8,True,8,33.12086703135618,167 147 126 106 86 66 47 27 8,166 154 128 102 91 82 70 37
40,358,252,True,7,29.35764308625508,358 338 317 316 315 294 273 252,439 427 409 407 404 364 343
41,144,210,True,8,32.01340877151403,144 145 146 166 186 207 208 209 210,142 146 152 163 175 207 211 216
42,121,46,True,8,32.87165744100126,121 122 123 124 125 106 86 66 46,113 115 117 120 122 102 91 81
43,261,229,True,9,38.43256363985859,261 241 222 223 204 205 206 227 228 229,336 326 257 259 189 193 203 280 285
44,7,55,True,8,32.858671877478706,7 8 9 10 11 32 53 54 55,6 10 14 19 26 63 75 77
45,198,229,True,9,37.063540539944825,198 217 236 235 234 233 232 231 230 229,182 250 324 319 314 308 302 297 293
46,4,126,False,0,inf,,
47,272,187,True,8,32.749123432112356,272 252 232 231 230 229 228 207 187,339 329 302 297 293 289 281 205
48,224,303,True,8,32.99817398117822,224 223 222 221 241 261 281 302 303,265 260 256 254 328 338 351 378
49,241,347,True,8,33.16894042548506,241 261 281 302 303 304 305 326 347,328 338 351 378 380 382 385 416
50,9,126,True,7,28.680475908879018,9 8 27 47 67 86 106 126,13 11 41 73 89 93 105
51,300,387,True,9,36.96753681109658,300 301 302 303 304 305 326 347 367 387,370 374 378 380 382 385 416 430 443
52,86,187,True,5,20.376354783400526,86 106 126 146 166 187,93 105 133 152 164
53,261,166,True,8,34.07862840190823,261 241 222 223 204 205 206 186 166,336 326 257 259 189 193 197 171
54,221,127,True,9,36.81861941433552,221 222 223 204 205 206 186 166 146 127,253 257 259 189 193 197 171 160 149
