query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,1,12,True,7,61.86437404309687,1 3 4 6 7 9 11 12,0 2 4 6 8 11 17
1,392,381,True,7,61.86586351333716,392 390 389 387 386 384 383 381,239 236 233 231 229 227 225
2,41,9,False,0,inf,,
3,381,392,True,7,62.08874489089136,381 383 384 386 387 389 390 392,223 226 228 230 232 234 237
4,384,383,True,1,7.040455669703137,384 383,227
5,315,229,True,6,51.8460853514467,315 313 292 252 232 230 229,188 183 166 149 135 131
6,227,47,False,0,inf,,
7,387,301,True,6,52.499700432314924,387 386 384 383 361 341 301,231 229 227 224 213 200
8,227,312,True,7,58.21725771582827,227 207 209 230 232 252 292 312,122 92 99 132 137 153 169
9,124,7,False,0,inf,,
10,127,4,False,0,inf,,
11,318,392,False,0,inf,,
12,229,124,True,5,43.122802500425266,229 207 187 166 146 124,124 90 74 64 58
13,301,227,True,16,145.54160563125708,301 341 361 383 384 386 387 389 390 372 332 292 252 232 210 209 227,175 202 215 226 228 230 232 234 235 216 192 166 149 133 100 97
14,198,230,True,6,51.553746447019286,198 218 236 235 233 232 230,79 114 148 145 140 135
15,221,381,False,0,inf,,
16,390,252,True,4,41.91814189989605,390 372 332 292 252,235 216 192 166
17,7,187,False,0,inf,,
18,41,10,False,0,inf,,
19,386,301,True,5,45.461658639469505,386 384 383 361 341 301,229 227 224 213 200
20,358,273,False,0,inf,,
21,4,52,True,6,52.77087624483559,4 6 7 9 11 32 52,4 6 8 11 19 31
22,186,235,True,6,51.967314485844625,186 207 209 230 232 233 235,73 92 99 132 136 141
23,358,353,False,0,inf,,
24,209,198,False,0,inf,,
25,46,52,False,0,inf,,
26,9,127,False,0,inf,,
27,301,227,True,16,145.54160563125708,301 341 361 383 384 386 387 389 390 372 332 292 252 232 210 209 227,175 202 215 226 228 230 232 234 235 216 192 166 149 133 100 97
28,4,52,True,6,52.77087624483559,4 6 7 9 11 32 52,4 6 8 11 19 31
29,318,392,False,0,inf,,
30,3,52,True,7,59.8022644858643,3 4 6 7 9 11 32 52,2 4 6 8 11 19 31
31,13,1,True,7,65.19306973736363,13 11 9 7 6 4 3 1,24 15 9 7 5 3 1
32,229,178,False,0,inf,,
33,226,300,True,18,161.88732727797648,226 207 209 230 232 252 292 313 353 372 390 389 387 386 384 383 361 340 300,118 92 99 132 137 153 170 187 211 219 236 233 231 229 227 224 212 197
34,4,121,False,0,inf,,
35,146,41,False,0,inf,,
36,221,233,False,0,inf,,
37,13,87,False,0,inf,,
38,390,341,True,7,59.14921007135855,390 389 387 386 384 383 361 341,236 233 231 229 227 224 213
39,301,226,True,17,152.58562817657338,301 341 361 383 384 386 387 389 390 372 332 292 252 232 210 209 227 226,175 202 215 226 228 230 232 234 235 216 192 166 149 133 100 97 123
40,41,146,False,0,inf,,
41,124,7,False,0,inf,,
42,273,166,True,7,56.29775029817051,273 252 232 210 209 207 187 166,160 149 133 100 95 90 74
43,306,393,False,0,inf,,
44,87,1,False,0,inf,,
45,224,124,True,6,47.98877176515334,224 204 206 186 166 146 124,115 80 82 70 64 58
46,312,206,True,7,56.6144034647419,312 292 252 232 210 209 207 206,180 166 149 133 100 95 91
47,306,381,False,0,inf,,
48,358,252,False,0,inf,,
49,224,341,True,18,159.70354678889237,224 226 207 209 230 232 252 292 313 353 372 390 389 387 386 384 383 361 341,116 118 92 99 132 137 153 170 187 211 219 236 233 231 229 227 224 213
50,340,204,True,17,151.47551753085583,340 361 383 384 386 387 389 390 372 332 292 252 232 210 209 207 206 204,199 215 226 228 230 232 234 235 216 192 166 149 133 100 95 91 84
51,121,46,False,0,inf,,
52,392,381,True,7,61.86586351333716,392 390 389 387 386 384 383 381,239 236 233 231 229 227 225
53,346,346,True,0,0.0,346,
54,381,306,False,0,inf,,
55,1,12,True,7,61.86437404309687,1 3 4 6 7 9 11 12,0 2 4 6 8 11 17
56,261,229,True,16,146.27965107367456,261 301 341 361 383 384 386 387 389 390 372 332 292 252 232 230 229,155 175 202 215 226 228 230 232 234 235 216 192 166 149 135 131
57,381,306,False,0,inf,,
58,386,301,True,5,45.461658639469505,386 384 383 361 341 301,229 227 224 213 200
59,198,229,True,7,58.59140862587702,198 218 236 235 233 232 230 229,79 114 148 145 140 135 131
60,381,392,True,7,62.08874489089136,381 383 384 386 387 389 390 392,223 226 228 230 232 234 237
61,4,126,False,0,inf,,
62,272,187,True,6,47.20178768101211,272 252 232 210 209 207 187,156 149 133 100 95 90
63,9,126,False,0,inf,,
64,300,387,True,7,59.38793472745313,300 301 341 361 383 384 386 387,172 175 202 215 226 228 230
65,86,187,True,3,27.895590503659076,86 126 146 187,44 55 63
66,261,166,True,19,170.27364167639917,261 301 341 361 383 384 386 387 389 390 372 332 292 252 232 210 209 207 187 166,155 175 202 215 226 228 230 232 234 235 216 192 166 149 133 100 95 90 74
67,232,393,True,6,49.30540837805758,232 252 292 312 332 352 393,137 153 169 182 195 208
68,386,301,True,5,45.461658639469505,386 384 383 361 341 301,229 227 224 213 200
69,381,221,False,0,inf,,
70,221,127,False,0,inf,,
71,229,124,True,5,43.122802500425266,229 207 187 166 146 124,124 90 74 64 58
72,318,392,False,0,inf,,
73,126,10,False,0,inf,,
74,46,52,False,0,inf,,
75,358,352,False,0,inf,,
