edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,3,4,1704,65,570,579,1,4.0,3.646713615023474,5,1704,65,26.215384615384615,1704,1380,1380,1380,0.10505836575875484,0.0082,0.0091,0.44934035023466784,0.495599078783463,0.495599078783463,4.04188539082917,unique_starts
1,4,3,1380,42,481,464,1,4.0,3.6202898550724636,5,1380,42,32.857142857142854,1380,1704,1704,1704,-0.10505836575875484,0.0091,0.0082,0.495599078783463,0.44934035023466784,0.495599078783463,4.045596075258755,unique_starts
2,4,5,744,51,251,247,1,4.0,3.661290322580645,5,744,51,14.588235294117647,744,438,438,438,0.25888324873096424,0.0091,0.00468,0.495599078783463,0.29602237941926685,0.495599078783463,4.06311944030978,unique_starts
3,5,4,438,31,147,150,1,4.0,3.6598173515981736,5,438,31,14.129032258064516,438,744,744,744,-0.25888324873096424,0.00468,0.0091,0.29602237941926685,0.495599078783463,0.495599078783463,4.082478609884232,unique_starts
4,5,6,535,37,185,174,1,4.0,3.641121495327103,5,535,37,14.45945945945946,535,423,423,423,0.11691022964509382,0.00468,0.010255,0.29602237941926685,0.527723816805098,0.527723816805098,4.0735214622093805,unique_starts
5,6,5,423,32,141,148,1,4.0,3.6217494089834514,5,423,32,13.21875,423,535,535,535,-0.11691022964509382,0.010255,0.00468,0.527723816805098,0.29602237941926685,0.527723816805098,4.084215192106652,unique_starts
6,6,7,1896,59,646,635,1,4.0,3.6234177215189876,5,1896,59,32.13559322033898,1896,1763,1763,1763,0.03634872916097293,0.010255,0.010105,0.527723816805098,0.5800016512476838,0.5800016512476838,4.039344473768232,unique_starts
7,6,27,17,5,11,8,2,4.0,4.176470588235294,5,17,5,3.4,17,78,78,78,-0.642105263157888,0.010255,0.00359,0.527723816805098,1.0828043461587458,1.0828043461587458,4.301511344577763,unique_starts
8,7,6,1763,54,600,604,1,4.0,3.615428247305729,5,1763,54,32.648148148148145,1763,1896,1896,1896,-0.03634872916097293,0.010105,0.010255,0.5800016512476838,0.527723816805098,0.5800016512476838,4.040824829046386,unique_starts
9,7,8,602,42,199,207,1,4.0,3.6561461794019934,5,602,42,14.333333333333334,602,624,624,624,-0.01794453507340945,0.010105,0.00467,0.5800016512476838,0.7368347664948858,0.7368347664948858,4.070888120500833,unique_starts
10,7,27,338,31,126,130,1,4.0,3.4437869822485205,5,338,31,10.903225806451612,338,257,257,257,0.13613445378151237,0.010105,0.00359,0.5800016512476838,1.0828043461587458,1.0828043461587458,4.089087080637475,unique_starts
11,8,7,624,49,224,214,1,4.0,3.628205128205128,5,624,49,12.73469387755102,624,602,602,602,0.01794453507340945,0.00467,0.010105,0.7368347664948858,0.5800016512476838,0.7368347664948858,4.066815310478106,unique_starts
12,8,9,628,43,211,211,1,4.0,3.6544585987261144,5,628,43,14.604651162790697,628,769,769,769,-0.10093056549749456,0.00467,0.01447,0.7368347664948858,0.9798789539186675,0.9798789539186675,4.068842839082151,unique_starts
13,8,27,122,18,53,53,1,4.0,4.016393442622951,5,122,18,6.777777777777778,122,23,23,23,0.6827586206896505,0.00467,0.00359,0.7368347664948858,1.0828043461587458,1.0828043461587458,4.137360563948689,unique_starts
14,9,8,769,58,270,264,1,4.0,3.6306892067620287,5,769,58,13.258620689655173,769,628,628,628,0.10093056549749456,0.01447,0.00467,0.9798789539186675,0.7368347664948858,0.9798789539186675,4.0608580619450185,unique_starts
15,9,10,2085,66,719,696,1,4.0,3.631654676258993,5,2085,66,31.59090909090909,2085,2433,2433,2433,-0.07702523240371845,0.01447,0.010545,0.9798789539186675,0.9515908662170119,0.9798789539186675,4.03729370703141,unique_starts
16,9,29,156,19,85,50,1,3.0,3.2884615384615383,5,156,19,8.210526315789474,156,172,172,172,-0.0487804878048779,0.01447,0.001155,0.9798789539186675,0.5088179125338907,0.9798789539186675,3.108465228909328,unique_starts
17,9,30,36,6,21,13,1,4.0,3.8333333333333335,5,36,6,6.0,36,68,68,68,-0.30769230769230477,0.01447,0.001225,0.9798789539186675,0.5622489774048703,0.9798789539186675,4.218217890235993,unique_starts
