query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,158,212,True,5,46.18551383196173,158 198 217 215 213 212,187 212 305 291 278
1,203,303,True,4,38.387274215403565,203 221 241 281 303,216 320 406 434
2,1,12,True,6,57.97109604966087,1 3 5 7 9 11 12,0 3 11 22 35 45
3,392,381,True,6,57.996792226459085,392 390 388 386 384 383 381,578 574 566 558 555 553
4,41,9,True,11,97.01180117974043,41 81 121 123 124 126 106 86 46 27 8 9,102 135 159 165 168 170 147 136 104 71 27
5,347,353,True,5,43.87353781559866,347 367 389 390 372 353,523 542 572 573 545
6,367,292,True,5,48.78620633513982,367 389 390 372 332 292,542 572 573 543 505
7,381,392,True,6,58.233618999703864,381 383 384 386 388 390 392,551 554 556 560 569 576
8,384,383,True,1,7.040455669703137,384 383,555
9,315,229,True,5,44.95567771948049,315 293 273 252 231 229,483 442 425 407 365
10,223,340,True,6,49.07756753838462,223 222 241 281 301 321 340,331 326 406 433 453 497
11,227,47,True,9,63.71117944044058,227 207 187 166 146 126 107 87 67 47,346 243 206 188 180 171 154 142 131
12,387,301,True,6,51.741956139156635,387 367 347 326 305 303 301,561 538 521 500 461 455
13,227,312,True,6,52.51848348663391,227 208 209 231 252 292 312,347 252 263 369 412 439
14,124,7,True,6,49.56010810069408,124 126 106 86 46 27 7,168 170 147 136 104 70
15,260,383,True,5,43.22711699357018,260 281 301 341 361 383,415 433 454 517 536
16,384,304,True,6,49.812062175571015,384 386 367 347 326 305 304,556 557 538 521 500 462
17,127,4,True,5,43.0325647911111,127 106 86 46 26 4,175 147 136 103 60
18,318,392,True,6,52.97832846976533,318 317 315 313 353 372 392,494 490 484 482 531 547
19,229,124,True,5,43.122802500425266,229 207 187 166 146 124,349 243 206 188 179
20,301,227,True,6,53.40454130673283,301 281 241 222 224 226 227,450 429 403 325 338 343
21,198,230,True,5,46.1552300145071,198 217 215 213 212 230,212 305 291 278 274
22,221,381,True,6,48.21451846231437,221 241 281 301 341 361 381,320 406 433 454 517 535
23,124,203,True,5,44.296463567713005,124 146 187 206 204 203,169 185 209 235 220
24,55,6,True,5,48.656037154134395,55 53 32 10 8 6,128 119 87 38 25
25,390,252,True,4,41.91814189989605,390 372 332 292 252,573 543 505 435
26,7,187,True,6,52.6663857608776,7 27 46 86 126 146 187,24 73 107 141 174 185
27,346,260,True,6,51.71257400095713,346 326 305 303 301 281 260,518 500 461 455 450 430
28,41,10,True,11,100.1236433286852,41 81 121 123 124 126 106 86 46 27 8 10,102 135 159 165 168 170 147 136 104 71 28
29,386,301,True,5,45.461658639469505,386 384 383 361 341 301,558 555 552 534 514
30,358,273,False,0,inf,,
31,4,52,True,5,48.38664294185307,4 6 8 29 31 52,6 16 31 80 86
32,186,235,True,5,49.43720737995171,186 207 209 231 233 235,205 247 263 368 384
33,223,123,True,7,56.35212689979004,223 205 206 186 166 146 124 123,329 228 233 201 188 179 167
34,107,210,True,6,49.83852757088401,107 127 146 187 207 208 210,157 178 185 210 246 253
35,358,353,False,0,inf,,
36,209,198,True,5,50.722431818144464,209 231 233 215 217 198,263 368 381 294 304
37,261,347,True,5,44.13081317862863,261 281 303 305 326 347,418 434 457 465 504
38,46,52,True,5,44.82906194817206,46 27 8 29 31 52,104 71 31 80 86
39,9,127,True,4,38.43044106642452,9 27 47 87 127,36 74 113 146
40,301,227,True,6,53.40454130673283,301 281 241 222 224 226 227,450 429 403 325 338 343
41,4,52,True,5,48.38664294185307,4 6 8 29 31 52,6 16 31 80 86
42,158,232,True,5,46.99583788457056,158 198 217 235 233 232,187 212 308 391 383
43,318,392,True,6,52.97832846976533,318 317 315 313 353 372 392,494 490 484 482 531 547
44,3,52,True,6,55.36296932105018,3 5 7 9 29 31 52,3 11 22 37 80 86
45,213,146,True,6,51.24544163986239,213 212 210 208 187 166 146,278 271 264 250 206 188
46,13,1,True,6,61.20760307287597,13 11 9 27 5 3 1,56 43 36 68 8 1
47,229,178,True,6,57.77798737370002,229 231 233 215 217 198 178,355 368 381 294 304 211
48,226,300,True,5,47.290908832248405,226 224 222 241 281 300,342 336 326 406 432
49,383,303,True,4,38.484340066446855,383 361 341 301 303,552 534 514 452
50,347,353,True,5,43.87353781559866,347 367 389 390 372 353,523 542 572 573 545
51,158,232,True,5,46.99583788457056,158 198 217 235 233 232,187 212 308 391 383
