query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,229,404,True,2,20.0,229 149 404,-1 -1,0,2,0,1.0
1,7,380,True,1,10.0,7 380,-1,1,1,0,1.0
2,401,477,True,2,20.0,401 259 477,-1 -1,2,2,0,1.0
3,315,106,True,2,20.0,315 369 106,-1 -1,3,2,0,1.0
4,428,224,True,3,22.5,428 167 316 224,-1 162 -1,4,2,1,0.6666666666666666
5,327,27,True,2,20.0,327 259 27,-1 -1,5,2,0,1.0
6,55,461,True,3,26.122169444356306,55 485 315 461,-1 458 -1,6,2,1,0.6666666666666666
7,64,67,True,2,20.0,64 259 67,-1 -1,7,2,0,1.0
8,440,380,True,2,20.0,440 7 380,-1 -1,8,2,0,1.0
9,0,470,True,2,20.0,0 167 470,-1 -1,9,2,0,1.0
10,480,240,True,3,29.17149858514251,480 369 167 240,-1 362 -1,10,2,1,0.6666666666666666
11,67,207,True,4,35.05193002641235,67 243 309 163 207,-1 249 317 -1,11,2,2,0.5
12,152,177,True,3,26.853553390593273,152 10 259 177,-1 26 -1,12,2,1,0.6666666666666666
13,5,53,True,5,37.29055098554524,5 135 429 259 371 53,-1 103 440 270 -1,13,2,3,0.4
14,214,96,True,3,29.108465228909328,214 6 121 96,-1 2 -1,14,2,1,0.6666666666666666
15,338,321,True,3,23.44721359549996,338 402 7 321,-1 404 -1,15,2,1,0.6666666666666666
16,352,59,True,4,33.21083984910149,352 385 224 304 59,-1 389 226 -1,16,2,2,0.5
17,475,393,True,4,37.944046333054736,475 402 224 120 393,-1 407 225 -1,17,2,2,0.5
18,84,119,True,2,20.0,84 404 119,-1 -1,18,2,0,1.0
19,385,369,True,2,20.0,385 259 369,-1 -1,19,2,0,1.0
20,402,500,True,4,32.66543148573595,402 290 8 149 500,-1 304 15 -1,20,2,2,0.5
21,389,98,True,2,20.0,389 385 98,-1 -1,21,2,0,1.0
22,372,506,True,3,26.277350098112613,372 485 167 506,-1 456 -1,22,2,1,0.6666666666666666
23,311,203,False,0,inf,,,23,0,0,0.0
24,421,192,True,3,28.44721359549996,421 485 371 192,-1 459 -1,24,2,1,0.6666666666666666
25,327,98,True,2,20.0,327 259 98,-1 -1,25,2,0,1.0
26,327,507,True,2,20.0,327 171 507,-1 -1,26,2,0,1.0
27,390,300,True,3,30.1400280084028,390 175 281 300,-1 196 -1,27,2,1,0.6666666666666666
28,39,36,True,3,23.22941573387056,39 169 139 36,-1 165 -1,28,2,1,0.6666666666666666
29,147,395,True,2,20.0,147 402 395,-1 -1,29,2,0,1.0
30,184,40,False,0,inf,,,30,0,0,0.0
31,39,208,True,3,23.707106781186546,39 371 385 208,-1 375 -1,31,2,1,0.6666666666666666
32,432,48,True,3,23.577350269189626,432 7 167 48,-1 9 -1,32,2,1,0.6666666666666666
33,97,400,True,3,26.144337567297406,97 290 184 400,-1 306 -1,33,2,1,0.6666666666666666
34,401,301,True,4,27.15133774073189,401 259 410 369 301,-1 274 435 -1,34,2,2,0.5
35,67,256,True,2,20.0,67 243 256,-1 -1,35,2,0,1.0
36,443,446,True,3,25.144337567297406,443 7 135 446,-1 8 -1,36,2,1,0.6666666666666666
37,257,214,True,2,20.0,257 6 214,-1 -1,37,2,0,1.0
38,246,495,True,4,31.688982236504614,246 387 309 224 495,-1 399 319 -1,38,2,2,0.5
39,471,261,True,2,20.0,471 251 261,-1 -1,39,2,0,1.0
40,494,45,True,2,20.0,494 487 45,-1 -1,40,2,0,1.0
41,117,182,True,2,20.0,117 171 182,-1 -1,41,2,0,1.0
42,453,511,True,5,31.271723593817654,453 371 259 410 369 511,-1 372 274 435 -1,42,2,3,0.4
43,152,51,True,2,20.0,152 361 51,-1 -1,43,2,0,1.0
44,441,326,False,0,inf,,,44,0,0,0.0
45,423,254,True,2,20.0,423 230 254,-1 -1,45,2,0,1.0
46,147,26,True,3,26.122169444356306,147 387 10 26,-1 395 -1,46,2,1,0.6666666666666666
