edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,2,175,82,6,39,28,1,3.0,3.4146341463414633,7,82,6,13.666666666666666,82,29,29,29,0.4774774774774732,0.00384,0.00503,0.5060326060585574,0.7906895530825655,0.7906895530825655,3.160128153805087,unique_starts
1,3,406,1447,36,347,327,1,6.0,5.663441603317208,10,1447,36,40.19444444444444,1447,0,0,0,0.9999999999999993,0.003565,0.002805,0.629648657579577,0.5354403056091888,0.629648657579577,6.053682812709502,unique_starts
2,6,121,136,20,85,46,7,9.0,8.779411764705882,10,136,20,6.8,136,0,0,0,0.9999999999999927,0.003095,0.00212,0.5269899781612348,0.4699998393487556,0.5269899781612348,9.108465228909328,unique_starts
3,6,147,4,2,3,3,9,10.0,9.75,10,4,2,2.0,4,236,236,236,-0.9666666666666627,0.003095,0.00412,0.5269899781612348,0.4943556507899788,0.5269899781612348,10.577350269189626,unique_starts
4,6,243,6,4,6,4,1,1.0,1.3333333333333333,2,6,4,1.5,6,6,6,6,0.0,0.003095,0.002845,0.5269899781612348,0.5030075021625952,0.5269899781612348,1.4082482904638631,unique_starts
5,6,281,41,21,32,32,8,10.0,9.75609756097561,10,41,21,1.9523809523809523,41,42,42,42,-0.012048192771084192,0.003095,0.003665,0.5269899781612348,0.5092404129415662,0.5269899781612348,10.176776695296637,unique_starts
6,6,309,400,25,134,117,1,8.0,7.59,10,400,25,16.0,400,950,950,950,-0.4074074074074071,0.003095,0.003055,0.5269899781612348,0.490194332885163,0.5269899781612348,8.086386842558136,unique_starts
7,6,402,3,2,2,3,8,9.0,8.666666666666666,9,3,2,1.5,3,1,0,0,0.9999999999996666,0.003095,0.00217,0.5269899781612348,0.46658158439562264,0.5269899781612348,9.707106781186548,unique_starts
8,7,135,242,13,48,114,1,5.0,4.921487603305785,10,242,13,18.615384615384617,242,388,388,388,-0.23174603174603137,0.00345,0.00185,0.4663850717409367,0.471528152987937,0.471528152987937,5.1443375672974065,unique_starts
9,7,167,7,2,3,4,1,3.0,2.5714285714285716,4,7,2,3.5,7,31,31,31,-0.6315789473684044,0.00345,0.002905,0.4663850717409367,0.5911027493790922,0.5911027493790922,3.5773502691896257,unique_starts
10,7,290,60,6,15,32,1,5.0,4.633333333333334,10,60,6,10.0,60,440,440,440,-0.7599999999999985,0.00345,0.002905,0.4663850717409367,0.5918513619583137,0.5918513619583137,5.258198889747161,unique_starts
11,7,474,41,4,12,15,1,5.0,5.121951219512195,10,41,4,10.25,41,30,30,30,0.15492957746478656,0.00345,0.002335,0.4663850717409367,0.48432992686181164,0.48432992686181164,5.288675134594813,unique_starts
12,8,22,534,24,125,143,1,7.0,7.044943820224719,10,534,24,22.25,534,0,0,0,0.9999999999999981,0.00305,0.00375,0.5520708483104224,0.658566994031446,0.658566994031446,7.089442719099992,unique_starts
13,8,79,1068,27,202,244,1,7.0,6.652621722846442,10,1068,27,39.55555555555556,1068,38,38,38,0.9312839059674495,0.00305,0.003325,0.5520708483104224,0.5517843534590893,0.5520708483104224,7.070359754473029,unique_starts
14,8,80,59,3,15,19,3,8.0,7.610169491525424,10,59,3,19.666666666666668,59,0,0,0,0.999999999999983,0.00305,0.003105,0.5520708483104224,0.5588642918402194,0.5588642918402194,8.258198889747161,unique_starts
15,8,149,75,5,21,27,3,8.0,7.626666666666667,10,75,5,15.0,75,68,68,68,0.04895104895104861,0.00305,0.002245,0.5520708483104224,0.5869552819932353,0.5869552819932353,8.218217890235993,unique_starts
16,8,171,57,11,22,32,1,7.0,6.473684210526316,10,57,11,5.181818181818182,57,45,45,45,0.11764705882352826,0.00305,0.00343,0.5520708483104224,0.6420139129410399,0.6420139129410399,7.21320071635561,unique_starts
17,8,184,238,12,53,67,1,7.0,6.436974789915967,10,238,12,19.833333333333332,238,8,8,8,0.9349593495934921,0.00305,0.00261,0.5520708483104224,0.48111071981505993,0.5520708483104224,7.137360563948689,unique_starts
18,8,230,287,19,76,99,1,5.0,5.13588850174216,10,287,19,15.105263157894736,287,150,150,150,0.313501144164759,0.00305,0.00344,0.5520708483104224,0.5145793327544896,0.5520708483104224,5.114707866935281,unique_starts
19,8,258,60,5,27,16,1,4.0,3.65,7,60,5,12.0,60,0,0,0,0.9999999999999833,0.00305,0.00251,0.5520708483104224,0.47897758365479304,0.5520708483104224,4.192450089729875,unique_starts
20,8,273,18,3,8,9,7,9.0,9.055555555555555,10,18,3,6.0,18,0,0,0,0.9999999999999445,0.00305,0.0032,0.5520708483104224,0.5082381256096966,0.5520708483104224,9.353553390593273,unique_starts
21,8,315,32,2,7,9,3,7.0,7.15625,10,32,2,16.0,32,2,0,0,0.9999999999999687,0.00305,0.00307,0.5520708483104224,0.6116487221169922,0.6116487221169922,7.377964473009227,unique_starts
22,8,485,27,2,7,8,4,8.0,7.925925925925926,10,27,2,13.5,27,49,49,49,-0.28947368421052255,0.00305,0.002155,0.5520708483104224,0.5128060678579048,0.5520708483104224,8.377964473009227,unique_starts
