edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,6,7,1896,59,646,635,1,4.0,3.6234177215189876,5,1896,59,32.13559322033898,1896,1763,1763,1763,0.03634872916097293,0.010255,0.010105,0.527723816805098,0.5800016512476838,0.5800016512476838,4.039344473768232,unique_starts
1,6,27,17,5,11,8,2,4.0,4.176470588235294,5,17,5,3.4,17,78,78,78,-0.642105263157888,0.010255,0.00359,0.527723816805098,1.0828043461587458,1.0828043461587458,4.301511344577763,unique_starts
2,7,6,1763,54,600,604,1,4.0,3.615428247305729,5,1763,54,32.648148148148145,1763,1896,1896,1896,-0.03634872916097293,0.010105,0.010255,0.5800016512476838,0.527723816805098,0.5800016512476838,4.040824829046386,unique_starts
3,7,27,338,31,126,130,1,4.0,3.4437869822485205,5,338,31,10.903225806451612,338,257,257,257,0.13613445378151237,0.010105,0.00359,0.5800016512476838,1.0828043461587458,1.0828043461587458,4.089087080637475,unique_starts
4,9,10,2085,66,719,696,1,4.0,3.631654676258993,5,2085,66,31.59090909090909,2085,2433,2433,2433,-0.07702523240371845,0.01447,0.010545,0.9798789539186675,0.9515908662170119,0.9798789539186675,4.03729370703141,unique_starts
5,10,9,2433,80,815,836,1,4.0,3.6206329634196464,5,2433,80,30.4125,2433,2085,2085,2085,0.07702523240371845,0.010545,0.01447,0.9515908662170119,0.9798789539186675,0.9798789539186675,4.0350284722052026,unique_starts
6,27,6,78,12,33,37,1,4.0,3.9615384615384617,5,78,12,6.5,78,17,17,17,0.642105263157888,0.00359,0.010255,1.0828043461587458,0.527723816805098,1.0828043461587458,4.174077655955698,unique_starts
7,27,7,257,24,97,94,1,4.0,3.4163424124513617,5,257,24,10.708333333333334,257,338,338,338,-0.13613445378151237,0.00359,0.010105,1.0828043461587458,0.5800016512476838,1.0828043461587458,4.101534616513362,unique_starts
8,27,46,36,7,17,18,2,4.0,4.111111111111111,5,36,7,5.142857142857143,36,9,9,9,0.5999999999999867,0.00359,0.01195,1.0828043461587458,1.0604081513013455,1.0828043461587458,4.242535625036333,unique_starts
9,27,47,352,26,121,121,1,4.0,3.622159090909091,5,352,26,13.538461538461538,352,140,140,140,0.43089430894308856,0.00359,0.009835,1.0828043461587458,0.9590872207793941,1.0828043461587458,4.090909090909091,unique_starts
10,46,27,9,2,5,5,3,5.0,4.444444444444445,5,9,2,4.5,9,36,36,36,-0.5999999999999867,0.01195,0.00359,1.0604081513013455,1.0828043461587458,1.0828043461587458,5.447213595499958,unique_starts
11,46,47,1853,54,650,647,1,4.0,3.5623313545601727,5,1853,54,34.31481481481482,1853,1843,1843,1843,0.002705627705627705,0.01195,0.009835,1.0604081513013455,0.9590872207793941,1.0604081513013455,4.0392232270276365,unique_starts
12,47,27,140,10,45,49,1,4.0,3.607142857142857,5,140,10,14.0,140,352,352,352,-0.43089430894308856,0.009835,0.00359,0.9590872207793941,1.0828043461587458,1.0828043461587458,4.149071198499986,unique_starts
13,47,46,1843,50,653,634,1,4.0,3.580575149213239,5,1843,50,36.86,1843,1853,1853,1853,-0.002705627705627705,0.009835,0.01195,0.9590872207793941,1.0604081513013455,1.0604081513013455,4.039133024009741,unique_starts
14,54,55,270,18,90,90,1,4.0,3.6666666666666665,5,270,18,15.0,270,621,621,621,-0.3939393939393935,0.00308,0.0048,1.5516718788917903,1.4228396388268674,1.5516718788917903,4.105409255338946,unique_starts
15,55,54,621,48,220,211,1,4.0,3.5990338164251208,5,621,48,12.9375,621,270,270,270,0.3939393939393935,0.0048,0.00308,1.4228396388268674,1.5516718788917903,1.5516718788917903,4.067419986246324,unique_starts
16,55,56,421,19,146,137,1,4.0,3.6152019002375297,5,421,19,22.157894736842106,421,750,750,750,-0.2809564474807854,0.0048,0.002965,1.4228396388268674,1.2444405616543697,1.4228396388268674,4.0827605888602365,unique_starts
17,56,55,750,46,253,262,1,4.0,3.6213333333333333,5,750,46,16.304347826086957,750,421,421,421,0.2809564474807854,0.002965,0.0048,1.2444405616543697,1.4228396388268674,1.4228396388268674,4.062869461346193,unique_starts
18,126,146,1029,57,386,339,1,4.0,3.5276967930029155,5,1029,57,18.05263157894737,1029,636,636,636,0.2360360360360359,0.009095,0.006465,1.1509550424808066,1.104712920597642,1.1509550424808066,4.050898659855929,unique_starts
19,146,126,636,40,218,235,1,4.0,3.5235849056603774,5,636,40,15.9,636,1029,1029,1029,-0.2360360360360359,0.006465,0.009095,1.104712920597642,1.1509550424808066,1.1509550424808066,4.06772854614786,unique_starts
20,146,166,550,40,202,183,1,4.0,3.596363636363636,5,550,40,13.75,550,418,418,418,0.13636363636363621,0.006465,0.00776,1.104712920597642,1.4111230460619781,1.4111230460619781,4.070359754473029,unique_starts
21,166,146,418,30,144,144,1,4.0,3.6315789473684212,5,418,30,13.933333333333334,418,550,550,550,-0.13636363636363621,0.00776,0.006465,1.4111230460619781,1.104712920597642,1.4111230460619781,4.083333333333333,unique_starts
22,166,186,988,54,368,336,1,4.0,3.5435222672064777,5,988,54,18.296296296296298,988,770,770,770,0.12400455062571097,0.00776,0.00718,1.4111230460619781,1.2126477214608582,1.4111230460619781,4.0521286035142685,unique_starts
23,166,187,225,22,96,98,1,4.0,3.911111111111111,5,225,22,10.227272727272727,225,151,151,151,0.19680851063829732,0.00776,0.005175,1.4111230460619781,1.2624126827254236,1.4111230460619781,4.102062072615966,unique_starts
24,186,166,770,46,267,280,1,4.0,3.533766233766234,5,770,46,16.73913043478261,770,988,988,988,-0.12400455062571097,0.00718,0.00776,1.2126477214608582,1.4111230460619781,1.4111230460619781,4.061199006136211,unique_starts
25,186,187,686,45,266,250,1,4.0,3.3848396501457727,5,686,45,15.244444444444444,686,622,622,622,0.04892966360856266,0.00718,0.005175,1.2126477214608582,1.2624126827254236,1.2624126827254236,4.0613139339484965,unique_starts
26,186,206,374,35,133,141,1,4.0,3.5802139037433154,5,374,35,10.685714285714285,374,300,300,300,0.10979228486646868,0.00718,0.007895,1.2126477214608582,1.2791224700318298,1.2791224700318298,4.086710996952412,unique_starts
27,186,207,113,17,47,52,1,4.0,3.8672566371681416,5,113,17,6.647058823529412,113,55,55,55,0.3452380952380932,0.00718,0.007825,1.2126477214608582,1.4800267792618391,1.4800267792618391,4.145864991497895,unique_starts
28,187,166,151,23,74,73,1,4.0,4.158940397350993,5,151,23,6.565217391304348,151,225,225,225,-0.19680851063829732,0.005175,0.00776,1.2624126827254236,1.4111230460619781,1.4111230460619781,4.116247638743819,unique_starts
29,187,186,622,47,236,243,1,3.0,3.352090032154341,5,622,47,13.23404255319149,622,686,686,686,-0.04892966360856266,0.005175,0.00718,1.2624126827254236,1.2126477214608582,1.2624126827254236,3.065094455490412,unique_starts
30,187,206,108,17,46,49,1,4.0,3.888888888888889,5,108,17,6.352941176470588,108,35,35,35,0.510489510489507,0.005175,0.007895,1.2624126827254236,1.2791224700318298,1.2791224700318298,4.147441956154897,unique_starts
31,187,207,235,23,86,87,1,4.0,3.5914893617021275,5,235,23,10.217391304347826,235,170,170,170,0.16049382716049343,0.005175,0.007825,1.2624126827254236,1.4800267792618391,1.4800267792618391,4.107832773203438,unique_starts
32,206,186,300,22,106,102,1,4.0,3.6333333333333333,5,300,22,13.636363636363637,300,374,374,374,-0.10979228486646868,0.007895,0.00718,1.2791224700318298,1.2126477214608582,1.2791224700318298,4.097128586235726,unique_starts
33,206,187,35,3,13,13,1,4.0,3.857142857142857,5,35,3,11.666666666666666,35,108,108,108,-0.510489510489507,0.007895,0.005175,1.2791224700318298,1.2624126827254236,1.2791224700318298,4.277350098112614,unique_starts
34,206,207,990,74,340,367,1,4.0,3.5343434343434343,5,990,74,13.378378378378379,990,643,643,643,0.21249234537660736,0.007895,0.007825,1.2791224700318298,1.4800267792618391,1.4800267792618391,4.054232614454664,unique_starts
35,207,186,55,5,21,21,1,4.0,3.909090909090909,5,55,5,11.0,55,113,113,113,-0.3452380952380932,0.007825,0.00718,1.4800267792618391,1.2126477214608582,1.4800267792618391,4.218217890235993,unique_starts
36,207,187,170,14,66,58,1,4.0,3.588235294117647,5,170,14,12.142857142857142,170,235,235,235,-0.16049382716049343,0.007825,0.005175,1.4800267792618391,1.2624126827254236,1.4800267792618391,4.123091490979332,unique_starts
37,207,206,643,47,235,242,1,4.0,3.4307931570762054,5,643,47,13.680851063829786,643,990,990,990,-0.21249234537660736,0.007825,0.007895,1.4800267792618391,1.2791224700318298,1.4800267792618391,4.065232807305344,unique_starts
38,207,208,770,51,257,259,1,4.0,3.6454545454545455,5,770,51,15.098039215686274,770,135,135,135,0.7016574585635351,0.007825,0.00363,1.4800267792618391,1.1472431197222837,1.4800267792618391,4.06237828615518,unique_starts
39,208,207,135,12,47,51,1,4.0,3.4962962962962965,5,135,12,11.25,135,770,770,770,-0.7016574585635351,0.00363,0.007825,1.1472431197222837,1.4800267792618391,1.4800267792618391,4.145864991497895,unique_starts
