query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,229,404,True,4,16.536127576428328,229 8 171 109 404,-1 14 123 -1,0,2,2,0.5
1,7,380,True,1,5.0,7 380,-1,1,1,0,1.0
2,401,477,False,0,inf,,,2,0,0,0.0
3,315,106,True,3,14.21320071635561,315 230 171 106,-1 148 -1,3,2,1,0.6666666666666666
4,428,224,False,0,inf,,,4,0,0,0.0
5,327,27,False,0,inf,,,5,0,0,0.0
6,55,461,False,0,inf,,,6,0,0,0.0
7,64,67,False,0,inf,,,7,0,0,0.0
8,440,380,True,2,10.0,440 7 380,-1 -1,8,2,0,1.0
9,0,470,True,2,10.0,0 167 470,-1 -1,9,2,0,1.0
10,480,240,True,4,17.827350269189626,480 143 7 167 240,-1 92 7 -1,10,2,2,0.5
11,67,207,False,0,inf,,,11,0,0,0.0
12,152,177,False,0,inf,,,12,0,0,0.0
13,5,53,False,0,inf,,,13,0,0,0.0
14,214,96,False,0,inf,,,14,0,0,0.0
15,338,321,False,0,inf,,,15,0,0,0.0
16,352,59,False,0,inf,,,16,0,0,0.0
17,475,393,False,0,inf,,,17,0,0,0.0
18,84,119,False,0,inf,,,18,0,0,0.0
19,385,369,False,0,inf,,,19,0,0,0.0
20,402,500,True,7,28.027952511953327,402 290 8 171 109 487 3 500,-1 166 14 123 63 210 -1,20,2,5,0.2857142857142857
21,389,98,False,0,inf,,,21,0,0,0.0
22,372,506,False,0,inf,,,22,0,0,0.0
23,311,203,False,0,inf,,,23,0,0,0.0
24,421,192,True,5,20.741773845183808,421 169 139 230 50 192,-1 117 87 145 -1,24,2,3,0.4
25,327,98,True,4,19.169030850945703,327 462 266 252 98,-1 206 153 -1,25,2,2,0.5
26,327,507,True,2,10.0,327 171 507,-1 -1,26,2,0,1.0
27,390,300,True,4,18.650783915500195,390 80 10 281 300,-1 53 21 -1,27,2,2,0.5
28,39,36,True,3,12.316227766016837,39 169 139 36,-1 117 -1,28,2,1,0.6666666666666666
29,147,395,False,0,inf,,,29,0,0,0.0
30,184,40,False,0,inf,,,30,0,0,0.0
31,39,208,False,0,inf,,,31,0,0,0.0
32,432,48,True,3,13.577350269189626,432 7 167 48,-1 7 -1,32,2,1,0.6666666666666666
33,97,400,True,5,19.983341171928288,97 290 8 171 172 400,-1 166 14 124 -1,33,2,3,0.4
34,401,301,True,4,17.290406959038492,401 80 171 109 301,-1 55 123 -1,34,2,2,0.5
35,67,256,False,0,inf,,,35,0,0,0.0
36,443,446,False,0,inf,,,36,0,0,0.0
37,257,214,False,0,inf,,,37,0,0,0.0
38,246,495,False,0,inf,,,38,0,0,0.0
39,471,261,False,0,inf,,,39,0,0,0.0
40,494,45,False,0,inf,,,40,0,0,0.0
41,117,182,False,0,inf,,,41,0,0,0.0
42,453,511,False,0,inf,,,42,0,0,0.0
43,152,51,True,3,15.408248290463863,152 10 281 51,-1 21 -1,43,2,1,0.6666666666666666
44,441,326,True,2,10.0,441 318 326,-1 -1,44,2,0,1.0
45,423,254,True,3,13.117851130197758,423 79 230 254,-1 52 -1,45,2,1,0.6666666666666666
46,147,26,False,0,inf,,,46,0,0,0.0
47,97,484,False,0,inf,,,47,0,0,0.0
48,327,458,True,3,13.182574185835055,327 171 172 458,-1 124 -1,48,2,1,0.6666666666666666
49,385,308,False,0,inf,,,49,0,0,0.0
50,39,73,True,3,14.07580980435789,39 224 304 73,-1 138 -1,50,2,1,0.6666666666666666
51,366,5,True,3,14.196116135138183,366 309 125 5,-1 175 -1,51,2,1,0.6666666666666666
52,231,355,False,0,inf,,,52,0,0,0.0
53,67,399,False,0,inf,,,53,0,0,0.0
54,420,267,True,4,17.416378813187073,420 290 143 432 267,-1 167 95 -1,54,2,2,0.5
55,394,399,False,0,inf,,,55,0,0,0.0
56,280,494,True,6,23.25060241384071,280 7 290 8 171 109 494,-1 8 166 14 123 -1,56,2,4,0.3333333333333333
57,389,319,True,3,14.113960576459638,389 385 217 319,-1 196 -1,57,2,1,0.6666666666666666
58,10,239,False,0,inf,,,58,0,0,0.0
59,260,247,True,4,17.44403793720906,260 133 7 290 247,-1 79 8 -1,59,2,2,0.5
60,352,293,True,5,20.300766986093233,352 167 290 8 171 293,-1 115 166 14 -1,60,2,3,0.4
61,441,458,True,4,17.290406959038492,441 80 171 172 458,-1 55 124 -1,61,2,2,0.5
62,394,46,True,4,15.949835427747479,394 171 109 487 46,-1 123 63 -1,62,2,2,0.5
63,48,462,True,2,10.0,48 171 462,-1 -1,63,2,0,1.0
64,143,271,True,5,20.068028228005655,143 7 290 8 171 271,-1 8 166 14 -1,64,2,3,0.4
65,494,434,True,4,18.295019008615444,494 171 4 63 434,-1 120 2 -1,65,2,2,0.5
66,327,7,False,0,inf,,,66,0,0,0.0
67,401,377,False,0,inf,,,67,0,0,0.0
68,62,509,False,0,inf,,,68,0,0,0.0
69,436,343,True,4,18.177432286614888,436 10 324 382 343,-1 22 185 -1,69,2,2,0.5
70,509,385,False,0,inf,,,70,0,0,0.0
71,142,473,False,0,inf,,,71,0,0,0.0
72,252,244,True,2,10.0,252 98 244,-1 -1,72,2,0,1.0
73,372,480,False,0,inf,,,73,0,0,0.0
74,62,505,False,0,inf,,,74,0,0,0.0
75,287,188,False,0,inf,,,75,0,0,0.0
76,366,117,True,2,10.0,366 10 117,-1 -1,76,2,0,1.0
77,455,356,True,5,20.598376383614465,455 169 139 230 4 356,-1 117 87 142 -1,77,2,3,0.4
78,62,241,False,0,inf,,,78,0,0,0.0
79,62,467,False,0,inf,,,79,0,0,0.0
80,352,335,True,3,14.2,352 98 252 335,-1 60 -1,80,2,1,0.6666666666666666
81,115,94,True,1,5.0,115 94,-1,81,1,0,1.0
82,327,288,True,2,10.0,327 171 288,-1 -1,82,2,0,1.0
83,352,37,True,2,10.0,352 24 37,-1 -1,83,2,0,1.0
84,62,293,False,0,inf,,,84,0,0,0.0
85,161,194,True,1,5.0,161 194,-1,85,1,0,1.0
86,327,98,True,4,19.169030850945703,327 462 266 252 98,-1 206 153 -1,86,2,2,0.5
87,352,185,False,0,inf,,,87,0,0,0.0
88,391,448,True,3,13.22360679774998,391 147 24 448,-1 107 -1,88,2,1,0.6666666666666666
89,117,197,False,0,inf,,,89,0,0,0.0
90,494,172,True,2,10.0,494 171 172,-1 -1,90,2,0,1.0
91,152,246,True,2,10.0,152 10 246,-1 -1,91,2,0,1.0
92,7,349,False,0,inf,,,92,0,0,0.0
93,478,261,True,2,10.0,478 481 261,-1 -1,93,2,0,1.0
94,436,332,False,0,inf,,,94,0,0,0.0
95,440,117,True,4,17.509796866948758,440 7 290 383 117,-1 8 170 -1,95,2,2,0.5
96,230,129,True,5,19.526992675412508,230 80 10 117 383 129,-1 53 20 72 -1,96,2,3,0.4
97,287,349,False,0,inf,,,97,0,0,0.0
98,287,249,False,0,inf,,,98,0,0,0.0
99,390,467,True,4,15.319885894225958,390 80 10 117 467,-1 53 20 -1,99,2,2,0.5
