query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,229,404,True,4,19.387159434202538,229 417 205 405 404,11085 20474 10143 19750
1,7,380,True,2,12.755928946018454,7 420 380,431 20654
2,401,477,True,4,14.487022965189581,401 371 106 226 477,19474 18126 5075 10958
3,315,106,True,4,9.73018933505617,315 200 401 371 106,15454 9917 19474 18126
4,428,224,True,3,23.254126964486264,428 167 316 224,21046 8151 15529
5,327,27,False,0,inf,,
6,55,461,True,2,13.42532467142254,55 376 461,2867 18413
7,64,67,True,3,20.482556783240433,64 161 473 67,3334 7864 23007
8,440,380,True,3,17.02319018793088,440 7 420 380,21575 431 20654
9,0,470,True,3,13.814486988066337,0 360 55 470,46 17706 2886
10,480,240,True,4,12.726836016000304,480 443 132 167 240,23430 21776 6216 8131
11,67,207,True,3,17.63998577792958,67 89 196 207,3444 4463 9632
12,152,177,True,3,17.717378277592427,152 76 259 177,7304 3778 12775
13,5,53,True,4,40.72607721124929,5 157 28 1 53,254 7589 1646 70
14,214,96,True,2,9.984456879299161,214 298 96,10469 14641
15,338,321,True,4,21.064851196935834,338 371 76 279 321,16730 18121 3779 13695
16,352,59,True,6,27.286034021550154,352 167 474 163 106 66 59,17312 8188 23069 7902 5055 3418
17,475,393,False,0,inf,,
18,84,119,True,3,15.848512678009548,84 115 421 119,4155 5494 20675
19,385,369,True,3,17.911564911067323,385 24 301 369,18757 1520 14848
20,402,500,True,5,25.152711071357366,402 7 196 207 303 500,19486 397 9632 10234 15029
21,389,98,True,2,12.04018589413999,389 23 98,18929 1420
22,372,506,True,3,23.861547620874134,372 115 85 506,18212 5439 4283
23,311,203,True,5,23.433013583868853,311 171 164 356 128 203,15317 8359 8018 17596 6036
24,421,192,True,5,13.603442467557011,421 404 474 163 371 192,20704 19678 23069 7958 18143
25,327,98,True,3,16.25,327 10 94 98,16091 661 4612
26,327,507,True,2,17.28463625845102,327 118 507,16109 5618
27,390,300,True,4,17.91814189989605,390 149 48 132 300,18996 7131 2578 6234
28,39,36,True,4,15.025243042573933,39 242 184 139 36,2181 11703 9115 6567
29,147,395,True,3,18.543021696721777,147 284 135 395,7035 13894 6415
30,184,40,True,3,32.87738030294743,184 183 204 40,9123 9081 10025
31,39,208,True,3,20.72127115682279,39 371 289 208,2201 18160 14105
32,432,48,True,3,17.08754991127676,432 161 485 48,21187 7866 23694
33,97,400,True,7,34.4303160966061,97 417 205 370 410 164 172 400,4819 20474 10130 18097 20075 8001 8440
34,401,301,True,4,10.95717625820381,401 371 192 369 301,19474 18143 9429 18043
35,67,256,True,2,21.272772022620124,67 333 256,3462 16481
36,443,446,True,3,20.568504846955612,443 478 302 446,21829 23255 14978
37,257,214,True,2,15.554113281961758,257 291 214,12621 14243
38,246,495,True,4,24.672522207358686,246 10 173 73 495,11923 669 8461 3612
39,471,261,True,2,18.32843528142217,471 36 261,22830 2021
40,494,45,True,3,21.050236284655483,494 232 259 45,24106 11285 12738
41,117,182,True,3,17.909202878226754,117 10 173 182,5512 669 8482
42,453,511,True,5,16.041467663697603,453 89 338 371 192 511,22212 4485 16730 18143 9447
43,152,51,True,3,21.50773521951943,152 361 243 51,7329 17804 11744
44,441,326,True,3,21.64207565981346,441 157 28 326,21683 7589 1671
45,423,254,True,6,37.70699816575626,423 273 151 10 173 439 254,20793 13463 7216 669 8517 21554
46,147,26,True,2,22.82978222657524,147 227 26,7029 10961
47,97,484,True,2,28.438982236504614,97 124 484,4799 5911
48,327,458,True,3,18.167520655929216,327 149 172 458,16115 7155 8448
49,385,308,True,3,12.232664840311466,385 157 315 308,18772 7639 15465
50,39,73,True,4,16.49032150174356,39 117 10 173 73,2163 5512 669 8461
51,366,5,True,3,18.99978051354436,366 504 509 5,17998 24482 24681
52,231,355,True,3,15.472673727159544,231 371 192 355,11226 18143 9427
53,67,399,False,0,inf,,
54,420,267,True,4,14.914213562373096,420 184 315 200 267,20642 9142 15454 9896
55,394,399,False,0,inf,,
56,280,494,True,4,18.682573450259092,280 200 161 485 494,13740 9880 7866 23776
57,389,319,True,2,16.921128370301318,389 21 319,18928 1272
