query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,229,404,True,2,20.0,229 317 404,-1 -1,0,2,0,1.0
1,7,380,True,1,10.0,7 380,-1,1,1,0,1.0
2,401,477,True,3,28.213200716355608,401 80 410 477,-1 214 -1,2,2,1,0.6666666666666666
3,315,106,True,2,20.0,315 268 106,-1 -1,3,2,0,1.0
4,428,224,True,3,22.5,428 167 316 224,-1 418 -1,4,2,1,0.6666666666666666
5,327,27,True,4,31.590822476298918,327 118 410 429 27,-1 297 932 -1,5,2,2,0.5
6,55,461,True,5,26.632811984076437,55 410 164 100 315 461,-1 926 394 236 -1,6,2,3,0.4
7,64,67,True,5,29.56066017177982,64 375 167 316 115 67,-1 871 418 771 -1,7,2,3,0.4
8,440,380,True,2,20.0,440 7 380,-1 -1,8,2,0,1.0
9,0,470,True,2,20.0,0 167 470,-1 -1,9,2,0,1.0
10,480,240,True,3,24.707106781186546,480 375 167 240,-1 871 -1,10,2,1,0.6666666666666666
11,67,207,True,4,35.340206908719885,67 243 115 375 207,-1 600 276 -1,11,2,2,0.5
12,152,177,True,3,26.235702260395517,152 299 56 177,-1 730 -1,12,2,1,0.6666666666666666
13,5,53,True,5,34.32911524911469,5 196 207 303 203 53,-1 510 539 733 -1,13,2,3,0.4
14,214,96,True,3,30.44721359549996,214 6 481 96,-1 23 -1,14,2,1,0.6666666666666666
15,338,321,True,3,24.5,338 361 217 321,-1 860 -1,15,2,1,0.6666666666666666
16,352,59,True,3,27.1400280084028,352 24 227 59,-1 86 -1,16,2,1,0.6666666666666666
17,475,393,True,5,39.27318864123205,475 317 39 224 120 393,-1 783 125 561 -1,17,2,3,0.4
18,84,119,True,2,20.0,84 115 119,-1 -1,18,2,0,1.0
19,385,369,True,2,20.0,385 115 369,-1 -1,19,2,0,1.0
20,402,500,True,4,30.05258585776127,402 375 410 164 500,-1 873 926 -1,20,2,2,0.5
21,389,98,True,2,20.0,389 385 98,-1 -1,21,2,0,1.0
22,372,506,True,3,25.208514414057074,372 383 335 506,-1 900 -1,22,2,1,0.6666666666666666
23,311,203,True,4,33.379361238993916,311 171 164 303 203,-1 446 399 -1,23,2,2,0.5
24,421,192,True,3,26.44721359549996,421 10 268 192,-1 53 -1,24,2,1,0.6666666666666666
25,327,98,True,2,20.0,327 317 98,-1 -1,25,2,0,1.0
26,327,507,True,2,20.0,327 118 507,-1 -1,26,2,0,1.0
27,390,300,True,3,26.08219949365268,390 294 455 300,-1 729 -1,27,2,1,0.6666666666666666
28,39,36,True,3,23.22941573387056,39 169 139 36,-1 424 -1,28,2,1,0.6666666666666666
29,147,395,True,5,39.83243842302608,147 217 169 139 315 395,-1 545 424 345 -1,29,2,3,0.4
30,184,40,True,3,30.353553390593273,184 114 303 40,-1 268 -1,30,2,1,0.6666666666666666
31,39,208,True,3,29.353553390593273,39 224 385 208,-1 564 -1,31,2,1,0.6666666666666666
32,432,48,True,3,23.577350269189626,432 7 167 48,-1 27 -1,32,2,1,0.6666666666666666
33,97,400,True,3,25.316227766016837,97 117 311 400,-1 285 -1,33,2,1,0.6666666666666666
34,401,301,True,4,28.585749292571254,401 175 139 199 301,-1 480 338 -1,34,2,2,0.5
35,67,256,True,2,20.0,67 243 256,-1 -1,35,2,0,1.0
36,443,446,True,4,30.87796447300923,443 167 290 247 446,-1 417 715 -1,36,2,2,0.5
37,257,214,True,2,20.0,257 6 214,-1 -1,37,2,0,1.0
38,246,495,True,4,31.207106781186546,246 317 39 224 495,-1 783 125 -1,38,2,2,0.5
39,471,261,True,2,20.0,471 143 261,-1 -1,39,2,0,1.0
40,494,45,True,2,20.0,494 109 45,-1 -1,40,2,0,1.0
41,117,182,True,2,20.0,117 171 182,-1 -1,41,2,0,1.0
42,453,511,False,0,inf,,,42,0,0,0.0
43,152,51,True,2,20.0,152 361 51,-1 -1,43,2,0,1.0
44,441,326,True,2,20.0,441 318 326,-1 -1,44,2,0,1.0
45,423,254,True,2,20.0,423 230 254,-1 -1,45,2,0,1.0
46,147,26,True,2,20.0,147 227 26,-1 -1,46,2,0,1.0
47,97,484,True,3,25.152498570332604,97 227 304 484,-1 568 -1,47,2,1,0.6666666666666666
48,327,458,True,3,23.333333333333336,327 118 340 458,-1 296 -1,48,2,1,0.6666666666666666
49,385,308,True,3,27.154303349962092,385 98 252 308,-1 227 -1,49,2,1,0.6666666666666666
50,39,73,True,3,24.094491118252307,39 171 173 73,-1 448 -1,50,2,1,0.6666666666666666
51,366,5,True,2,20.0,366 299 5,-1 -1,51,2,0,1.0
52,231,355,True,3,26.130188910980824,231 268 410 355,-1 669 -1,52,2,1,0.6666666666666666
53,67,399,False,0,inf,,,53,0,0,0.0
54,420,267,True,3,27.37796447300923,420 290 247 267,-1 715 -1,54,2,1,0.6666666666666666
55,394,399,False,0,inf,,,55,0,0,0.0
56,280,494,True,4,31.666447180211023,280 7 290 39 494,-1 30 710 -1,56,2,2,0.5
57,389,319,True,3,22.30151134457776,389 58 243 319,-1 171 -1,57,2,1,0.6666666666666666
58,10,239,True,2,20.0,10 147 239,-1 -1,58,2,0,1.0
59,260,247,True,4,32.207106781186546,260 196 167 290 247,-1 509 417 -1,59,2,2,0.5
60,352,293,True,3,26.277350098112613,352 167 196 293,-1 414 -1,60,2,1,0.6666666666666666
61,441,458,True,3,29.147441956154896,441 80 173 458,-1 207 -1,61,2,1,0.6666666666666666
62,394,46,True,3,24.169030850945703,394 171 109 46,-1 443 -1,62,2,1,0.6666666666666666
63,48,462,True,2,20.0,48 171 462,-1 -1,63,2,0,1.0
64,143,271,True,2,20.0,143 440 271,-1 -1,64,2,0,1.0
65,494,434,True,3,29.08391813582967,494 171 410 434,-1 451 -1,65,2,1,0.6666666666666666
66,327,7,True,3,29.5,327 171 258 7,-1 449 -1,66,2,1,0.6666666666666666
67,401,377,False,0,inf,,,67,0,0,0.0
68,62,509,True,1,10.0,62 509,-1,68,1,0,1.0
69,436,343,True,2,20.0,436 429 343,-1 -1,69,2,0,1.0
70,509,385,True,3,24.169030850945703,509 361 243 385,-1 861 -1,70,2,1,0.6666666666666666
71,142,473,True,3,24.169030850945703,142 361 243 473,-1 861 -1,71,2,1,0.6666666666666666
72,252,244,True,2,20.0,252 98 244,-1 -1,72,2,0,1.0
73,372,480,True,3,27.20412414523193,372 115 375 480,-1 276 -1,73,2,1,0.6666666666666666
74,62,505,True,4,33.55593637650723,62 398 303 500 505,-1 920 734 -1,74,2,2,0.5
75,287,188,True,5,38.72984124113159,287 196 207 303 40 188,-1 510 539 732 -1,75,2,3,0.4
76,366,117,True,2,20.0,366 10 117,-1 -1,76,2,0,1.0
77,455,356,True,3,25.44721359549996,455 199 171 356,-1 522 -1,77,2,1,0.6666666666666666
78,62,241,True,5,34.56866260231943,62 440 410 164 172 241,-1 981 926 397 -1,78,2,3,0.4
79,62,467,True,4,33.52703567150921,62 251 22 175 467,-1 616 76 -1,79,2,2,0.5
80,352,335,True,3,26.082478609884234,352 494 383 335,-1 1041 -1,80,2,1,0.6666666666666666
81,115,94,True,1,10.0,115 94,-1,81,1,0,1.0
82,327,288,True,2,20.0,327 171 288,-1 -1,82,2,0,1.0
83,352,37,True,2,20.0,352 24 37,-1 -1,83,2,0,1.0
84,62,293,True,3,27.057543533764843,62 440 28 293,-1 971 -1,84,2,1,0.6666666666666666
85,161,194,True,1,10.0,161 194,-1,85,1,0,1.0
86,327,98,True,2,20.0,327 317 98,-1 -1,86,2,0,1.0
87,352,185,True,4,33.357158786559374,352 167 196 429 185,-1 414 515 -1,87,2,2,0.5
88,391,448,True,2,20.0,391 171 448,-1 -1,88,2,0,1.0
89,117,197,False,0,inf,,,89,0,0,0.0
90,494,172,True,2,20.0,494 171 172,-1 -1,90,2,0,1.0
91,152,246,True,2,20.0,152 10 246,-1 -1,91,2,0,1.0
92,7,349,True,4,26.853553390593273,7 167 316 309 349,-1 418 777 -1,92,2,2,0.5
93,478,261,True,2,20.0,478 113 261,-1 -1,93,2,0,1.0
94,436,332,True,5,33.91068360252296,436 196 207 303 500 332,-1 510 539 734 -1,94,2,3,0.4
95,440,117,True,4,27.209759635041628,440 410 164 42 117,-1 926 391 -1,95,2,2,0.5
96,230,129,True,3,25.28867513459481,230 184 383 129,-1 506 -1,96,2,1,0.6666666666666666
97,287,349,True,5,35.560660171779816,287 28 167 316 309 349,-1 89 418 777 -1,97,2,3,0.4
98,287,249,True,5,37.54044011451988,287 28 167 316 98 249,-1 89 418 770 -1,98,2,3,0.4
99,390,467,True,1,10.0,390 467,-1,99,1,0,1.0
