edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,2,126,237,7,58,43,1,7.0,6.459915611814346,10,237,7,33.857142857142854,237,492,492,492,-0.3497942386831271,0.00384,0.00242,0.5060326060585574,0.19030438469934058,0.5060326060585574,7.131306432859723,unique_starts
1,2,144,82,6,34,19,1,4.0,4.414634146341464,10,82,6,13.666666666666666,82,112,112,112,-0.15463917525773116,0.00384,0.00326,0.5060326060585574,0.4576649606576262,0.5060326060585574,4.171498585142508,unique_starts
2,2,175,82,6,39,28,1,3.0,3.4146341463414633,7,82,6,13.666666666666666,82,29,29,29,0.4774774774774732,0.00384,0.00503,0.5060326060585574,0.7906895530825655,0.7906895530825655,3.160128153805087,unique_starts
3,2,321,23,11,18,18,9,10.0,9.782608695652174,10,23,11,2.090909090909091,23,17,17,17,0.14999999999999625,0.00384,0.00259,0.5060326060585574,0.410207811681541,0.5060326060585574,10.235702260395517,unique_starts
4,2,335,17,8,13,11,8,10.0,9.588235294117647,10,17,8,2.125,17,12,12,12,0.17241379310344235,0.00384,0.003265,0.5060326060585574,0.3610006316059117,0.5060326060585574,10.277350098112615,unique_starts
5,2,481,13,6,10,10,9,10.0,9.76923076923077,10,13,6,2.1666666666666665,13,8,8,8,0.23809523809522679,0.00384,0.00295,0.5060326060585574,0.3834098207589821,0.5060326060585574,10.316227766016837,unique_starts
6,3,57,118,6,37,23,1,5.0,4.754237288135593,10,118,6,19.666666666666668,118,0,0,0,0.9999999999999916,0.003565,0.002505,0.629648657579577,0.41136291256120494,0.629648657579577,5.164398987305358,unique_starts
7,3,206,1860,47,505,416,1,8.0,7.447849462365592,10,1860,47,39.57446808510638,1860,0,0,0,0.9999999999999996,0.003565,0.002645,0.629648657579577,0.445173605122497,0.629648657579577,8.044499415948998,unique_starts
8,3,262,4,2,3,3,9,10.0,9.75,10,4,2,2.0,4,53,53,53,-0.8596491228070025,0.003565,0.00278,0.629648657579577,0.4301422720645791,0.629648657579577,10.577350269189626,unique_starts
9,3,406,1447,36,347,327,1,6.0,5.663441603317208,10,1447,36,40.19444444444444,1447,0,0,0,0.9999999999999993,0.003565,0.002805,0.629648657579577,0.5354403056091888,0.629648657579577,6.053682812709502,unique_starts
10,4,8,16,5,8,13,5,9.5,8.875,10,16,5,3.2,16,1,0,0,0.9999999999999376,0.0034,0.00305,0.4173791207178176,0.5520708483104224,0.5520708483104224,9.853553390593273,unique_starts
11,4,63,510,9,90,104,1,6.5,6.3352941176470585,10,510,9,56.666666666666664,510,0,0,0,0.999999999999998,0.0034,0.00318,0.4173791207178176,0.5223469789125815,0.5223469789125815,6.605409255338946,unique_starts
12,4,80,3,2,3,2,9,10.0,9.666666666666666,10,3,2,1.5,3,0,0,0,0.9999999999996666,0.0034,0.003105,0.4173791207178176,0.5588642918402194,0.5588642918402194,10.577350269189626,unique_starts
13,4,138,27,2,11,6,1,4.0,4.518518518518518,9,27,2,13.5,27,0,0,0,0.999999999999963,0.0034,0.002785,0.4173791207178176,0.37149556667399464,0.4173791207178176,4.301511344577763,unique_starts
14,4,184,23,3,8,8,5,9.0,8.478260869565217,10,23,3,7.666666666666667,23,415,415,415,-0.8949771689497696,0.0034,0.00261,0.4173791207178176,0.48111071981505993,0.48111071981505993,9.353553390593273,unique_starts
15,4,230,8,2,3,5,7,9.0,8.875,10,8,2,4.0,8,509,509,509,-0.9690522243713714,0.0034,0.00344,0.4173791207178176,0.5145793327544896,0.5145793327544896,9.577350269189626,unique_starts
16,4,500,36,12,21,24,8,10.0,9.444444444444445,10,36,12,3.0,36,1,0,0,0.9999999999999721,0.0034,0.00264,0.4173791207178176,0.4383034979058573,0.4383034979058573,10.218217890235993,unique_starts
17,6,113,12,7,10,10,9,10.0,9.833333333333334,10,12,7,1.7142857142857142,12,2,0,0,0.9999999999999166,0.003095,0.00241,0.5269899781612348,0.4237111768924867,0.5269899781612348,10.316227766016837,unique_starts
18,6,125,93,4,26,20,1,7.0,6.860215053763441,10,93,4,23.25,93,299,299,299,-0.5255102040816313,0.003095,0.004175,0.5269899781612348,0.38458229273974065,0.5269899781612348,7.196116135138184,unique_starts
19,6,147,4,2,3,3,9,10.0,9.75,10,4,2,2.0,4,236,236,236,-0.9666666666666627,0.003095,0.00412,0.5269899781612348,0.4943556507899788,0.5269899781612348,10.577350269189626,unique_starts
20,6,243,6,4,6,4,1,1.0,1.3333333333333333,2,6,4,1.5,6,6,6,6,0.0,0.003095,0.002845,0.5269899781612348,0.5030075021625952,0.5269899781612348,1.4082482904638631,unique_starts
21,6,281,41,21,32,32,8,10.0,9.75609756097561,10,41,21,1.9523809523809523,41,42,42,42,-0.012048192771084192,0.003095,0.003665,0.5269899781612348,0.5092404129415662,0.5269899781612348,10.176776695296637,unique_starts
22,6,309,400,25,134,117,1,8.0,7.59,10,400,25,16.0,400,950,950,950,-0.4074074074074071,0.003095,0.003055,0.5269899781612348,0.490194332885163,0.5269899781612348,8.086386842558136,unique_starts
