result_set,condition,env,variant,first_plan_edges_bucket,count,mean,std
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,direct_goal_fallback,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,direct_goal_only,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,horizon_threshold_only,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,full_bars,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,reachability,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,shortest,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,full_bars,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,reachability,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,original,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,planner_fallback_only,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,full_bars,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,reachability,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,shortest,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,full_bars,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,reachability,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,time_only,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,0,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,tuned_no_fallback,antmaze-medium-play-v2,shortest,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,full_bars,0,90,0.2222222222222222,0.4180688018689385
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,full_bars,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,full_bars,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,reachability,0,90,0.13333333333333333,0.34183904485045247
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,reachability,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,reachability,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,reachability,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,shortest,0,90,0.12222222222222222,0.32937727344895734
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,shortest,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,shortest,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-diverse-v2,shortest,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,direct_goal,0,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,direct_goal,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,direct_goal,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,direct_goal,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,full_bars,0,90,0.07777777777777778,0.26932198589215456
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,full_bars,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,full_bars,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,full_bars,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,reachability,0,90,0.13333333333333333,0.34183904485045247
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,reachability,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,reachability,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,reachability,3+,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,shortest,0,90,0.011111111111111112,0.10540925533894598
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,shortest,1,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,shortest,2,0,,
stage17_online_quick_loaded,unknown,antmaze-medium-play-v2,shortest,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,direct_goal,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,full_bars,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,reachability,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,reachability,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,reachability,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,reachability,3+,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,shortest,0,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,shortest,1,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,shortest,2,0,,
stage18_medium100_best_loaded,direct_goal_after3,antmaze-medium-diverse-v2,shortest,3+,0,,
