query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,158,212,True,3,68.5165769316649,158 218 234 212,353 586 738
1,203,303,True,3,63.38322539611917,203 221 281 303,426 599 886
2,1,12,True,3,72.74276372093419,1 5 9 12,2 26 75
3,392,381,True,3,71.72938631663106,392 388 384 381,1211 1174 1153
4,41,9,True,3,71.71836285640907,41 1 5 9,152 2 26
5,347,353,True,3,67.73805894414242,347 388 392 353,1098 1180 1209
6,381,392,True,3,73.12845570251064,381 384 388 392,1145 1157 1180
7,384,383,True,1,13.034462275839779,384 383,1154
8,315,229,True,3,69.48728913749716,315 292 232 229,1004 891 704
9,223,340,True,3,66.49192305445986,223 221 281 340,613 599 889
10,227,47,True,3,72.91241012926206,227 166 106 47,642 354 258
11,387,301,True,3,69.73257765494361,387 383 341 301,1166 1146 1079
12,227,312,True,4,78.68358562468492,227 229 232 252 312,656 670 711 817
13,124,7,True,3,68.10116988615975,124 126 66 7,294 298 207
14,260,383,True,3,61.70092764904392,260 321 341 383,843 1041 1084
15,384,304,True,3,71.49360582078488,384 361 301 304,1152 1123 934
16,127,4,True,3,62.9260356985435,127 107 46 4,316 271 154
17,318,392,True,3,70.55458688993414,318 314 352 392,1029 1001 1108
18,229,124,True,3,58.257326039117615,229 208 166 124,661 492 356
19,301,227,True,4,82.57794789915738,301 241 223 226 227,928 797 616 641
20,198,230,True,3,63.63694536573317,198 218 234 230,419 586 741
21,221,381,True,3,68.51341725386021,221 281 321 381,599 888 1043
22,124,203,True,3,68.44497993988489,124 146 206 203,296 337 462
23,55,6,True,3,67.64161282730117,55 32 8 6,202 142 60
24,390,252,True,3,69.33756313761685,390 372 312 252,1189 1130 964
25,7,187,True,3,73.66665833066165,7 67 126 187,57 229 312
26,346,260,True,3,62.83208161426764,346 326 303 260,1087 1044 939
27,41,10,True,4,82.67701984814319,41 1 5 6 10,152 2 23 37
28,3,147,True,3,71.50290229691288,3 26 87 147,9 127 256
29,386,301,True,3,66.47407247742908,386 384 361 301,1159 1152 1123
30,358,273,True,3,62.73101749189368,358 317 293 273,1119 1021 909
31,4,52,True,3,70.54406860406675,4 8 11 52,16 64 98
32,186,235,True,3,70.57285584173599,186 209 232 235,399 517 709
33,223,123,True,3,71.56166023275458,223 206 146 123,612 457 328
34,107,210,True,3,67.37407239507509,107 167 207 210,283 379 485
35,358,353,True,3,69.37426177753778,358 317 313 353,1119 1022 989
36,209,198,True,3,72.97174151449838,209 232 236 198,517 710 767
37,261,347,True,4,76.44401651603432,261 281 304 306 347,848 887 948 957
38,46,52,True,3,69.41412201122347,46 8 11 52,158 64 98
39,9,127,True,3,58.47533305270376,9 47 107 127,79 180 279
40,301,227,True,4,82.57794789915738,301 241 223 226 227,928 797 616 641
41,4,52,True,3,70.54406860406675,4 8 11 52,16 64 98
42,18,13,False,0,inf,,
43,158,232,True,3,67.4727221540009,158 218 234 232,353 586 743
44,318,392,True,3,70.55458688993414,318 314 352 392,1029 1001 1108
45,3,52,True,3,72.93117785650982,3 7 11 52,8 51 98
46,213,146,True,3,70.698451442672,213 230 207 146,562 671 474
47,13,1,True,4,82.04799325386831,13 10 6 5 1,108 80 33 20
48,229,178,True,4,81.3080581497905,229 232 236 237 178,670 710 775 777
49,226,300,True,3,67.7763294430266,226 222 241 300,638 606 801
50,383,303,True,3,58.61470283133253,383 341 321 303,1146 1080 1039
51,347,353,True,3,67.73805894414242,347 388 392 353,1098 1180 1209
52,158,232,True,3,67.4727221540009,158 218 234 232,353 586 743
53,4,121,True,4,77.44138057998613,4 3 41 81 121,12 10 153 232
54,393,213,True,3,73.9377463330948,393 332 272 213,1216 1052 853
55,347,261,True,4,72.37260185272267,347 326 304 281 261,1094 1045 945 883
56,146,41,True,4,83.4046256422381,146 123 121 81 41,328 287 284 231
57,238,313,True,3,67.7369642292146,238 234 253 313,790 750 835
58,221,233,True,5,91.73779616114473,221 222 205 209 232 233,593 602 451 517 707
59,13,87,True,3,68.16692180883638,13 11 27 87,109 96 141
60,383,260,True,3,64.70500620183854,383 341 281 260,1146 1077 882
61,390,341,True,3,71.75644225861743,390 387 383 341,1191 1166 1146
62,301,226,True,3,70.54070595302119,301 241 223 226,928 797 616
63,41,146,True,4,82.41391018817308,41 81 121 123 146,153 232 285 290
64,124,7,True,3,68.10116988615975,124 126 66 7,294 298 207
65,384,260,True,3,69.54093863077756,384 361 300 260,1152 1122 920
66,273,166,True,4,78.18272340733688,273 232 231 208 166,869 706 684 492
67,306,393,True,4,81.67412676049409,306 347 388 392 393,957 1098 1180 1215
68,87,1,True,3,68.9613861637967,87 47 5 1,247 168 20
69,224,124,True,3,61.820870746152735,224 205 166 124,620 443 356
70,312,206,True,4,80.47890406515151,312 252 230 207 206,964 807 671 482
71,167,8,True,3,72.86583532293807,167 107 46 8,370 271 158
72,346,260,True,3,62.83208161426764,346 326 303 260,1087 1044 939
73,306,381,True,3,67.7469154155838,306 304 321 381,953 950 1043
74,358,252,True,3,69.79361844230387,358 317 293 252,1119 1021 906
75,224,341,True,3,71.50823583450457,224 221 281 341,623 599 890
76,340,204,True,3,72.79052382184925,340 281 221 204,1070 880 592
77,121,46,True,3,70.38723859194208,121 124 106 46,286 291 257
78,392,381,True,3,71.72938631663106,392 388 384 381,1211 1174 1153
79,346,346,True,0,0.0,346,
80,381,306,True,3,70.64365033401475,381 321 303 306,1140 1039 943
81,1,12,True,3,72.74276372093419,1 5 9 12,2 26 75
82,261,229,True,4,80.37733279550442,261 222 223 206 229,845 604 612 473
83,381,306,True,3,70.64365033401475,381 321 303 306,1140 1039 943
84,386,301,True,3,66.47407247742908,386 384 361 301,1159 1152 1123
85,7,55,True,3,66.51043182722219,7 9 32 55,49 78 151
86,198,229,True,3,71.38280811044392,198 236 233 229,420 772 722
87,381,392,True,3,73.12845570251064,381 384 388 392,1145 1157 1180
88,4,126,True,3,60.6315967796272,4 46 106 126,19 166 265
89,272,187,True,3,64.53631568419604,272 231 208 187,854 684 494
90,224,303,True,3,67.38627271443747,224 221 281 303,623 599 886
91,241,347,True,4,83.45045751289672,241 281 304 306 347,800 887 948 957
92,9,126,True,3,60.526530463289475,9 47 67 126,79 176 229
93,300,387,True,3,73.00236418427903,300 341 383 387,927 1084 1151
94,86,187,True,2,44.265620939823876,86 146 187,244 336
95,261,166,True,3,70.77103109226871,261 222 205 166,845 602 443
96,232,393,True,3,68.78040775667066,232 293 352 393,716 917 1109
97,386,301,True,3,66.47407247742908,386 384 361 301,1159 1152 1123
98,381,221,True,3,69.53228257557254,381 341 281 221,1142 1077 880
99,221,127,True,3,72.40559546976543,221 204 186 127,592 432 388
100,229,124,True,3,58.257326039117615,229 208 166 124,661 492 356
101,318,392,True,3,70.55458688993414,318 314 352 392,1029 1001 1108
102,126,10,True,3,68.56311280093868,126 86 27 10,300 234 134
103,46,52,True,3,69.41412201122347,46 8 11 52,158 64 98
104,358,352,True,3,69.37039443450112,358 317 313 352,1119 1022 988
105,381,392,True,3,73.12845570251064,381 384 388 392,1145 1157 1180
106,272,389,True,3,68.44715888940516,272 312 372 389,862 976 1135
107,392,381,True,3,71.72938631663106,392 388 384 381,1211 1174 1153
108,389,273,True,3,68.41577923855384,389 372 312 273,1181 1130 967
109,307,381,True,3,71.71155906946754,307 303 321 381,958 944 1043
110,390,316,True,3,69.33655414448234,390 352 313 316,1188 1102 986
111,18,12,False,0,inf,,
112,387,300,True,3,69.74722190400658,387 383 341 300,1166 1146 1078
113,53,3,True,3,70.69842064339286,53 10 7 3,189 81 44
114,127,4,True,3,62.9260356985435,127 107 46 4,316 271 154
115,393,232,True,3,70.4849893908422,393 352 292 232,1217 1099 891
116,47,227,True,3,72.10381253590239,47 107 167 227,180 283 381
117,227,301,True,3,71.80538408881543,227 223 241 301,653 617 802
118,341,389,True,3,68.8860379610028,341 383 387 389,1084 1151 1170
119,352,358,True,4,78.38997731706812,352 313 314 317 358,1102 984 999 1028
120,81,167,True,4,75.41680645534144,81 121 123 146 167,232 285 290 334
121,384,304,True,3,71.49360582078488,384 361 301 304,1152 1123 934
122,226,301,True,3,67.59685370838902,226 222 241 301,638 606 802
123,383,353,True,4,80.147273023477,383 387 388 392 353,1151 1169 1180 1209
124,358,352,True,3,69.37039443450112,358 317 313 352,1119 1022 988
125,223,86,True,3,72.63619583200457,223 206 146 86,612 457 324
