query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,3,68.06166264159782,158 218 216 212,-1 1554 -1,0,2,1,0.6666666666666666
1,203,303,True,3,63.03977786420879,203 241 261 303,-1 1902 -1,1,2,1,0.6666666666666666
2,1,12,True,3,73.10369516947304,1 5 8 12,-1 67 -1,2,2,1,0.6666666666666666
3,392,381,True,3,73.1400280084028,392 388 385 381,-1 2978 -1,3,2,1,0.6666666666666666
4,41,9,True,3,73.06651901052378,41 2 5 9,-1 20 -1,4,2,1,0.6666666666666666
5,347,353,True,3,69.0529256124025,347 389 391 353,-1 2995 -1,5,2,1,0.6666666666666666
6,283,384,True,3,71.08084520834544,283 321 361 384,-1 2507 -1,6,2,1,0.6666666666666666
7,367,292,True,3,71.072547625011,367 371 352 292,-1 2816 -1,7,2,1,0.6666666666666666
8,381,392,True,3,75.57735026918962,381 384 388 392,-1 2928 -1,8,2,1,0.6666666666666666
9,384,383,True,1,25.0,384 383,-1,9,1,0,1.0
10,315,229,True,3,70.0780868809443,315 273 233 229,-1 2005 -1,10,2,1,0.6666666666666666
11,238,132,True,4,84.34106855285276,238 178 156 155 132,-1 1187 1104 -1,11,2,2,0.5
12,30,126,True,3,71.06523280730534,30 27 67 126,-1 318 -1,12,2,1,0.6666666666666666
13,223,340,True,3,70.07715167498105,223 241 281 340,-1 1904 -1,13,2,1,0.6666666666666666
14,227,47,True,3,74.21821789023599,227 166 106 47,-1 1145 -1,14,2,1,0.6666666666666666
15,387,301,True,3,69.06299407883488,387 326 305 301,-1 2517 -1,15,2,1,0.6666666666666666
16,300,366,True,3,73.1524985703326,300 360 383 366,-1 2697 -1,16,2,1,0.6666666666666666
17,227,312,True,4,79.22091234399298,227 230 231 252 312,-1 1732 1749 -1,17,2,2,0.5
18,124,7,True,3,70.17677669529664,124 107 66 7,-1 797 -1,18,2,1,0.6666666666666666
19,380,201,True,3,74.26726124191242,380 320 260 201,-1 2478 -1,19,2,1,0.6666666666666666
20,306,201,True,3,72.09491579957525,306 302 261 201,-1 2261 -1,20,2,1,0.6666666666666666
21,144,1,True,3,74.28867513459481,144 121 61 1,-1 821 -1,21,2,1,0.6666666666666666
22,260,383,True,3,59.08137884587712,260 320 340 383,-1 2489 -1,22,2,1,0.6666666666666666
23,10,40,True,3,75.37796447300923,10 6 2 40,-1 79 -1,23,2,1,0.6666666666666666
24,384,304,True,3,68.31622776601684,384 366 326 304,-1 2754 -1,24,2,1,0.6666666666666666
25,127,4,True,3,63.05150262026246,127 66 46 4,-1 615 -1,25,2,1,0.6666666666666666
26,318,392,True,3,69.08006407690254,318 314 333 392,-1 2407 -1,26,2,1,0.6666666666666666
27,229,124,True,3,64.04531432544294,229 187 166 124,-1 1235 -1,27,2,1,0.6666666666666666
28,301,227,True,4,85.1953558291446,301 241 223 224 227,-1 1898 1624 -1,28,2,2,0.5
29,198,230,True,3,59.04822428221704,198 235 234 230,-1 1825 -1,29,2,1,0.6666666666666666
30,215,135,True,3,74.24253562503634,215 218 158 135,-1 1546 -1,30,2,1,0.6666666666666666
31,221,381,True,3,70.11470786693528,221 281 321 381,-1 2047 -1,31,2,1,0.6666666666666666
32,124,203,True,3,70.07018624063436,124 166 206 203,-1 1159 -1,32,2,1,0.6666666666666666
33,10,40,True,3,75.37796447300923,10 6 2 40,-1 79 -1,33,2,1,0.6666666666666666
34,306,220,True,3,67.05862103817606,306 302 281 220,-1 2264 -1,34,2,1,0.6666666666666666
35,55,6,True,3,69.06819943394704,55 32 30 6,-1 378 -1,35,2,1,0.6666666666666666
36,144,0,True,4,85.36470372672179,144 121 61 41 0,-1 821 602 -1,36,2,2,0.5
37,390,252,True,3,71.0436435780472,390 352 312 252,-1 2646 -1,37,2,1,0.6666666666666666
38,7,187,True,3,74.13483997249264,7 67 127 187,-1 635 -1,38,2,1,0.6666666666666666
39,398,313,True,3,68.04772739599034,398 338 317 313,-1 2576 -1,39,2,1,0.6666666666666666
40,76,6,True,3,74.24253562503634,76 52 10 6,-1 484 -1,40,2,1,0.6666666666666666
41,233,138,True,3,71.14142135623732,233 237 198 138,-1 1847 -1,41,2,1,0.6666666666666666
42,58,9,True,3,71.06565321642987,58 54 33 9,-1 513 -1,42,2,1,0.6666666666666666
43,381,220,True,3,70.1324532357065,381 321 280 220,-1 2495 -1,43,2,1,0.6666666666666666
44,153,238,True,4,86.27240180139741,153 135 158 178 238,-1 956 1129 -1,44,2,2,0.5
45,199,253,True,3,60.05219957509719,199 216 215 253,-1 1518 -1,45,2,1,0.6666666666666666
46,153,238,True,4,86.27240180139741,153 135 158 178 238,-1 956 1129 -1,46,2,2,0.5
47,346,260,True,3,67.06008417681261,346 305 303 260,-1 2316 -1,47,2,1,0.6666666666666666
48,41,10,True,3,74.28867513459481,41 2 6 10,-1 21 -1,48,2,1,0.6666666666666666
49,155,236,True,3,74.75,155 137 198 236,-1 975 -1,49,2,1,0.6666666666666666
50,3,147,True,3,74.1690308509457,3 27 87 147,-1 320 -1,50,2,1,0.6666666666666666
51,139,212,True,3,73.33333333333333,139 199 216 212,-1 1274 -1,51,2,1,0.6666666666666666
52,238,133,True,3,70.14142135623732,238 178 137 133,-1 1185 -1,52,2,1,0.6666666666666666
53,386,301,True,3,67.05882352941177,386 382 361 301,-1 2888 -1,53,2,1,0.6666666666666666
54,327,260,True,3,62.03851856078857,327 304 303 260,-1 2301 -1,54,2,1,0.6666666666666666
55,23,120,True,3,62.050062617432175,23 41 61 120,-1 446 -1,55,2,1,0.6666666666666666
56,358,273,True,3,68.04632410546121,358 317 315 273,-1 2452 -1,56,2,1,0.6666666666666666
57,4,52,True,3,73.08451542547286,4 8 11 52,-1 123 -1,57,2,1,0.6666666666666666
58,186,235,True,3,73.10050378152593,186 209 212 235,-1 1414 -1,58,2,1,0.6666666666666666
59,223,123,True,3,74.18898223650461,223 206 146 123,-1 1354 -1,59,2,1,0.6666666666666666
60,107,210,True,3,70.07980868844676,107 167 207 210,-1 1176 -1,60,2,1,0.6666666666666666
61,358,353,True,3,73.05661385170723,358 317 314 353,-1 2451 -1,61,2,1,0.6666666666666666
62,380,392,True,4,85.54657464328326,380 383 387 388 392,-1 2913 2966 -1,62,2,2,0.5
