group_type,group_value,num_edges,mean_edge_action_mse,median_edge_action_mse,sample_weighted_edge_action_mse,mean_direct_policy_support_score,mean_planner_usage_count,dataset,phase2_run,method,seed
bottleneck_group,high_bottleneck,240,0.012091243368976292,0.007534580214534377,0.009974100879017884,0.803758128033324,0.0875,scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,1
bottleneck_group,low_bottleneck,260,0.0105673256927439,0.006609539817051204,0.009277484922297423,0.8255269236688743,0.13076923076923078,scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,1
horizon_group,long_horizon,54,0.012870993589455103,0.00826681475248337,0.009047312594762954,0.795878002136911,0.037037037037037035,scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,1
horizon_group,short_horizon,446,0.011108451647616922,0.006922721047383384,0.009641313253049563,0.8174025532881432,0.11883408071748879,scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,1
compatibility_group,unknown,500,0.011298806177335446,0.007032606462864122,0.00960501981282825,0.8150779017638101,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,1
repair_reason,low_compatibility_junction,500,0.011298806177335446,0.007032606462864122,0.00960501981282825,0.8150779017638101,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,augmented_loss_support_bottleneck_s03,1
all_repair_edges,all_repair_edges,500,0.01074487160137975,0.006569485611613154,0.009174784692748945,0.8219500662663979,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
planner_usage_group,not_planner_used,452,0.010749761233328334,0.006673092000511516,0.00911280029232912,0.8211348026494667,0.0,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
planner_usage_group,planner_used,48,0.010698827567197242,0.006280662844666333,0.00967152032495779,0.8296271319925012,1.1458333333333333,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
support_group,high_support,241,0.008909131810446582,0.005858250727735731,0.008560448244621158,0.8457621341498529,0.13278008298755187,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
support_group,low_support,259,0.012453031020742274,0.007832839301871982,0.012585189125961476,0.7997928911315998,0.0888030888030888,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
bottleneck_group,high_bottleneck,240,0.011385515955208583,0.0071219521326821526,0.009496595980715497,0.8136254902398186,0.0875,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
bottleneck_group,low_bottleneck,260,0.010153507582460829,0.00633253262361249,0.00889268649271341,0.8296342902909326,0.13076923076923078,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
horizon_group,long_horizon,54,0.01228316669617638,0.00709661183953434,0.009028598246379933,0.8046085296983165,0.037037037037037035,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
horizon_group,short_horizon,446,0.01055862062577657,0.006521555012959641,0.009184370944597238,0.8240497141916813,0.11883408071748879,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
compatibility_group,unknown,500,0.01074487160137975,0.006569485611613154,0.009174784692748945,0.8219500662663979,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
repair_reason,low_compatibility_junction,500,0.01074487160137975,0.006569485611613154,0.009174784692748945,0.8219500662663979,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,0
all_repair_edges,all_repair_edges,500,0.01092380047229644,0.006639393151095701,0.009249790771742265,0.8210103043823828,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
planner_usage_group,not_planner_used,452,0.010889120084112403,0.00662603901796586,0.009191960332217614,0.8207785116056233,0.0,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
planner_usage_group,planner_used,48,0.011250374127696116,0.00688984559299201,0.009724174942236482,0.8231930196968665,1.1458333333333333,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
support_group,high_support,241,0.008994926192447355,0.005773487079245814,0.008634331115897693,0.8451354919531846,0.13278008298755187,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
support_group,low_support,259,0.012718621713391534,0.007697098496878011,0.012659574123383442,0.7985617707740305,0.0888030888030888,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
bottleneck_group,high_bottleneck,240,0.011724428879813946,0.00704982496538657,0.009608610272827537,0.8100114760043549,0.0875,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
bottleneck_group,low_bottleneck,260,0.010184758865357206,0.006137095818788376,0.008931362337518803,0.8311630690390239,0.13076923076923078,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
horizon_group,long_horizon,54,0.01223301399662529,0.007462584126187721,0.008696558994460934,0.8024076096108935,0.037037037037037035,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
horizon_group,short_horizon,446,0.010765285830337343,0.006585387142241948,0.009285792967494622,0.8232626485923836,0.11883408071748879,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
compatibility_group,unknown,500,0.01092380047229644,0.006639393151095701,0.009249790771742265,0.8210103043823828,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
repair_reason,low_compatibility_junction,500,0.01092380047229644,0.006639393151095701,0.009249790771742265,0.8210103043823828,0.11,scene-play-v0,core_plus_bottleneck_budget192_H5,planner_relevant_repair_s04,1
