query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,158,212,True,5,46.18551383196173,158 198 217 215 213 212,596 652 796 778 763
1,203,303,True,4,38.387274215403565,203 221 241 281 303,680 833 992 1052
2,1,12,True,6,57.97109604966087,1 3 5 7 9 11 12,5 19 36 52 67 81
3,392,381,True,6,57.4872338473826,392 391 389 387 385 383 381,1558 1551 1537 1522 1506 1492
4,41,9,True,6,51.972122519114585,41 21 22 3 5 7 9,230 115 121 19 36 52
5,347,353,True,5,43.068829839841946,347 367 369 370 372 353,1346 1419 1429 1437 1449
6,283,384,True,5,45.26602912775638,283 302 321 361 383 384,1065 1172 1288 1384 1494
7,367,292,True,5,46.64259181868387,367 369 371 352 312 292,1419 1430 1442 1347 1214
8,381,392,True,6,56.84382104754313,381 383 385 367 369 370 392,1480 1495 1505 1419 1429 1441
9,384,383,True,1,7.040455669703137,384 383,1500
10,315,229,True,5,43.926675976729314,315 294 273 252 231 229,1240 1112 1031 996 908
11,238,132,False,0,inf,,
12,30,126,True,5,46.58892720913383,30 28 27 46 86 126,182 169 162 243 379
13,223,340,True,6,48.177330404753995,223 222 241 281 300 320 340,847 841 992 1049 1153 1280
14,227,47,True,9,60.723643833875194,227 207 187 167 147 127 107 87 67 47,874 711 640 611 558 474 410 381 327
15,387,301,True,5,48.41610327706502,387 385 383 362 341 301,1522 1506 1489 1385 1328
16,300,366,True,5,46.79558837282485,300 321 361 362 364 366,1154 1288 1379 1389 1398
17,227,312,True,6,50.577845426221984,227 228 229 231 252 292 312,878 886 895 913 1003 1100
18,124,7,True,6,48.53787808221527,124 125 106 86 46 27 7,446 454 402 373 239 157
19,380,201,True,7,56.26929264536302,380 360 340 300 281 241 221 201,1471 1368 1322 1150 1043 986 826
20,306,201,True,6,51.99061803556028,306 304 302 281 241 221 201,1201 1184 1165 1043 986 826
21,144,1,True,8,57.841134823118686,144 143 121 101 81 61 41 21 1,535 524 422 392 368 314 230 112
22,260,383,True,5,43.16960650773902,260 280 301 341 361 383,1013 1042 1164 1334 1384
23,10,40,True,6,55.79295989693002,10 8 6 24 22 21 40,72 56 45 131 122 116
24,384,304,True,6,45.160729810897365,384 385 366 346 326 305 304,1501 1504 1408 1337 1291 1193
25,127,4,True,5,42.338749270634864,127 107 87 66 26 4,474 410 380 320 143
26,318,392,True,5,48.949999885756725,318 316 314 333 373 392,1269 1250 1238 1314 1460
27,229,124,True,5,41.98095098061764,229 207 187 166 145 124,888 711 639 603 538
28,301,227,True,6,53.40454130673283,301 281 241 222 224 226 227,1156 1043 987 840 856 871
29,198,230,True,5,46.1552300145071,198 217 215 213 212 230,652 796 778 763 758
30,215,135,True,6,51.07528343259003,215 217 198 178 157 156 135,781 795 648 620 583 575
31,221,381,True,6,48.21451846231437,221 241 281 301 341 361 381,833 992 1050 1164 1334 1382
32,124,203,True,5,44.296463567713005,124 146 187 206 204 203,452 556 642 702 685
33,10,40,True,6,55.79295989693002,10 8 6 24 22 21 40,72 56 45 131 122 116
34,306,220,True,5,47.0471039874609,306 304 302 281 241 220,1201 1184 1165 1043 985
35,55,6,True,5,48.656037154134395,55 53 32 10 8 6,273 258 192 72 56
36,144,0,True,8,58.99761853814367,144 143 121 101 81 61 41 20 0,535 524 422 392 368 314 229 105
37,390,252,True,4,41.91814189989605,390 372 332 292 252,1544 1447 1303 1093
38,7,187,True,6,52.6663857608776,7 27 46 86 126 146 187,54 162 243 379 471 556
39,398,313,True,5,45.93766764547432,398 378 338 317 315 313,1564 1464 1316 1259 1243
40,76,6,True,6,55.8854779776481,76 75 53 32 10 8 6,350 341 258 192 72 56
41,233,138,True,6,51.076456338971674,233 215 217 198 178 158 138,930 781 795 648 621 588
42,58,9,True,5,49.96016617186159,58 56 54 33 11 9,300 281 266 201 79
43,381,220,True,6,49.363664061772,381 361 341 301 281 241 220,1475 1376 1328 1156 1043 985
44,153,238,True,6,52.362837137749814,153 134 136 157 178 218 238,568 487 499 586 628 812
45,199,253,True,4,37.67062054066183,199 218 236 234 253,658 810 959 946
46,153,238,True,6,52.362837137749814,153 134 136 157 178 218 238,568 487 499 586 628 812
47,346,260,True,6,48.20711830965837,346 326 305 283 282 281 260,1337 1291 1188 1061 1055 1044
48,41,10,True,6,55.89902916146153,41 21 2 4 6 8 10,230 113 12 27 44 59
49,155,236,True,5,41.92244725162888,155 156 157 178 218 236,574 579 586 628 810
50,3,147,True,6,51.5955570864847,3 4 25 46 87 107 147,18 31 142 244 384 414
51,139,212,True,6,54.32985139925914,139 158 198 217 215 213 212,511 596 652 796 778 763
52,238,133,False,0,inf,,
53,386,301,True,5,45.24451587460396,386 384 382 362 341 301,1514 1499 1482 1385 1328
54,327,260,True,5,45.69707435879964,327 306 304 302 281 260,1298 1201 1184 1165 1044
55,23,120,True,5,42.24281246475827,23 21 41 81 100 120,127 117 235 370 389
56,358,273,True,5,41.077243882000765,358 338 317 295 294 273,1360 1316 1254 1120 1112
57,4,52,True,5,48.38664294185307,4 6 8 29 31 52,27 44 63 178 191
58,186,235,True,5,49.43720737995171,186 207 209 231 233 235,638 715 736 911 934
59,223,123,True,6,50.42620941641124,223 205 206 186 166 145 123,845 694 700 634 603 537
60,107,210,True,5,45.270575029404945,107 147 167 207 208 210,414 562 615 714 723
