query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,229,404,True,2,20.0,229 149 404,-1 -1,0,2,0,1.0
1,7,380,True,1,10.0,7 380,-1,1,1,0,1.0
2,401,477,True,2,20.0,401 259 477,-1 -1,2,2,0,1.0
3,315,106,True,2,20.0,315 371 106,-1 -1,3,2,0,1.0
4,428,224,True,4,30.577350269189626,428 167 163 371 224,-1 168 161 -1,4,2,2,0.5
5,327,27,True,2,20.0,327 259 27,-1 -1,5,2,0,1.0
6,55,461,True,3,26.122169444356306,55 485 315 461,-1 373 -1,6,2,1,0.6666666666666666
7,64,67,True,2,20.0,64 259 67,-1 -1,7,2,0,1.0
8,440,380,True,2,20.0,440 7 380,-1 -1,8,2,0,1.0
9,0,470,True,2,20.0,0 167 470,-1 -1,9,2,0,1.0
10,480,240,True,4,30.705387149122522,480 133 7 167 240,-1 110 16 -1,10,2,2,0.5
11,67,207,True,4,35.05193002641235,67 243 309 163 207,-1 241 294 -1,11,2,2,0.5
12,152,177,True,3,26.853553390593273,152 10 259 177,-1 33 -1,12,2,1,0.6666666666666666
13,5,53,True,5,34.50400956128131,5 125 309 163 371 53,-1 108 294 161 -1,13,2,3,0.4
14,214,96,True,5,37.88620275186491,214 147 309 259 410 96,-1 147 297 256 -1,14,2,3,0.4
15,338,321,True,4,30.796549500286538,338 371 385 217 321,-1 321 329 -1,15,2,2,0.5
16,352,59,True,4,33.21083984910149,352 385 224 304 59,-1 330 212 -1,16,2,2,0.5
17,475,393,True,8,53.334405486054166,475 149 171 163 371 385 224 120 393,-1 153 178 161 321 330 211 -1,17,2,6,0.25
18,84,119,True,2,20.0,84 404 119,-1 -1,18,2,0,1.0
19,385,369,True,2,20.0,385 259 369,-1 -1,19,2,0,1.0
20,402,500,True,4,32.66543148573595,402 290 8 149 500,-1 284 23 -1,20,2,2,0.5
21,389,98,True,2,20.0,389 385 98,-1 -1,21,2,0,1.0
22,372,506,True,3,26.277350098112613,372 485 167 506,-1 371 -1,22,2,1,0.6666666666666666
23,311,203,False,0,inf,,,23,0,0,0.0
24,421,192,True,3,22.577350269189626,421 252 371 192,-1 247 -1,24,2,1,0.6666666666666666
25,327,98,True,2,20.0,327 259 98,-1 -1,25,2,0,1.0
26,327,507,True,2,20.0,327 171 507,-1 -1,26,2,0,1.0
27,390,300,True,3,30.1400280084028,390 175 281 300,-1 194 -1,27,2,1,0.6666666666666666
28,39,36,True,3,23.22941573387056,39 169 139 36,-1 171 -1,28,2,1,0.6666666666666666
29,147,395,True,4,33.35355339059328,147 309 259 149 395,-1 297 249 -1,29,2,2,0.5
30,184,40,False,0,inf,,,30,0,0,0.0
31,39,208,True,3,23.707106781186546,39 371 385 208,-1 321 -1,31,2,1,0.6666666666666666
32,432,48,True,3,23.577350269189626,432 7 167 48,-1 16 -1,32,2,1,0.6666666666666666
33,97,400,False,0,inf,,,33,0,0,0.0
34,401,301,True,4,28.585749292571254,401 175 139 199 301,-1 190 119 -1,34,2,2,0.5
35,67,256,True,2,20.0,67 243 256,-1 -1,35,2,0,1.0
36,443,446,False,0,inf,,,36,0,0,0.0
37,257,214,True,2,20.0,257 6 214,-1 -1,37,2,0,1.0
38,246,495,True,5,36.35786245347543,246 46 371 385 224 495,-1 54 321 330 -1,38,2,3,0.4
39,471,261,True,2,20.0,471 143 261,-1 -1,39,2,0,1.0
40,494,45,True,2,20.0,494 487 45,-1 -1,40,2,0,1.0
41,117,182,True,2,20.0,117 171 182,-1 -1,41,2,0,1.0
42,453,511,True,5,33.32749263427232,453 371 259 149 315 511,-1 319 249 156 -1,42,2,3,0.4
43,152,51,True,3,29.152498570332604,152 10 281 51,-1 34 -1,43,2,1,0.6666666666666666
44,441,326,True,2,20.0,441 318 326,-1 -1,44,2,0,1.0
45,423,254,True,2,20.0,423 230 254,-1 -1,45,2,0,1.0
46,147,26,True,4,29.7244760564807,147 6 243 199 26,-1 11 239 -1,46,2,2,0.5
