cluster,count,density,crossing,betweenness,removal_impact,normalized_crossing,normalized_betweenness,normalized_removal_impact,normalized_density,bottleneck_score
0,717.0,0.003585,427.0,1.3083842563432701e-05,0.0,0.20208234737340275,0.00013990896764891675,0.0,0.20656871218668973,0.14025164268504475
1,1814.0,0.00907,987.0,0.0005966019156313435,0.0,0.46710837671557026,0.0063796211020325875,0.0,0.522615960818208,0.3167032095721405
2,694.0,0.00347,593.0,0.0037095810635135187,0.0,0.2806436346426881,0.039667525384070375,0.0,0.19994237971766063,0.2603284461114603
3,1640.0,0.0082,1180.0,0.0026945104059622844,5.106631245475562e-05,0.5584477046852816,0.02881310802921646,0.0022838593357424747,0.4724863151829445,0.4477987774953572
4,1820.0,0.0091,1307.0,0.010062262586681806,4.4502595313603584e-05,0.6185518220539518,0.10759841872826824,0.0019903075606211643,0.5243445692883896,0.5708371775563242
5,936.0,0.00468,723.0,0.0032636663776781276,2.3820867079549788e-05,0.34216753431140556,0.034899242438731076,0.0010653502681109287,0.26966292134831465,0.2972332506137532
6,2051.0,0.010255,1345.0,0.0032692258137803757,0.0,0.6365357311878845,0.03495869095028299,0.0,0.5908959953903775,0.4942256235210543
7,2021.0,0.010105,1476.0,0.001753643657881426,0.0,0.6985328916232845,0.018752172582997658,0.0,0.5822529530394699,0.5426091782944411
8,934.0,0.00467,864.0,0.010717952792090259,0.0,0.4088973024136299,0.11460988644438042,0.0,0.2690867185249208,0.44278117330053407
9,2894.0,0.01447,1734.0,0.03036659525196954,6.026625142172858e-05,0.8206341694273545,0.3247179849587624,0.0026953119252866695,0.8337654854508788,0.8979178206761399
10,2109.0,0.010545,1526.0,0.009692990510544779,0.0,0.7221959299574066,0.1036496953541199,0.0,0.6076058772687987,0.6435638621308869
11,1036.0,0.00518,837.0,0.01575651861520209,5.011835013092279e-05,0.396119261713204,0.16848859518953835,0.002241463233514887,0.2984730625180063,0.4773074013808554
12,2626.0,0.01313,1347.0,0.0021652440046075997,1.5842839036750107e-05,0.6374822527212494,0.023153523280639087,0.000708545694792526,0.7565543071161048,0.43437802956184957
13,1145.0,0.005725,767.0,0.00035916552739857647,0.0,0.36299100804543305,0.0038406513919584913,0.0,0.3298761163929704,0.26786882451950045
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3.0,1.5e-05,1.0,0.0,0.0,0.000473260766682442,0.0,0.0,0.000864304235090752,0.0002139694961552164
18,448.0,0.00224,132.0,0.0016234839611591798,0.005225653206650831,0.06247042120208235,0.017360340733170825,0.23370900085914995,0.12906943244021896,0.2748189330623374
19,158.0,0.00079,77.0,0.0,0.0,0.03644107903454804,0.0,0.0,0.04552002304811294,0.022785072120114158
20,359.0,0.001795,271.0,0.0009711716756489919,0.0,0.1282536677709418,0.010384994002424812,0.0,0.10342840679919332,0.10761013973360863
21,625.0,0.003125,480.0,0.003678272787741562,2.6430033515527948e-05,0.22716516800757217,0.0393327377617885,0.0011820410733965902,0.18006338231057334,0.21366093214958526
22,129.0,0.000645,123.0,0.005071034504895182,4.73718296912129e-05,0.05821107430194037,0.05422590489393502,0.002118629489594245,0.037165082108902334,0.10340608405279894
23,288.0,0.00144,94.0,0.0027107285785916194,6.783340116672481e-06,0.04448651206814955,0.02898653321212594,0.0003033740622392671,0.0829732065687122,0.048884457371901086
24,138.0,0.00069,119.0,0.0050378312980028355,0.0,0.0563180312352106,0.05387085427509581,0.0,0.03975799481417459,0.09826148706605403
25,257.0,0.001285,208.0,0.005974354889577413,0.0001326350330296797,0.09843823946994794,0.06388534720718426,0.005931890200603972,0.07404206280610776,0.14604285803590386
26,934.0,0.00467,748.0,0.03118016385042584,0.00020149397205108463,0.3539990534784666,0.33341768783043424,0.009011496367050635,0.2690867185249208,0.6157022221184753
27,718.0,0.00359,551.0,0.09351682585683065,0.0011089372719146502,0.26076668244202555,1.0,0.049595449905629675,0.20685681359838665,1.2483050882681392
28,173.0,0.000865,158.0,0.00737873510330085,0.0,0.07477520113582584,0.07890275397710039,0.0,0.0498415442235667,0.13872549184585622
29,231.0,0.001155,199.0,0.05281269901495758,0.0003261269618129556,0.09417889256980597,0.5647400725064284,0.014585507951719843,0.0665514261019879,0.6535390451973578
30,245.0,0.001225,217.0,0.011564702388179105,0.0,0.10269758637008992,0.12366440244543861,0.0,0.07058484586574475,0.2051865350558051
31,672.0,0.00336,440.0,0.05034275930062028,0.000342890209510188,0.20823473734027448,0.5383283579116811,0.015335217455115216,0.19360414866032846,0.7038170681089723
32,1561.0,0.007805,920.0,0.022721988183537736,8.595732586229033e-05,0.43539990534784667,0.24297219217345878,0.00384430423324541,0.449726303658888,0.5472985106568845
33,632.0,0.00316,508.0,0.017533911017478875,0.004778305621536017,0.24041646947468054,0.18749471933876768,0.21370209396741932,0.18208009219245175,0.586989255123132
34,9.0,4.5e-05,6.0,0.0,0.0,0.002839564600094652,0.0,0.0,0.002592912705272256,0.002061690788512975
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,17.0,8.5e-05,13.0,0.0024474414609890324,0.0,0.006152389966871746,0.026171134857976647,0.0,0.0048977239988475954,0.030854207625194113
38,261.0,0.001305,206.0,0.010484396052996949,9.62998523546947e-05,0.09749171793658305,0.11211240284232925,0.004306857226586558,0.07519446845289542,0.19135263746963022
39,131.0,0.000655,83.0,0.00031366157645659894,0.0,0.03928064363464269,0.0033540656837176912,0.0,0.03774128493229617,0.03131232383867153
40,708.0,0.00354,357.0,0.0017125711298941022,0.0,0.1689540937056318,0.01831297324522069,0.0,0.20397579948141747,0.12607432710642724
41,1069.0,0.005345,598.0,0.009457120663483662,0.00018319099974342323,0.28300993847610034,0.1011274770805632,0.008192925137461183,0.30798040910400465,0.2999362179629233
42,5.0,2.5e-05,3.0,0.00028996755947236435,0.0,0.001419782300047326,0.0031006993320783736,0.0,0.0014405070584845867,0.004088329514580324
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4.0,2e-05,1.0,0.0,0.0,0.000473260766682442,0.0,0.0,0.0011524056467876694,0.0001275390726461412
46,2390.0,0.01195,1480.0,0.06194870391306891,0.00022822732860207045,0.7004259346900142,0.6624337743018474,0.010207103079181958,0.6885623739556325,1.1664980998843537
47,1967.0,0.009835,1348.0,0.017809268848928944,0.0,0.6379555134879319,0.19043919300890302,0.0,0.5666954768078364,0.658386063454484
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1116.0,0.00558,603.0,0.03428034740885517,0.00030013497816593017,0.28537624230951253,0.36656876551110257,0.01342305795967628,0.32152117545375974,0.5689117131441633
53,1414.0,0.00707,1008.0,0.023932612477726087,8.563188402277386e-05,0.47704685281590153,0.25591771596659685,0.00382974936629512,0.4073753961394411,0.6145816993069612
54,616.0,0.00308,548.0,0.033387129884842714,0.0003726913882120459,0.25934690014197825,0.35701735574255544,0.016668027617483414,0.17747046960530108,0.5797911426204267
55,960.0,0.0048,630.0,0.013230581321592176,1.9020446980500238e-05,0.29815428300993846,0.14147808376053633,0.0008506591394257766,0.2765773552290406,0.3575098193411884
56,593.0,0.002965,499.0,0.019678028892149847,0.00026380838077213163,0.23615712257453858,0.21042233535894253,0.011798408859213206,0.170844137136272,0.4071246256518127
57,529.0,0.002645,466.0,0.015375832893859945,3.672827146560623e-05,0.220539517274018,0.16441782270710875,0.0016426133323554106,0.15240564678766927,0.3408782592771814
58,847.0,0.004235,487.0,0.007691933453626535,7.074273336377816e-05,0.23047799337434927,0.08225186626204017,0.003163855862354504,0.244021895707289,0.24268714678655726
59,139.0,0.000695,71.0,8.476830932137931e-05,0.0,0.03360151443445338,0.0009064498131187125,0.0,0.040046096225871505,0.022494135379810647
60,193.0,0.000965,141.0,0.00312338975603991,2.1069645655147695e-05,0.06672976810222432,0.03339922765152076,0.000942306280151499,0.055603572457505045,0.08439023029664507
61,385.0,0.001925,307.0,0.006170077776667044,0.0024215180794128106,0.14529105537150971,0.06597826348504503,0.10829853197714315,0.11091904350331318,0.2862921377827039
62,4.0,2e-05,4.0,0.0,0.0,0.001893043066729768,0.0,0.0,0.0011524056467876694,0.0015473213726934672
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
