cluster,count,density,crossing,betweenness,removal_impact,normalized_crossing,normalized_betweenness,normalized_removal_impact,normalized_density,bottleneck_score
0,717.0,0.003585,276.0,0.0,0.0,0.26013195098963243,0.0,0.0,0.20656871218668973,0.1981613373336255
1,1814.0,0.00907,486.0,0.0011101209066334272,0.0,0.4580584354382658,0.009248553141699017,0.0,0.522615960818208,0.3105222003345024
2,694.0,0.00347,287.0,0.004610583464688418,0.0,0.2704995287464656,0.03841133513711057,0.0,0.19994237971766063,0.248928149968278
3,1640.0,0.0082,581.0,0.005208849561879798,5.960896518835688e-06,0.5475966069745523,0.043395563215051294,9.407459994763992e-05,0.4724863151829445,0.44934035023466784
4,1820.0,0.0091,605.0,0.00989989826823531,1.3205513319005993e-05,0.5702167766258247,0.08247726412869211,0.0002084088154631096,0.5243445692883896,0.495599078783463
5,936.0,0.00468,333.0,0.00754741426645233,1.191043353977787e-05,0.31385485391140433,0.06287843198754493,0.00018796992481198306,0.26966292134831465,0.29602237941926685
6,2051.0,0.010255,711.0,0.00418552121403976,0.0,0.6701225259189444,0.03487008950326681,0.0,0.5908959953903775,0.527723816805098
7,2021.0,0.010105,756.0,0.005058405238555779,0.0,0.7125353440150801,0.042142193144444576,0.0,0.5822529530394699,0.5800016512476838
8,934.0,0.00467,415.0,0.051184021611818495,0.0,0.3911404335532517,0.4264203484991103,0.0,0.2690867185249208,0.7368347664948858
9,2894.0,0.01447,861.0,0.05023452947695873,0.0,0.8114985862393967,0.4185100133145343,0.0,0.8337654854508788,0.9798789539186675
10,2109.0,0.010545,844.0,0.04049526559279276,6.498874414153376e-05,0.7954759660697456,0.33737101389968743,0.0010256494282186418,0.6076058772687987,0.9515908662170119
11,1036.0,0.00518,403.0,0.03735407011036811,3.6416059240590953e-05,0.37983034872761545,0.31120132988232085,0.0005747166041052662,0.2984730625180063,0.6020644764586397
12,2626.0,0.01313,681.0,0.0039045609207272805,0.0,0.6418473138548539,0.032529374912738114,0.0,0.7565543071161048,0.4474103966327606
13,1145.0,0.005725,456.0,0.0,0.0,0.4297832233741753,0.0,0.0,0.3298761163929704,0.3308203884562842
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3.0,1.5e-05,1.0,0.0,0.0,0.000942507068803016,0.0,0.0,0.000864304235090752,0.0006832157982757903
18,448.0,0.00224,72.0,0.0016267637267372787,0.005225653206650831,0.06786050895381715,0.013552767708289035,0.08247102316360973,0.12906943244021896,0.1251634700936502
19,158.0,0.00079,54.0,9.839296734298058e-06,0.0,0.05089538171536286,8.197238533239336e-05,0.0,0.04552002304811294,0.03732134718626137
20,359.0,0.001795,136.0,0.0029631991844042953,0.0,0.1281809613572102,0.02468677507345766,0.0,0.10342840679919332,0.12183921439090985
21,625.0,0.003125,250.0,0.011626456277849192,0.00020116294729331883,0.235626767200754,0.09686143022152376,0.0031747445591629787,0.18006338231057334,0.28164392728826876
22,129.0,0.000645,78.0,0.004610583464688418,0.0,0.07351555136663525,0.03841133513711057,0.0,0.037165082108902334,0.10077736187107512
23,288.0,0.00144,67.0,0.004000838187973692,0.0,0.06314797360980208,0.033331472609615394,0.0,0.0829732065687122,0.07158748424880382
24,138.0,0.00069,70.0,0.006544296393789743,0.0,0.06597549481621112,0.054521334218039105,0.0,0.03975799481417459,0.10856943058999785
25,257.0,0.001285,118.0,0.011761936750806338,0.00015225760390511842,0.1112158341187559,0.09799013462328712,0.002402922636066493,0.07404206280610776,0.1893962725362772
26,934.0,0.00467,373.0,0.018483696392855332,0.0001667856542831619,0.351555136663525,0.15398993688243498,0.002632203671732006,0.2690867185249208,0.4274512616602158
27,718.0,0.00359,282.0,0.10354709914311562,0.0010398484081437318,0.26578699340245054,0.8626635561689413,0.01641084066686987,0.20685681359838665,1.0828043461587458
28,173.0,0.000865,100.0,0.051184021611818495,0.0,0.0942507068803016,0.4264203484991103,0.0,0.0498415442235667,0.5057185921123419
29,231.0,0.001155,117.0,0.05023452947695873,0.0,0.11027332704995288,0.4185100133145343,0.0,0.0665514261019879,0.5088179125338907
30,245.0,0.001225,146.0,0.05326749269530612,0.0001292867734504397,0.13760603204524033,0.44377800109324467,0.002040398026108819,0.07058484586574475,0.5622489774048703
31,672.0,0.00336,251.0,0.050151223431275,0.00012169585048672254,0.236569274269557,0.4178159804520533,0.0019205984223430873,0.19360414866032846,0.5982246085458549
32,1561.0,0.007805,450.0,0.06471830224640326,0.00041662436154211297,0.42412818096135724,0.5391760969366616,0.006575146878773647,0.449726303658888,0.8349615336791261
33,632.0,0.00316,258.0,0.015769604864338403,0.004750593824228029,0.24316682375117812,0.13137850817864907,0.07497365742146339,0.18208009219245175,0.3948949616935551
34,9.0,4.5e-05,7.0,0.0,0.0,0.006597549481621112,0.0,0.0,0.002592912705272256,0.005819675670039435
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,17.0,8.5e-05,10.0,0.0012379475174536005,0.0,0.00942507068803016,0.010313492281237291,0.0,0.0048977239988475954,0.018269245769613175
38,261.0,0.001305,104.0,0.012330114702585592,0.00014120825285698674,0.09802073515551367,0.10272369467928859,0.002228542276291843,0.07519446845289542,0.18041463157522547
39,131.0,0.000655,49.0,7.248281927599569e-05,0.0,0.046182846371347785,0.0006038632386152978,0.0,0.03774128493229617,0.035464324130274234
40,708.0,0.00354,185.0,0.004757428700745712,0.0,0.17436380772855797,0.0396347207712032,0.0,0.20397579948141747,0.15280578865533592
41,1069.0,0.005345,284.0,0.013390543100465432,0.004836938200687413,0.26767200754005654,0.11155825344865782,0.07633634047551037,0.30798040910400465,0.36317247873302333
42,5.0,2.5e-05,4.0,0.0,0.0,0.003770028275212064,0.0,0.0,0.0014405070584845867,0.003337876157666688
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,4.0,2e-05,3.0,0.0,0.0,0.002827521206409048,0.0,0.0,0.0011524056467876694,0.0024817995123727473
46,2390.0,0.01195,771.0,0.06451585924745455,0.00017832986634127104,0.7266729500471254,0.5374895195352684,0.002814393905641563,0.6885623739556325,1.0604081513013455
47,1967.0,0.009835,708.0,0.05543080961356011,0.0,0.6672950047125353,0.46180085910920965,0.0,0.5666954768078364,0.9590872207793941
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1116.0,0.00558,322.0,0.015913094608380262,6.459656628712783e-05,0.30348727615457116,0.1325739387980799,0.0010194600950126414,0.32152117545375974,0.34062432241153573
53,1414.0,0.00707,491.0,0.04832947764091972,0.000373192017972274,0.46277097078228085,0.40263879330776076,0.005889699591908294,0.4073753961394411,0.7490868448401176
54,616.0,0.00308,293.0,0.03946148348257579,0.06336350643163412,0.2761545711592837,0.32875844861409687,1.0,0.17747046960530108,1.5516718788917903
55,960.0,0.0048,318.0,0.035775682925907736,0.057536852116024724,0.2997172478793591,0.29805159306858225,0.9080440044476382,0.2765773552290406,1.4228396388268674
56,593.0,0.002965,276.0,0.030708445107744238,0.0494061757719715,0.26013195098963243,0.2558358146223997,0.7797260371832193,0.170844137136272,1.2444405616543697
57,529.0,0.002645,223.0,0.025651702539430627,0.00020973877864221925,0.21017907634307256,0.21370747338723808,0.0033100879426317155,0.15240564678766927,0.3814749436366416
58,847.0,0.004235,220.0,0.011302236170409263,0.00024003069766694387,0.20735155513666353,0.09416031282489797,0.0037881536421271816,0.244021895707289,0.232093452891502
59,139.0,0.000695,61.0,1.0659238128822895e-05,0.0,0.057492931196983975,8.880341744342614e-05,0.0,0.040046096225871505,0.04556790574666595
60,193.0,0.000965,80.0,0.0124755802826867,1.0388358390052955e-05,0.07540056550424128,0.10393558623075311,0.0001639486034640688,0.055603572457505045,0.16281902860120698
61,385.0,0.001925,171.0,0.010690962661302159,0.0024063500995031724,0.16116870876531575,0.08906771840630037,0.037976908713211716,0.11091904350331318,0.2549376228338338
62,4.0,2e-05,4.0,0.0,0.0,0.003770028275212064,0.0,0.0,0.0011524056467876694,0.003424306581175763
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,796.0,0.00398,319.0,0.07158218767153726,2.9620853080566873e-06,0.3006597549481621,0.5963599664895726,4.6747496703842e-05,0.2293287237107462,0.8282678518212147
67,651.0,0.003255,273.0,0.05256685997317349,0.0,0.2573044297832234,0.4379409441341899,0.0,0.18755401901469318,0.6389791682130053
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,79.0,0.000395,42.0,0.0,0.0,0.03958529688972667,0.0,0.0,0.02276001152405647,0.03275729343250973
73,134.0,0.00067,83.0,0.0016408667187231061,7.639176050852193e-06,0.07822808671065033,0.013670261460598802,0.0001205611318100658,0.038605589167386926,0.08043723255284312
74,206.0,0.00103,107.0,0.015560847785292375,0.0,0.10084825636192271,0.1296393274031801,0.0,0.05934889080956498,0.2126829165222333
75,152.0,0.00076,87.0,0.013204336217427991,0.0,0.08199811498586239,0.11000694111607189,0.0,0.04379141457793144,0.17886763172855485
76,128.0,0.00064,63.0,0.010892101484867947,0.0,0.05937794533459001,0.09074343056295944,0.0,0.03687698069720542,0.13905828168838782
77,41.0,0.000205,31.0,0.006835031464759047,0.0,0.029217719132893498,0.05694348367756923,0.0,0.01181215787957361,0.08261755544659065
78,86.0,0.00043,39.0,0.0012331918573653565,0.0,0.036757775683317624,0.0102738722949933,0.0,0.02477672140593489,0.03959863155653046
79,45.0,0.000225,20.0,4.919648367149029e-06,0.0,0.01885014137606032,4.098619266619668e-05,0.0,0.01296456352636128,0.015001758510818131
80,634.0,0.00317,270.0,0.01025934551122428,0.0,0.2544769085768143,0.08547186310305267,0.0,0.1826562950158456,0.2851518831751133
81,898.0,0.00449,334.0,0.017277485065581924,9.370181045037738e-05,0.31479736098020733,0.14394084268580515,0.0014787977453785122,0.2587150677038318,0.3826024811002415
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1757.0,0.008785,602.0,0.05346296761600818,0.0,0.5673892554194157,0.4454065265819367,0.0,0.5061941803514837,0.8609375278959072
87,1436.0,0.00718,603.0,0.07367868951595631,1.5486645046093617e-05,0.5683317624882187,0.6138261799478714,0.00024440953347180824,0.4137136271967733,1.05828826381053
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,352.0,0.00176,162.0,0.0005350315772256301,0.0,0.1526861451460886,0.0044574135527854246,0.0,0.1014116969173149,0.12672004962367955
101,591.0,0.002955,240.0,0.031066006182308058,0.0006713268008087057,0.22620169651272384,0.25881469969676074,0.010594849284943407,0.17026793431287815,0.4445308652005645
102,40.0,0.0002,24.0,0.0,0.0,0.022620169651272386,0.0,0.0,0.011524056467876694,0.019162952710909377
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,13.0,6.5e-05,7.0,0.0,0.0,0.006597549481621112,0.0,0.0,0.003745318352059925,0.005473953976003134
106,919.0,0.004595,381.0,0.07147198128001166,0.0015386671184343156,0.3590951932139491,0.5954418235535293,0.024283175049576153,0.264765197349467,0.8993906326122144
107,674.0,0.00337,338.0,0.058784647926649475,0.0,0.31856738925541944,0.4897420965743605,0.0,0.19418035148372229,0.7500553803846632
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
