query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,3,70.04116934847963,158 218 236 212,-1 440 -1,0,2,1,0.6666666666666666
1,203,303,True,3,63.03977786420879,203 241 261 303,-1 582 -1,1,2,1,0.6666666666666666
2,1,12,True,3,75.35355339059328,1 4 8 12,-1 2 -1,2,2,1,0.6666666666666666
3,392,381,False,0,inf,,,3,0,0,0.0
4,41,9,False,0,inf,,,4,0,0,0.0
5,347,353,True,3,73.09407208683837,347 389 392 353,-1 728 -1,5,2,1,0.6666666666666666
6,283,384,True,11,250.90285144770917,283 281 221 222 205 209 232 293 352 390 387 384,-1 635 443 451 336 392 529 661 714 731 -1,6,2,9,0.18181818181818182
7,367,292,True,3,74.16012815380509,367 390 352 292,-1 729 -1,7,2,1,0.6666666666666666
8,381,392,False,0,inf,,,8,0,0,0.0
9,384,383,True,1,25.0,384 383,-1,9,1,0,1.0
10,315,229,True,3,70.0780868809443,315 273 233 229,-1 627 -1,10,2,1,0.6666666666666666
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,3,71.08304547985374,30 27 66 126,-1 90 -1,12,2,1,0.6666666666666666
13,223,340,True,3,70.07715167498105,223 241 281 340,-1 583 -1,13,2,1,0.6666666666666666
14,227,47,True,3,74.21821789023599,227 166 106 47,-1 255 -1,14,2,1,0.6666666666666666
15,387,301,True,9,205.44565729261694,387 390 352 292 232 231 227 223 241 301,-1 729 708 640 520 505 475 463 -1,15,2,7,0.2222222222222222
16,300,366,True,10,223.34216849585468,300 241 222 205 209 232 252 312 372 389 366,-1 579 451 336 392 525 597 675 720 -1,16,2,8,0.2
17,227,312,True,4,79.22091234399298,227 230 231 252 312,-1 497 511 -1,17,2,2,0.5
18,124,7,True,3,70.17677669529664,124 107 66 7,-1 180 -1,18,2,1,0.6666666666666666
19,380,201,False,0,inf,,,19,0,0,0.0
20,306,201,False,0,inf,,,20,0,0,0.0
21,144,1,True,5,111.72841647324607,144 126 106 46 4 1,-1 206 165 100 -1,21,2,3,0.4
22,260,383,True,9,216.65274044689204,260 222 205 209 232 293 352 390 387 383,-1 451 336 392 529 661 714 731 -1,22,2,7,0.2222222222222222
23,10,40,False,0,inf,,,23,0,0,0.0
24,384,304,True,11,246.36242547190454,384 387 390 352 292 232 229 205 204 221 281 304,-1 724 729 708 640 518 478 332 325 448 -1,24,2,9,0.18181818181818182
25,127,4,True,3,63.05150262026246,127 66 46 4,-1 135 -1,25,2,1,0.6666666666666666
26,318,392,True,3,74.16439898730536,318 315 332 392,-1 693 -1,26,2,1,0.6666666666666666
27,229,124,True,3,64.04531432544294,229 187 166 124,-1 301 -1,27,2,1,0.6666666666666666
28,301,227,True,4,86.16502141021508,301 241 221 204 227,-1 578 442 -1,28,2,2,0.5
29,198,230,True,3,59.04822428221704,198 235 234 230,-1 566 -1,29,2,1,0.6666666666666666
30,215,135,False,0,inf,,,30,0,0,0.0
31,221,381,False,0,inf,,,31,0,0,0.0
32,124,203,True,3,70.07018624063436,124 166 206 203,-1 266 -1,32,2,1,0.6666666666666666
33,10,40,False,0,inf,,,33,0,0,0.0
34,306,220,False,0,inf,,,34,0,0,0.0
35,55,6,True,3,70.04647394123401,55 32 10 6,-1 95 -1,35,2,1,0.6666666666666666
36,144,0,True,5,111.72841647324607,144 126 106 46 4 0,-1 206 165 100 -1,36,2,3,0.4
37,390,252,True,3,71.0436435780472,390 352 312 252,-1 710 -1,37,2,1,0.6666666666666666
38,7,187,True,3,74.15811388300841,7 66 127 187,-1 142 -1,38,2,1,0.6666666666666666
39,398,313,False,0,inf,,,39,0,0,0.0
40,76,6,True,3,74.25819888974716,76 53 10 6,-1 123 -1,40,2,1,0.6666666666666666
41,233,138,True,3,74.2773500981126,233 236 198 138,-1 569 -1,41,2,1,0.6666666666666666
42,58,9,True,3,73.09166984970282,58 54 32 9,-1 129 -1,42,2,1,0.6666666666666666
43,381,220,False,0,inf,,,43,0,0,0.0
44,153,238,False,0,inf,,,44,0,0,0.0
45,199,253,True,3,61.0322748612184,199 236 235 253,-1 576 -1,45,2,1,0.6666666666666666
46,153,238,False,0,inf,,,46,0,0,0.0
47,346,260,True,9,214.13075438594572,346 387 390 352 292 232 229 205 222 260,-1 724 729 708 640 518 478 337 -1,47,2,7,0.2222222222222222
48,41,10,False,0,inf,,,48,0,0,0.0
49,155,236,False,0,inf,,,49,0,0,0.0
50,3,147,True,3,74.1690308509457,3 27 87 147,-1 92 -1,50,2,1,0.6666666666666666
51,139,212,True,3,74.11785113019775,139 198 236 212,-1 311 -1,51,2,1,0.6666666666666666
52,238,133,False,0,inf,,,52,0,0,0.0
53,386,301,True,9,205.44565729261694,386 390 352 292 232 231 227 223 241 301,-1 729 708 640 520 505 475 463 -1,53,2,7,0.2222222222222222
54,327,260,True,9,214.13075438594572,327 387 390 352 292 232 229 205 222 260,-1 724 729 708 640 518 478 337 -1,54,2,7,0.2222222222222222
55,23,120,True,5,110.49435269274471,23 26 86 106 124 120,-1 79 149 171 -1,55,2,3,0.4
56,358,273,False,0,inf,,,56,0,0,0.0
57,4,52,True,3,73.08451542547286,4 8 11 52,-1 32 -1,57,2,1,0.6666666666666666
58,186,235,True,3,73.10050378152593,186 209 212 235,-1 386 -1,58,2,1,0.6666666666666666
59,223,123,True,3,74.18898223650461,223 206 146 123,-1 340 -1,59,2,1,0.6666666666666666
60,107,210,True,3,70.07980868844676,107 167 207 210,-1 279 -1,60,2,1,0.6666666666666666
61,358,353,False,0,inf,,,61,0,0,0.0
62,380,392,False,0,inf,,,62,0,0,0.0
63,209,198,True,3,74.22941573387055,209 213 236 198,-1 425 -1,63,2,1,0.6666666666666666
64,261,347,True,9,213.5816243117539,261 223 205 209 232 293 352 390 387 347,-1 459 336 392 529 661 714 731 -1,64,2,7,0.2222222222222222
65,299,393,False,0,inf,,,65,0,0,0.0
66,138,232,True,3,74.11785113019775,138 198 236 232,-1 311 -1,66,2,1,0.6666666666666666
67,46,52,True,3,73.08451542547286,46 8 11 52,-1 32 -1,67,2,1,0.6666666666666666
68,152,238,False,0,inf,,,68,0,0,0.0
69,9,127,True,3,65.0536828127095,9 47 66 127,-1 118 -1,69,2,1,0.6666666666666666
70,24,53,True,4,87.33848868273348,24 6 10 11 53,-1 10 51 -1,70,2,2,0.5
71,233,220,True,4,81.43383711485924,233 229 205 204 220,-1 478 332 -1,71,2,2,0.5
72,19,13,False,0,inf,,,72,0,0,0.0
73,19,32,False,0,inf,,,73,0,0,0.0
74,155,235,False,0,inf,,,74,0,0,0.0
75,301,227,True,4,86.16502141021508,301 241 221 204 227,-1 578 442 -1,75,2,2,0.5
76,4,52,True,3,73.08451542547286,4 8 11 52,-1 32 -1,76,2,1,0.6666666666666666
77,18,13,False,0,inf,,,77,0,0,0.0
78,201,126,True,3,74.94721359549996,201 204 186 126,-1 319 -1,78,2,1,0.6666666666666666
79,218,133,False,0,inf,,,79,0,0,0.0
80,58,10,True,3,62.05018856132285,58 54 53 10,-1 130 -1,80,2,1,0.6666666666666666
81,158,232,True,3,70.04116934847963,158 218 236 232,-1 440 -1,81,2,1,0.6666666666666666
82,135,216,False,0,inf,,,82,0,0,0.0
83,318,392,True,3,74.16439898730536,318 315 332 392,-1 693 -1,83,2,1,0.6666666666666666
84,3,52,True,3,75.37796447300923,3 7 11 52,-1 21 -1,84,2,1,0.6666666666666666
85,286,392,False,0,inf,,,85,0,0,0.0
86,299,232,False,0,inf,,,86,0,0,0.0
87,213,146,True,3,69.11547005383792,213 209 207 146,-1 383 -1,87,2,1,0.6666666666666666
88,13,1,True,4,83.30300996124198,13 9 8 4 1,-1 39 27 -1,88,2,2,0.5
89,229,178,True,4,95.71219024168226,229 232 236 218 178,-1 524 572 -1,89,2,2,0.5
90,304,369,True,9,214.4447662442223,304 281 221 204 208 231 252 312 372 369,-1 635 442 324 381 511 597 675 -1,90,2,7,0.2222222222222222
91,226,300,True,3,69.08944271909999,226 222 241 300,-1 454 -1,91,2,1,0.6666666666666666
92,383,303,True,10,238.30225297108822,383 387 390 352 292 232 229 205 222 261 303,-1 724 729 708 640 518 478 337 456 -1,92,2,8,0.2
93,347,353,True,3,73.09407208683837,347 389 392 353,-1 728 -1,93,2,1,0.6666666666666666
94,158,232,True,3,70.04116934847963,158 218 236 232,-1 440 -1,94,2,1,0.6666666666666666
95,4,121,True,4,98.51988572314895,4 46 106 124 121,-1 110 171 -1,95,2,2,0.5
96,398,312,False,0,inf,,,96,0,0,0.0
97,146,40,False,0,inf,,,97,0,0,0.0
98,20,123,True,5,110.63159677962719,20 4 46 106 126 123,-1 5 110 172 -1,98,2,3,0.4
99,393,213,True,3,74.14907119849998,393 332 272 213,-1 698 -1,99,2,1,0.6666666666666666
100,347,261,True,9,199.36678222426087,347 389 372 312 252 231 227 223 222 261,-1 725 716 666 589 505 475 462 -1,100,2,7,0.2222222222222222
101,146,41,False,0,inf,,,101,0,0,0.0
102,238,313,True,3,72.10050378152593,238 234 252 313,-1 556 -1,102,2,1,0.6666666666666666
103,46,140,True,4,84.31272755499647,46 106 124 123 140,-1 171 198 -1,103,2,2,0.5
104,280,207,True,3,70.07235746052925,280 221 203 207,-1 441 -1,104,2,1,0.6666666666666666
105,221,233,True,4,95.49424963891914,221 204 208 210 233,-1 324 377 -1,105,2,2,0.5
106,13,87,True,3,70.06482037235521,13 9 27 87,-1 44 -1,106,2,1,0.6666666666666666
107,156,158,True,1,25.0,156 158,-1,107,1,0,1.0
108,383,260,True,9,214.13075438594572,383 387 390 352 292 232 229 205 222 260,-1 724 729 708 640 518 478 337 -1,108,2,7,0.2222222222222222
109,390,341,True,9,199.1219753852092,390 352 292 232 229 205 204 221 281 341,-1 708 640 518 478 332 325 448 -1,109,2,7,0.2222222222222222
110,333,346,True,4,90.15984090649434,333 392 389 387 346,-1 737 726 -1,110,2,2,0.5
111,301,226,True,3,69.0909090909091,301 241 222 226,-1 579 -1,111,2,1,0.6666666666666666
112,41,146,False,0,inf,,,112,0,0,0.0
113,124,7,True,3,70.17677669529664,124 107 66 7,-1 180 -1,113,2,1,0.6666666666666666
