query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,3,70.04116934847963,158 218 236 212,-1 247 -1,0,2,1,0.6666666666666666
1,203,303,True,3,71.06509445549041,203 221 261 303,-1 250 -1,1,2,1,0.6666666666666666
2,1,12,True,4,92.14436744586932,1 4 7 9 12,-1 11 23 -1,2,2,2,0.5
3,392,381,True,4,91.17081057015945,392 389 387 384 381,-1 525 519 -1,3,2,2,0.5
4,41,9,True,4,92.13400474559975,41 1 4 6 9,-1 1 10 -1,4,2,2,0.5
5,347,353,True,3,73.09407208683837,347 389 392 353,-1 527 -1,5,2,1,0.6666666666666666
6,283,384,True,3,74.20851441405708,283 301 361 384,-1 393 -1,6,2,1,0.6666666666666666
7,367,292,True,3,74.16012815380509,367 390 352 292,-1 528 -1,7,2,1,0.6666666666666666
8,381,392,True,4,92.16518928850152,381 384 386 389 392,-1 510 515 -1,8,2,2,0.5
9,384,383,True,1,25.0,384 383,-1,9,1,0,1.0
10,315,229,True,3,70.0780868809443,315 273 233 229,-1 360 -1,10,2,1,0.6666666666666666
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,4,91.16929736988443,30 6 46 86 126,-1 18 75 -1,12,2,2,0.5
13,223,340,True,3,74.15617376188861,223 221 281 340,-1 251 -1,13,2,1,0.6666666666666666
14,227,47,True,4,86.27538483505782,227 166 146 86 47,-1 147 133 -1,14,2,2,0.5
15,387,301,True,3,72.07198157507487,387 383 361 301,-1 502 -1,15,2,1,0.6666666666666666
16,300,366,True,3,74.33333333333333,300 341 383 366,-1 456 -1,16,2,1,0.6666666666666666
17,227,312,True,4,81.16902562014074,227 230 232 252 312,-1 294 305 -1,17,2,2,0.5
18,124,7,True,4,91.12919359663329,124 126 86 46 7,-1 117 94 -1,18,2,2,0.5
19,380,201,True,4,86.30647934470569,380 341 281 261 201,-1 450 367 -1,19,2,2,0.5
20,306,201,True,7,154.8652007480552,306 346 386 383 341 281 261 201,-1 460 512 501 450 367 -1,20,2,5,0.2857142857142857
21,144,1,True,5,116.62919359663329,144 126 86 46 4 1,-1 117 94 71 -1,21,2,3,0.4
22,260,383,True,3,70.06851887098276,260 301 341 383,-1 392 -1,22,2,1,0.6666666666666666
