cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
1,22244,72,1,10.0,11.039830965653659,25
3,12517,95,1,6.0,9.017576096508748,25
4,16496,93,1,7.0,10.048617846750728,25
6,18460,109,1,8.0,10.051408450704225,25
7,17617,107,1,8.0,10.074927626724186,25
9,32711,126,1,9.0,10.815352633670631,25
10,15064,126,1,6.0,8.785448751991503,25
11,6126,100,1,4.0,5.744857982370226,25
12,33943,88,1,10.0,11.191909966708895,25
13,7926,47,1,6.0,9.042770628311885,25
32,15706,105,1,8.0,9.461352349420604,25
41,11364,49,1,8.0,9.958465329109469,25
46,23879,97,1,8.0,10.289124335189916,25
47,16893,84,1,7.0,9.94459243473628,25
52,11591,64,1,8.0,10.097575705288586,25
53,9228,103,1,5.0,6.202319029042046,25
86,14854,86,1,7.0,9.285377676046856,25
87,10582,81,1,6.0,9.359005859005858,25
121,16842,80,1,7.0,9.865633535209595,25
123,6902,81,1,5.0,7.588959721819762,25
124,10296,84,1,7.0,9.490384615384615,25
126,11320,124,1,5.0,7.704593639575972,25
127,6895,63,1,6.0,9.395213923132705,25
146,7055,109,1,4.0,6.191353649893692,25
166,11814,88,1,6.0,8.246402573218216,25
178,9288,84,1,6.0,7.916343669250646,25
186,10634,94,1,6.0,8.590652623659958,25
187,6608,71,1,6.0,8.201725181598063,25
198,9932,93,1,6.0,7.5455094643576315,25
204,5904,74,1,5.0,7.8433265582655824,25
206,9528,116,1,5.0,7.101700251889169,25
207,10733,117,1,6.0,8.024690207770428,25
209,6449,87,1,5.0,7.801364552643821,25
210,7716,92,1,6.0,8.449585277345776,25
212,9523,86,1,6.0,9.247506038013231,25
215,8439,77,1,6.0,9.074771892404314,25
218,11038,113,1,5.0,7.546657003080268,25
221,11809,88,1,6.0,9.075366246083496,25
224,8124,58,1,6.0,9.505662235352043,25
226,7711,64,1,6.0,9.448190896122423,25
227,6959,59,1,6.0,9.284811036068401,25
229,10809,75,1,7.0,10.20316402997502,25
230,7264,70,1,5.0,8.768997797356828,25
232,18007,133,1,7.0,9.578386183150997,25
233,9945,121,1,5.0,7.252287581699346,25
235,16193,97,1,8.0,10.423207558821714,25
236,5916,88,1,4.0,7.373394185260311,25
252,10838,98,1,6.0,8.044104078243219,25
261,15413,69,1,8.0,10.005644585739311,25
272,21634,105,1,8.0,10.122723490801516,25
273,8543,64,1,5.0,7.764836708416247,25
281,5594,91,1,4.0,5.466571326421166,25
292,7512,108,1,5.0,6.800053248136315,25
300,6486,72,1,5.0,7.981190255935862,25
301,17789,120,1,7.0,9.449940974759683,25
306,13997,92,1,7.0,9.413088518968351,25
307,9093,37,1,7.0,9.764984053667657,25
312,39632,120,1,9.0,10.927508074283407,25
313,14294,145,1,5.0,8.116062683643486,25
315,14897,89,1,9.0,10.45895146673827,25
318,14105,73,1,9.0,10.60560085076214,25
326,8953,64,1,6.0,8.173014631966938,25
332,7150,109,1,4.0,5.8076923076923075,25
340,7027,62,1,5.0,7.98591148427494,25
341,18377,75,1,8.0,9.994286336181096,25
346,8857,56,1,6.0,8.63068759173535,25
352,34828,116,1,9.0,10.634575628804411,25
353,7335,68,1,6.0,9.028493524199046,25
358,14006,47,1,10.0,10.807582464658005,25
361,10065,77,1,7.0,9.1625434674615,25
372,12845,112,1,6.0,8.231374075515765,25
381,9818,60,1,8.0,9.702485231207985,25
383,7886,70,1,6.0,8.550342378899316,25
384,10126,71,1,7.0,9.44578313253012,25
386,10259,77,1,7.0,9.236865191539136,25
387,12621,94,1,7.0,9.178908168924808,25
389,26117,120,1,9.0,10.583489681050656,25
390,15057,124,1,6.0,8.586571030085674,25
392,30117,90,1,10.0,11.256134409137696,25
393,7620,47,1,6.0,9.140682414698162,25
