edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,1,56,14,4,4,14,1,2.5,2.5714285714285716,5,14,4,3.5,14,0,0,0,0.9999999999999286,0.002275,0.003085,0.48933229191993516,0.5476821446904186,0.5476821446904186,3.0,unique_starts
1,1,207,28,6,11,19,1,4.0,3.607142857142857,5,28,6,4.666666666666667,28,0,0,0,0.9999999999999644,0.002275,0.002905,0.48933229191993516,0.5763715552336803,0.5763715552336803,4.301511344577763,unique_starts
2,1,263,18,3,8,8,1,4.0,3.7222222222222223,5,18,3,6.0,18,0,0,0,0.9999999999999445,0.002275,0.00213,0.48933229191993516,0.4677694417137528,0.48933229191993516,4.353553390593274,unique_starts
3,1,271,6,4,4,6,1,1.0,1.3333333333333333,2,6,4,1.5,6,13,13,13,-0.3684210526315596,0.002275,0.002355,0.48933229191993516,0.7393293140999965,0.7393293140999965,1.5,unique_starts
4,1,297,5,2,2,5,1,2.0,2.2,4,5,2,2.5,5,7,7,7,-0.16666666666665278,0.002275,0.001635,0.48933229191993516,0.4467015809554916,0.48933229191993516,2.7071067811865475,unique_starts
5,1,355,3,2,2,3,1,1.0,1.3333333333333333,2,3,2,1.5,3,10,10,10,-0.538461538461497,0.002275,0.00217,0.48933229191993516,0.4726666291061638,0.48933229191993516,1.7071067811865475,unique_starts
6,1,362,163,13,71,52,1,4.0,3.423312883435583,5,163,13,12.538461538461538,163,0,0,0,0.9999999999999939,0.002275,0.002515,0.48933229191993516,0.46099070498120004,0.48933229191993516,4.118678165819385,unique_starts
7,1,429,160,22,39,115,1,3.0,3.23125,5,160,22,7.2727272727272725,160,18,18,18,0.7977528089887596,0.002275,0.0033,0.48933229191993516,0.7518556148223536,0.7518556148223536,3.160128153805087,unique_starts
8,3,206,361,30,154,143,1,4.0,3.8670360110803323,5,361,30,12.033333333333333,361,0,0,0,0.9999999999999971,0.003565,0.002645,0.6286217318491387,0.44925811615597827,0.6286217318491387,4.080582296402538,unique_starts
9,3,406,685,35,246,246,1,4.0,3.5547445255474455,5,685,35,19.571428571428573,685,0,0,0,0.9999999999999986,0.003565,0.002805,0.6286217318491387,0.5172113057375602,0.6286217318491387,4.063757671306334,unique_starts
10,6,13,6,5,6,6,5,5.0,5.0,5,6,5,1.2,6,36,36,36,-0.7142857142856972,0.003095,0.001505,0.42152009373078086,0.554199568997198,0.554199568997198,5.408248290463863,unique_starts
11,6,21,38,11,38,11,2,3.0,3.473684210526316,5,38,11,3.4545454545454546,38,0,0,0,0.9999999999999737,0.003095,0.001335,0.42152009373078086,0.46391095683033756,0.46391095683033756,3.1622214211307624,unique_starts
12,6,156,23,15,21,21,4,5.0,4.913043478260869,5,23,15,1.5333333333333334,23,0,0,0,0.9999999999999566,0.003095,0.001425,0.42152009373078086,0.4892239201535476,0.4892239201535476,5.218217890235993,unique_starts
13,6,179,80,19,80,23,2,3.0,3.4875,5,80,19,4.2105263157894735,80,0,0,0,0.9999999999999876,0.003095,0.00165,0.42152009373078086,0.5564168064445675,0.5564168064445675,3.1118033988749896,unique_starts
14,6,186,40,8,34,11,2,4.0,3.575,5,40,8,5.0,40,0,0,0,0.9999999999999749,0.003095,0.00126,0.42152009373078086,0.43115922502005144,0.43115922502005144,4.171498585142508,unique_starts
15,6,243,6,4,6,4,1,1.0,1.3333333333333333,2,6,4,1.5,6,5,5,5,0.09090909090908264,0.003095,0.002845,0.42152009373078086,0.513207298120322,0.513207298120322,1.4082482904638631,unique_starts
16,6,245,10,2,7,5,3,4.0,4.0,5,10,2,5.0,10,0,0,0,0.9999999999999,0.003095,0.00107,0.42152009373078086,0.4274154862127174,0.4274154862127174,4.377964473009227,unique_starts
17,6,309,76,11,37,32,1,4.0,3.6447368421052633,5,76,11,6.909090909090909,76,343,343,343,-0.6372315035799507,0.003095,0.003055,0.42152009373078086,0.5364209769251034,0.5364209769251034,4.164398987305358,unique_starts
18,6,313,131,22,70,67,3,4.0,4.343511450381679,5,131,22,5.954545454545454,131,38,38,38,0.5502958579881625,0.003095,0.001605,0.42152009373078086,0.5515643026284701,0.5515643026284701,4.119522860933439,unique_starts
