edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,3,406,685,35,246,246,1,4.0,3.5547445255474455,5,685,35,19.571428571428573,685,0,0,0,0.9999999999999986,0.003565,0.002805,0.6286217318491387,0.5172113057375602,0.6286217318491387,4.063757671306334,unique_starts
1,7,167,7,2,3,4,1,3.0,2.5714285714285716,4,7,2,3.5,7,14,14,14,-0.3333333333333175,0.00345,0.002905,0.5062871159227141,0.6471630424319675,0.6471630424319675,3.5773502691896257,unique_starts
2,7,290,37,6,14,22,1,3.0,3.108108108108108,5,37,6,6.166666666666667,37,196,196,196,-0.682403433476392,0.00345,0.002905,0.5062871159227141,0.6509701161632078,0.6509701161632078,3.2672612419124243,unique_starts
3,7,474,25,4,10,12,1,4.0,3.44,5,25,4,6.25,25,15,15,15,0.24999999999999373,0.00345,0.002335,0.5062871159227141,0.5662756700833872,0.5662756700833872,4.316227766016838,unique_starts
4,8,22,139,16,52,56,1,4.0,3.6906474820143886,5,139,16,8.6875,139,0,0,0,0.9999999999999929,0.00305,0.00375,0.5598156811542085,0.554682753323046,0.5598156811542085,4.138675049056308,unique_starts
5,8,80,9,2,5,5,3,5.0,4.444444444444445,5,9,2,4.5,9,0,0,0,0.9999999999998889,0.00305,0.003105,0.5598156811542085,0.5419181148278562,0.5598156811542085,5.447213595499958,unique_starts
6,8,149,12,3,6,7,3,4.5,4.333333333333333,5,12,3,4.0,12,25,25,25,-0.3513513513513418,0.00305,0.002245,0.5598156811542085,0.6554996967578548,0.6554996967578548,4.908248290463863,unique_starts
7,8,171,21,3,8,13,1,3.0,3.0476190476190474,5,21,3,7.0,21,15,15,15,0.16666666666666202,0.00305,0.00343,0.5598156811542085,0.7182700165677158,0.7182700165677158,3.353553390593274,unique_starts
8,8,230,165,19,63,70,1,3.0,3.212121212121212,5,165,19,8.68421052631579,165,95,95,95,0.26923076923076816,0.00305,0.00344,0.5598156811542085,0.6230454517375743,0.6230454517375743,3.1259881576697426,unique_starts
9,8,315,8,2,5,4,3,4.5,4.375,5,8,2,4.0,8,2,0,0,0.999999999999875,0.00305,0.00307,0.5598156811542085,0.5209512736159742,0.5598156811542085,4.947213595499958,unique_starts
