query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,186,235,False,0,inf,,
1,9,127,False,0,inf,,
2,273,166,True,9,36.993166114106984,273 252 232 231 230 209 208 207 187 166,91 84 77 74 69 57 54 51 42
3,312,206,False,0,inf,,
4,261,229,False,0,inf,,
5,272,187,True,8,32.80595823001738,272 252 232 231 230 209 208 207 187,89 84 77 74 69 57 54 51
6,9,126,False,0,inf,,
7,86,187,True,5,20.376354783400526,86 106 126 146 166 187,13 18 22 27 32
8,261,166,False,0,inf,,
9,126,10,False,0,inf,,
10,87,224,False,0,inf,,
11,187,261,False,0,inf,,
12,261,186,False,0,inf,,
13,272,224,False,0,inf,,
14,87,224,False,0,inf,,
15,261,229,False,0,inf,,
16,312,232,False,0,inf,,
17,232,127,True,9,36.98325444395672,232 231 230 209 208 207 187 166 146 127,77 74 69 57 54 51 42 29 26
18,86,229,True,8,33.80192583386433,86 106 126 146 166 186 207 208 229,13 18 22 27 31 41 53 56
19,126,10,False,0,inf,,
20,252,186,True,7,28.848010140030617,252 232 231 230 209 208 207 186,84 77 74 69 57 54 50
21,10,126,False,0,inf,,
22,47,207,False,0,inf,,
23,207,46,False,0,inf,,
24,261,230,False,0,inf,,
25,241,209,False,0,inf,,
26,224,106,False,0,inf,,
27,273,187,True,8,32.87691847536316,273 252 232 231 230 209 208 207 187,91 84 77 74 69 57 54 51
28,209,261,False,0,inf,,
29,235,224,False,0,inf,,
