query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,5,49.5503217944817,158 198 217 235 233 212,-1 176 247 306 -1,0,2,3,0.4
1,203,303,True,4,37.50841260163617,203 221 241 281 303,-1 260 324 -1,1,2,2,0.5
2,1,12,True,6,57.56632371894054,1 3 5 7 8 10 12,-1 5 13 23 30 -1,2,2,4,0.3333333333333333
3,392,381,True,6,57.64041022913567,392 390 388 386 384 383 381,-1 522 513 505 502 -1,3,2,4,0.3333333333333333
4,41,9,True,10,91.30892333722184,41 81 121 123 124 126 106 86 46 27 9,-1 99 116 118 120 122 109 100 78 -1,4,2,8,0.2
5,347,353,True,5,47.63150579676057,347 367 389 390 372 353,-1 489 519 521 -1,5,2,3,0.4
6,283,384,True,5,47.97792159189302,283 301 341 361 383 384,-1 385 465 483 -1,6,2,3,0.4
7,367,292,True,5,47.92018093135539,367 389 390 372 332 292,-1 519 521 490 -1,7,2,3,0.4
8,381,392,True,6,57.717711480535485,381 383 384 386 388 390 392,-1 501 503 507 516 -1,8,2,4,0.3333333333333333
9,384,383,True,1,10.0,384 383,-1,9,1,0,1.0
10,315,229,True,6,52.333364795987805,315 293 273 252 232 230 229,-1 370 351 325 291 -1,10,2,4,0.3333333333333333
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,5,46.772682934480954,30 8 27 46 86 126,-1 32 68 81 -1,12,2,3,0.4
13,223,340,True,6,51.64175569471322,223 221 241 281 301 321 340,-1 260 324 360 384 -1,13,2,4,0.3333333333333333
14,227,47,True,9,69.40706351984947,227 207 187 167 147 127 106 86 66 47,-1 198 171 156 140 127 109 101 -1,14,2,7,0.2222222222222222
15,387,301,True,6,54.498817561199786,387 367 347 326 305 303 301,-1 485 469 448 399 -1,15,2,4,0.3333333333333333
16,300,366,True,6,52.43966632854788,300 302 304 305 326 346 366,-1 389 397 403 451 -1,16,2,4,0.3333333333333333
17,227,312,True,6,58.15985295607699,227 208 210 232 252 292 312,-1 207 222 293 330 -1,17,2,4,0.3333333333333333
18,124,7,True,6,51.68057089569355,124 126 106 86 46 26 7,-1 122 109 100 77 -1,18,2,4,0.3333333333333333
19,380,201,True,7,62.20363007744439,380 361 341 301 281 241 221 201,-1 481 462 380 356 320 -1,19,2,5,0.2857142857142857
20,306,201,True,6,55.78206597806444,306 304 302 281 241 221 201,-1 395 386 356 320 -1,20,2,4,0.3333333333333333
21,144,1,True,9,76.17480433280342,144 146 126 106 86 46 26 4 3 1,-1 132 122 109 100 77 54 6 -1,21,2,7,0.2222222222222222
22,260,383,True,5,44.633173364929256,260 281 301 341 361 383,-1 360 385 465 -1,22,2,3,0.4
23,10,40,False,0,inf,,,23,0,0,0.0
24,384,304,True,6,50.38846389580887,384 386 367 347 326 306 304,-1 504 485 469 449 -1,24,2,4,0.3333333333333333
25,127,4,True,5,44.62431650064724,127 106 86 46 26 4,-1 109 100 77 -1,25,2,3,0.4
26,318,392,True,6,55.77393900251768,318 316 315 313 353 372 392,-1 434 429 422 479 -1,26,2,4,0.3333333333333333
27,229,124,True,5,42.214554209961406,229 207 187 166 146 124,-1 198 170 149 -1,27,2,3,0.4
28,301,227,True,7,65.2200400239046,301 281 241 221 203 204 206 227,-1 356 320 257 181 186 -1,28,2,5,0.2857142857142857
29,198,230,True,5,46.584815451767994,198 217 215 213 212 230,-1 244 232 228 -1,29,2,3,0.4
30,215,135,False,0,inf,,,30,0,0,0.0
31,221,381,True,5,48.010713659000054,221 241 281 301 341 381,-1 324 360 385 -1,31,2,3,0.4
32,124,203,True,5,47.792269683983235,124 146 187 206 204 203,-1 138 173 191 -1,32,2,3,0.4
33,10,40,False,0,inf,,,33,0,0,0.0
34,306,220,True,5,46.374233930244365,306 304 302 281 260 220,-1 395 386 357 -1,34,2,3,0.4
35,55,6,True,5,48.3862233544792,55 53 32 10 8 6,-1 90 70 38 -1,35,2,3,0.4
36,144,0,True,10,86.3709204679416,144 146 126 106 86 46 26 4 3 1 0,-1 132 122 109 100 77 54 6 3 -1,36,2,8,0.2
37,390,252,True,4,41.15470053837925,390 372 332 292 252,-1 490 453 -1,37,2,2,0.5
38,7,187,True,6,55.05299542962507,7 26 66 86 126 146 187,-1 62 97 104 125 -1,38,2,4,0.3333333333333333
39,398,313,False,0,inf,,,39,0,0,0.0
40,76,6,True,6,58.51867659018571,76 55 53 32 10 8 6,-1 93 90 70 38 -1,40,2,4,0.3333333333333333
41,233,138,True,6,53.634857857745835,233 215 217 198 178 158 138,-1 234 243 175 162 -1,41,2,4,0.3333333333333333
42,58,9,False,0,inf,,,42,0,0,0.0
43,381,220,True,6,52.795798029624315,381 361 341 301 281 260 220,-1 481 462 380 357 -1,43,2,4,0.3333333333333333
