query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,158,212,True,5,46.18551383196173,158 198 217 215 213 212,148 176 244 232 228
1,203,303,True,4,38.387274215403565,203 221 241 281 303,182 260 324 362
2,1,12,True,6,57.97109604966087,1 3 5 7 9 11 12,2 5 13 24 36 44
3,392,381,True,6,57.996792226459085,392 390 388 386 384 383 381,531 522 513 505 502 500
4,41,9,True,11,97.01180117974043,41 81 121 123 124 126 106 86 46 27 8 9,76 99 116 118 120 122 109 100 78 66 29
5,347,353,True,5,43.87353781559866,347 367 389 390 372 353,471 489 519 521 492
6,367,292,True,5,48.78620633513982,367 389 390 372 332 292,489 519 521 490 453
7,381,392,True,6,58.233618999703864,381 383 384 386 388 390 392,498 501 503 507 516 525
8,384,383,True,1,7.040455669703137,384 383,502
9,315,229,True,6,49.8182405703455,315 293 273 252 232 230 229,428 370 351 325 291 286
10,223,340,True,6,49.93194391668976,223 221 241 281 301 321 340,263 260 324 360 384 445
11,227,47,True,9,63.54523133586085,227 207 187 167 147 127 106 86 66 47,274 198 171 156 140 127 109 101 96
12,387,301,True,6,51.741956139156635,387 367 347 326 305 303 301,508 485 469 448 399 391
13,227,312,True,6,53.39275871551,227 208 210 232 252 292 312,275 207 222 293 330 367
14,124,7,True,6,49.56010810069408,124 126 106 86 46 27 7,120 122 109 100 78 65
15,306,201,True,6,51.99061803556028,306 304 302 281 241 221 201,404 395 386 356 320 256
16,260,383,True,5,43.22711699357018,260 281 301 341 361 383,339 360 385 465 483
17,384,304,True,6,49.812062175571015,384 386 367 347 326 305 304,503 504 485 469 448 400
18,127,4,True,5,43.0325647911111,127 106 86 46 26 4,127 109 100 77 54
19,318,392,True,6,52.97832846976533,318 317 315 313 353 372 392,441 437 429 422 479 495
20,229,124,True,5,43.122802500425266,229 207 187 166 146 124,277 198 170 149 131
21,301,227,True,7,58.338661181406216,301 281 241 221 223 224 226 227,380 356 320 258 264 268 272
22,198,230,True,5,46.1552300145071,198 217 215 213 212 230,176 244 232 228 225
23,221,381,True,6,48.21451846231437,221 241 281 301 341 361 381,260 324 360 385 465 482
24,124,203,True,5,44.296463567713005,124 146 187 206 204 203,121 138 173 191 185
25,55,6,True,5,48.656037154134395,55 53 32 10 8 6,93 90 70 38 27
26,390,252,True,4,41.91814189989605,390 372 332 292 252,521 490 453 363
27,7,187,True,6,52.6663857608776,7 27 46 86 126 146 187,26 68 81 104 125 138
28,58,9,False,0,inf,,
29,346,260,True,6,49.65640484168357,346 326 305 303 302 281 260,466 448 399 392 386 357
30,41,10,True,11,100.1236433286852,41 81 121 123 124 126 106 86 46 27 8 10,76 99 116 118 120 122 109 100 78 66 30
31,3,147,True,6,52.56774511229003,3 4 26 46 87 127 147,4 9 60 82 108 130
32,386,301,True,5,45.461658639469505,386 384 383 361 341 301,505 502 499 481 462
33,358,273,False,0,inf,,
34,4,52,True,6,52.77087624483559,4 6 7 9 11 32 52,8 17 24 36 46 74
35,186,235,True,6,51.967314485844625,186 207 209 230 232 233 235,169 201 216 287 292 299
36,223,123,True,7,57.03805358624046,223 204 206 186 166 146 124 123,262 186 189 165 149 131 119
37,358,353,False,0,inf,,
38,209,198,True,6,53.25253892403738,209 230 232 233 215 217 198,216 287 292 297 234 243
39,261,347,True,5,44.13081317862863,261 281 303 305 326 347,343 362 394 403 452
40,46,52,True,6,49.22972636078002,46 27 8 10 11 32 52,78 66 30 40 46 74
41,9,127,True,4,38.43044106642452,9 27 47 87 127,37 69 87 108
42,301,227,True,7,58.338661181406216,301 281 241 221 223 224 226 227,380 356 320 258 264 268 272
43,4,52,True,6,52.77087624483559,4 6 7 9 11 32 52,8 17 24 36 46 74
44,201,126,True,7,55.76481061187784,201 203 204 206 186 166 146 126,178 181 186 189 165 149 132
45,58,10,False,0,inf,,
46,158,232,True,5,46.99583788457056,158 198 217 235 233 232,148 176 247 306 298
47,318,392,True,6,52.97832846976533,318 317 315 313 353 372 392,441 437 429 422 479 495
48,3,52,True,6,55.9089864924283,3 5 7 9 11 32 52,5 13 24 36 46 74
49,213,146,True,6,51.24544163986239,213 212 210 208 187 166 146,228 223 217 204 170 149
50,13,1,True,6,61.20760307287597,13 11 9 27 5 3 1,51 42 37 63 10 3
51,229,178,True,7,59.28648510192677,229 230 232 233 215 217 198 178,282 287 292 297 234 243 175
52,226,300,True,6,52.067675967273054,226 224 223 221 241 281 300,271 267 263 260 324 359
53,383,303,True,4,38.484340066446855,383 361 341 301 303,499 481 462 383
54,347,353,True,5,43.87353781559866,347 367 389 390 372 353,471 489 519 521 492
55,158,232,True,5,46.99583788457056,158 198 217 235 233 232,148 176 247 306 298
56,4,121,True,7,65.84296449903547,4 26 66 86 126 124 123 121,9 62 97 104 123 119 117
57,393,213,True,6,52.868145232919275,393 372 332 292 252 233 213,534 490 453 363 326 296
58,347,261,True,6,49.58804545524958,347 326 305 303 302 281 261,469 448 399 392 386 358
59,146,41,False,0,inf,,
60,238,313,True,6,51.099490542591745,238 236 235 233 273 293 313,315 311 306 302 355 373
61,221,233,True,7,64.53866690172674,221 203 204 206 208 210 232 233,257 181 186 193 207 222 292
