query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,390,252,True,4,41.91814189989605,390 372 332 292 252,122 118 114 103
1,358,273,False,0,inf,,
2,186,235,True,5,49.43720737995171,186 207 209 231 233 235,45 62 69 79 87
3,9,127,True,4,39.48554826471788,9 27 46 87 127,0 1 5 13
4,273,166,True,6,52.31747956785042,273 252 231 230 208 187 166,99 93 77 72 63 46
5,312,206,True,6,52.72642917306631,312 292 252 231 209 207 206,108 103 93 76 66 60
6,358,252,False,0,inf,,
7,86,187,True,3,27.95941274147353,86 106 146 187,8 18 30
8,389,273,True,5,46.697531200545015,389 390 372 332 292 273,121 122 118 114 104
9,218,312,False,0,inf,,
10,312,232,True,3,24.54455751219937,312 292 252 232,108 103 94
11,232,127,True,6,53.21961730995288,232 230 208 187 166 146 127,81 72 63 46 31 26
12,252,186,True,4,37.31957044856207,252 231 209 207 186,93 76 66 58
13,207,46,True,7,55.83496572837126,207 187 166 146 127 106 86 46,59 46 31 26 23 14 6
14,107,209,True,5,42.79635187765051,107 127 146 187 207 209,22 25 30 50 62
15,273,389,False,0,inf,,
16,273,389,False,0,inf,,
17,241,209,True,5,47.163562867774175,241 222 204 206 207 209,91 70 51 56 62
18,273,187,True,5,44.25332953794046,273 252 231 230 208 187,99 93 77 72 63
