query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,False,0,inf,,,0,0,0,0.0
1,203,303,True,4,39.7634413615168,203 222 241 281 303,-1 71 92 -1,1,2,2,0.5
2,1,12,False,0,inf,,,2,0,0,0.0
3,392,381,False,0,inf,,,3,0,0,0.0
4,41,9,False,0,inf,,,4,0,0,0.0
5,347,353,False,0,inf,,,5,0,0,0.0
6,283,384,False,0,inf,,,6,0,0,0.0
7,367,292,True,5,47.92018093135539,367 389 390 372 332 292,-1 121 122 118 -1,7,2,3,0.4
8,381,392,False,0,inf,,,8,0,0,0.0
9,384,383,True,1,10.0,384 383,-1,9,1,0,1.0
10,315,229,True,5,46.73426837114094,315 313 292 252 231 229,-1 111 103 93 -1,10,2,3,0.4
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,5,48.98554826471788,30 9 27 46 86 126,-1 0 1 4 -1,12,2,3,0.4
13,223,340,False,0,inf,,,13,0,0,0.0
14,227,47,True,9,74.79772786782662,227 206 186 166 146 127 106 86 46 47,-1 53 41 31 26 23 14 6 -1,14,2,7,0.2222222222222222
15,387,301,True,15,144.81573822084033,387 389 390 372 332 292 252 231 209 207 206 204 222 241 281 301,-1 121 122 118 114 103 93 76 66 60 55 52 71 92 -1,15,2,13,0.13333333333333333
16,300,366,False,0,inf,,,16,0,0,0.0
17,227,312,True,6,57.2855777272009,227 208 209 231 252 292 312,-1 65 69 80 97 -1,17,2,4,0.3333333333333333
18,124,7,True,7,62.30610685658692,124 146 127 106 86 46 27 7,-1 26 23 14 6 3 -1,18,2,5,0.2857142857142857
19,380,201,False,0,inf,,,19,0,0,0.0
20,306,201,False,0,inf,,,20,0,0,0.0
21,144,1,False,0,inf,,,21,0,0,0.0
22,260,383,False,0,inf,,,22,0,0,0.0
23,10,40,False,0,inf,,,23,0,0,0.0
24,384,304,False,0,inf,,,24,0,0,0.0
25,127,4,False,0,inf,,,25,0,0,0.0
26,318,392,False,0,inf,,,26,0,0,0.0
27,229,124,True,5,42.214554209961406,229 207 187 166 146 124,-1 59 46 31 -1,27,2,3,0.4
28,301,227,True,6,60.37488914926795,301 281 241 222 204 206 227,-1 101 91 70 51 -1,28,2,4,0.3333333333333333
29,198,230,False,0,inf,,,29,0,0,0.0
30,215,135,False,0,inf,,,30,0,0,0.0
