query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,229,404,True,2,10.0,229 149 404,-1 -1,0,2,0,1.0
1,7,380,True,1,5.0,7 380,-1,1,1,0,1.0
2,401,477,True,4,16.58205356799261,401 371 259 410 477,-1 236 199 -1,2,2,2,0.5
3,315,106,True,3,14.118678165819386,315 149 171 106,-1 102 -1,3,2,1,0.6666666666666666
4,428,224,True,3,14.10314212462588,428 474 385 224,-1 278 -1,4,2,1,0.6666666666666666
5,327,27,True,3,15.447213595499958,327 171 259 27,-1 128 -1,5,2,1,0.6666666666666666
6,55,461,False,0,inf,,,6,0,0,0.0
7,64,67,True,3,11.577350269189626,64 163 371 67,-1 111 -1,7,2,1,0.6666666666666666
8,440,380,True,2,10.0,440 7 380,-1 -1,8,2,0,1.0
9,0,470,True,2,10.0,0 167 470,-1 -1,9,2,0,1.0
10,480,240,True,3,14.447213595499958,480 157 167 240,-1 107 -1,10,2,1,0.6666666666666666
11,67,207,False,0,inf,,,11,0,0,0.0
12,152,177,True,5,17.90266377884142,152 10 173 271 410 177,-1 22 133 209 -1,12,2,3,0.4
13,5,53,True,5,18.16888249227012,5 157 143 163 371 53,-1 106 85 111 -1,13,2,3,0.4
14,214,96,True,5,22.780546928833292,214 125 385 157 167 96,-1 71 244 107 -1,14,2,3,0.4
15,338,321,True,4,16.85786245347543,338 371 385 474 321,-1 237 247 -1,15,2,2,0.5
16,352,59,False,0,inf,,,16,0,0,0.0
17,475,393,False,0,inf,,,17,0,0,0.0
18,84,119,True,2,10.0,84 404 119,-1 -1,18,2,0,1.0
19,385,369,True,2,10.0,385 259 369,-1 -1,19,2,0,1.0
20,402,500,True,4,18.35546188596382,402 290 8 149 500,-1 224 19 -1,20,2,2,0.5
21,389,98,True,4,16.714474837412382,389 474 7 290 98,-1 273 13 -1,21,2,2,0.5
22,372,506,True,4,17.024563864689583,372 474 7 167 506,-1 273 12 -1,22,2,2,0.5
23,311,203,False,0,inf,,,23,0,0,0.0
24,421,192,True,4,15.154700538379252,421 199 252 371 192,-1 145 185 -1,24,2,2,0.5
25,327,98,True,3,12.577350269189626,327 199 252 98,-1 145 -1,25,2,1,0.6666666666666666
26,327,507,True,2,10.0,327 171 507,-1 -1,26,2,0,1.0
27,390,300,True,4,16.460764644077052,390 175 43 13 300,-1 135 37 -1,27,2,2,0.5
28,39,36,True,3,12.316227766016837,39 169 139 36,-1 120 -1,28,2,1,0.6666666666666666
