query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,3,73.05698028822982,158 218 235 212,-1 130 -1,0,2,1,0.6666666666666666
1,203,303,True,3,71.06509445549041,203 221 261 303,-1 131 -1,1,2,1,0.6666666666666666
2,1,12,False,0,inf,,,2,0,0,0.0
3,392,381,False,0,inf,,,3,0,0,0.0
4,41,9,False,0,inf,,,4,0,0,0.0
5,347,353,True,3,73.1240347345892,347 389 372 353,-1 233 -1,5,2,1,0.6666666666666666
6,283,384,False,0,inf,,,6,0,0,0.0
7,367,292,True,3,74.16012815380509,367 390 352 292,-1 235 -1,7,2,1,0.6666666666666666
8,381,392,False,0,inf,,,8,0,0,0.0
9,384,383,True,1,25.0,384 383,-1,9,1,0,1.0
10,315,229,True,3,74.17960530202677,315 292 232 229,-1 193 -1,10,2,1,0.6666666666666666
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,3,74.22941573387055,30 27 86 126,-1 41 -1,12,2,1,0.6666666666666666
13,223,340,False,0,inf,,,13,0,0,0.0
14,227,47,True,4,86.27538483505782,227 166 146 86 47,-1 83 69 -1,14,2,2,0.5
15,387,301,False,0,inf,,,15,0,0,0.0
16,300,366,False,0,inf,,,16,0,0,0.0
17,227,312,True,4,79.22091234399298,227 230 231 252 312,-1 143 152 -1,17,2,2,0.5
18,124,7,True,4,91.12919359663329,124 126 86 46 7,-1 64 59 -1,18,2,2,0.5
19,380,201,False,0,inf,,,19,0,0,0.0
20,306,201,False,0,inf,,,20,0,0,0.0
21,144,1,False,0,inf,,,21,0,0,0.0
22,260,383,False,0,inf,,,22,0,0,0.0
23,10,40,False,0,inf,,,23,0,0,0.0
24,384,304,False,0,inf,,,24,0,0,0.0
25,127,4,True,3,70.0668153104781,127 86 46 4,-1 59 -1,25,2,1,0.6666666666666666
26,318,392,False,0,inf,,,26,0,0,0.0
27,229,124,True,3,71.07516460280029,229 206 166 124,-1 99 -1,27,2,1,0.6666666666666666
28,301,227,False,0,inf,,,28,0,0,0.0
29,198,230,True,3,68.04987546680539,198 235 233 230,-1 174 -1,29,2,1,0.6666666666666666
30,215,135,False,0,inf,,,30,0,0,0.0
31,221,381,False,0,inf,,,31,0,0,0.0
32,124,203,True,3,70.07018624063436,124 166 206 203,-1 86 -1,32,2,1,0.6666666666666666
33,10,40,False,0,inf,,,33,0,0,0.0
34,306,220,False,0,inf,,,34,0,0,0.0
35,55,6,True,3,70.04647394123401,55 32 10 6,-1 44 -1,35,2,1,0.6666666666666666
36,144,0,False,0,inf,,,36,0,0,0.0
37,390,252,True,3,71.0436435780472,390 352 312 252,-1 222 -1,37,2,1,0.6666666666666666
38,7,187,True,4,91.14036821759575,7 46 86 126 187,-1 50 61 -1,38,2,2,0.5
39,398,313,False,0,inf,,,39,0,0,0.0
40,76,6,False,0,inf,,,40,0,0,0.0
41,233,138,True,4,85.24877674841338,233 235 218 198 138,-1 171 129 -1,41,2,2,0.5
42,58,9,False,0,inf,,,42,0,0,0.0
43,381,220,False,0,inf,,,43,0,0,0.0
44,153,238,False,0,inf,,,44,0,0,0.0
45,199,253,True,3,73.05698028822982,199 218 235 253,-1 130 -1,45,2,1,0.6666666666666666
46,153,238,False,0,inf,,,46,0,0,0.0
47,346,260,False,0,inf,,,47,0,0,0.0
48,41,10,False,0,inf,,,48,0,0,0.0
49,155,236,False,0,inf,,,49,0,0,0.0
50,3,147,True,3,74.17677669529664,3 26 86 147,-1 33 -1,50,2,1,0.6666666666666666
51,139,212,True,4,86.09090296480746,139 198 218 235 212,-1 97 130 -1,51,2,2,0.5
52,238,133,False,0,inf,,,52,0,0,0.0
53,386,301,False,0,inf,,,53,0,0,0.0
54,327,260,False,0,inf,,,54,0,0,0.0
55,23,120,False,0,inf,,,55,0,0,0.0
56,358,273,False,0,inf,,,56,0,0,0.0
57,4,52,True,4,84.29698409857349,4 8 9 32 52,-1 8 19 -1,57,2,2,0.5
58,186,235,True,3,73.11704114719613,186 209 232 235,-1 128 -1,58,2,1,0.6666666666666666
59,223,123,True,3,74.18898223650461,223 206 146 123,-1 98 -1,59,2,1,0.6666666666666666
60,107,210,True,3,71.08111071056538,107 166 207 210,-1 87 -1,60,2,1,0.6666666666666666
61,358,353,False,0,inf,,,61,0,0,0.0
62,380,392,False,0,inf,,,62,0,0,0.0
63,209,198,True,4,97.33390865198886,209 232 235 218 198,-1 159 171 -1,63,2,2,0.5
64,261,347,False,0,inf,,,64,0,0,0.0
65,299,393,False,0,inf,,,65,0,0,0.0
66,138,232,True,4,86.09090296480746,138 198 218 235 232,-1 97 130 -1,66,2,2,0.5
67,46,52,True,4,84.29698409857349,46 8 9 32 52,-1 8 19 -1,67,2,2,0.5
68,152,238,False,0,inf,,,68,0,0,0.0
69,9,127,True,3,71.0741249316661,9 47 86 127,-1 56 -1,69,2,1,0.6666666666666666
70,24,53,True,4,97.40811388300841,24 26 9 32 53,-1 29 19 -1,70,2,2,0.5
71,233,220,False,0,inf,,,71,0,0,0.0
72,19,13,False,0,inf,,,72,0,0,0.0
73,19,32,False,0,inf,,,73,0,0,0.0
74,155,235,False,0,inf,,,74,0,0,0.0
75,301,227,False,0,inf,,,75,0,0,0.0
76,4,52,True,4,84.29698409857349,4 8 9 32 52,-1 8 19 -1,76,2,2,0.5
77,18,13,False,0,inf,,,77,0,0,0.0
78,201,126,False,0,inf,,,78,0,0,0.0
79,218,133,False,0,inf,,,79,0,0,0.0
80,58,10,False,0,inf,,,80,0,0,0.0
81,158,232,True,3,73.05698028822982,158 218 235 232,-1 130 -1,81,2,1,0.6666666666666666
82,135,216,False,0,inf,,,82,0,0,0.0
83,318,392,False,0,inf,,,83,0,0,0.0
84,3,52,True,4,92.30191741316511,3 7 9 32 52,-1 1 19 -1,84,2,2,0.5
85,286,392,False,0,inf,,,85,0,0,0.0
86,299,232,False,0,inf,,,86,0,0,0.0
87,213,146,True,3,69.11547005383792,213 209 207 146,-1 123 -1,87,2,1,0.6666666666666666
88,13,1,False,0,inf,,,88,0,0,0.0
89,229,178,True,4,97.33390865198886,229 232 235 218 178,-1 159 171 -1,89,2,2,0.5
90,304,369,False,0,inf,,,90,0,0,0.0
91,226,300,False,0,inf,,,91,0,0,0.0
92,383,303,False,0,inf,,,92,0,0,0.0
93,347,353,True,3,73.1240347345892,347 389 372 353,-1 233 -1,93,2,1,0.6666666666666666
94,158,232,True,3,73.05698028822982,158 218 235 232,-1 130 -1,94,2,1,0.6666666666666666
95,4,121,False,0,inf,,,95,0,0,0.0
96,398,312,False,0,inf,,,96,0,0,0.0
97,146,40,False,0,inf,,,97,0,0,0.0
98,20,123,False,0,inf,,,98,0,0,0.0
99,393,213,True,3,74.14907119849998,393 332 272 213,-1 215 -1,99,2,1,0.6666666666666666
100,347,261,False,0,inf,,,100,0,0,0.0
101,146,41,False,0,inf,,,101,0,0,0.0
102,238,313,True,3,75.37796447300923,238 235 252 313,-1 175 -1,102,2,1,0.6666666666666666
103,46,140,False,0,inf,,,103,0,0,0.0
104,280,207,False,0,inf,,,104,0,0,0.0
105,221,233,False,0,inf,,,105,0,0,0.0
106,13,87,True,3,70.06482037235521,13 9 27 87,-1 18 -1,106,2,1,0.6666666666666666
107,156,158,True,1,25.0,156 158,-1,107,1,0,1.0
