query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,3,70.04116934847963,158 218 236 212,-1 377 -1,0,2,1,0.6666666666666666
1,203,303,True,3,71.06509445549041,203 221 261 303,-1 381 -1,1,2,1,0.6666666666666666
2,1,12,True,3,75.35355339059328,1 4 8 12,-1 11 -1,2,2,1,0.6666666666666666
3,392,381,True,4,91.17081057015945,392 389 387 384 381,-1 628 622 -1,3,2,2,0.5
4,41,9,True,4,92.13400474559975,41 1 4 6 9,-1 1 9 -1,4,2,2,0.5
5,347,353,True,3,73.09407208683837,347 389 392 353,-1 630 -1,5,2,1,0.6666666666666666
6,283,384,True,11,259.63688484126425,283 281 221 223 206 229 232 293 352 390 387 384,-1 519 379 387 311 418 453 544 599 634 -1,6,2,9,0.18181818181818182
7,367,292,True,3,74.16012815380509,367 390 352 292,-1 631 -1,7,2,1,0.6666666666666666
8,381,392,True,4,92.16518928850152,381 384 386 389 392,-1 616 620 -1,8,2,2,0.5
9,384,383,True,1,25.0,384 383,-1,9,1,0,1.0
10,315,229,True,3,70.0780868809443,315 273 233 229,-1 512 -1,10,2,1,0.6666666666666666
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,3,74.1690308509457,30 27 87 126,-1 111 -1,12,2,1,0.6666666666666666
13,223,340,True,3,74.15617376188861,223 221 281 340,-1 382 -1,13,2,1,0.6666666666666666
14,227,47,True,3,74.21821789023599,227 166 106 47,-1 248 -1,14,2,1,0.6666666666666666
15,387,301,True,9,213.44497815957632,387 390 352 292 232 230 226 222 261 301,-1 631 592 523 444 424 405 386 -1,15,2,7,0.2222222222222222
16,300,366,True,11,237.21780384517788,300 261 222 223 206 229 232 252 312 372 389 366,-1 495 384 387 311 418 449 492 559 613 -1,16,2,9,0.18181818181818182
17,227,312,True,4,79.22091234399298,227 230 231 252 312,-1 426 437 -1,17,2,2,0.5
18,124,7,True,3,74.17677669529664,124 106 46 7,-1 178 -1,18,2,1,0.6666666666666666
19,380,201,True,4,86.30647934470569,380 341 281 261 201,-1 590 520 -1,19,2,2,0.5
20,306,201,False,0,inf,,,20,0,0,0.0
21,144,1,True,5,111.72841647324607,144 126 106 46 4 1,-1 213 178 121 -1,21,2,3,0.4
22,260,383,True,3,70.06851887098276,260 301 341 383,-1 548 -1,22,2,1,0.6666666666666666
23,10,40,True,4,91.15245775363776,10 6 3 1 40,-1 15 2 -1,23,2,2,0.5
24,384,304,True,11,246.58854268934448,384 387 390 352 292 232 230 226 222 221 281 304,-1 625 631 592 523 444 424 405 383 382 -1,24,2,9,0.18181818181818182
25,127,4,True,3,70.0668153104781,127 86 46 4,-1 162 -1,25,2,1,0.6666666666666666
26,318,392,True,3,74.16439898730536,318 315 332 392,-1 577 -1,26,2,1,0.6666666666666666
27,229,124,True,3,64.04531432544294,229 187 166 124,-1 288 -1,27,2,1,0.6666666666666666
28,301,227,True,4,92.25148555963467,301 261 222 224 227,-1 495 385 -1,28,2,2,0.5
29,198,230,True,3,68.04987546680539,198 235 233 230,-1 473 -1,29,2,1,0.6666666666666666
30,215,135,False,0,inf,,,30,0,0,0.0
31,221,381,True,3,74.25,221 281 341 381,-1 522 -1,31,2,1,0.6666666666666666
