query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids
0,1,12,True,4,81.93879216310151,1 3 7 11 12,0 5 31 70
1,315,229,True,3,69.48728913749716,315 292 232 229,572 523 443
2,387,301,True,9,207.6077787023508,387 390 352 292 232 230 226 222 261 301,625 631 592 523 444 424 405 386 497
3,124,7,True,3,68.5532798334558,124 106 47 7,205 179 133
4,318,392,True,3,71.43961707095558,318 315 332 392,578 577 589
5,229,124,True,3,58.257326039117615,229 208 166 124,411 327 250
6,198,230,True,3,66.4144114525383,198 236 232 230,298 479 444
7,390,252,True,3,69.33756313761685,390 372 312 252,632 608 549
8,7,187,True,4,78.49635779040733,7 27 87 146 187,33 111 176 234
9,3,147,True,3,71.50290229691288,3 26 87 147,6 100 177
10,386,301,True,9,209.9746703649605,386 390 352 292 232 230 226 222 261 301,621 631 592 523 444 424 405 386 497
11,4,52,True,3,70.54406860406675,4 8 11 52,11 41 74
12,186,235,True,3,70.57285584173599,186 209 232 235,282 347 447
13,223,123,True,3,71.56166023275458,223 206 146 123,387 299 227
14,107,210,True,3,67.37407239507509,107 167 207 210,198 269 321
15,209,198,True,3,72.97174151449838,209 232 236 198,347 448 476
16,46,52,True,3,69.41412201122347,46 8 11 52,124 41 74
17,4,52,True,3,70.54406860406675,4 8 11 52,11 41 74
18,18,13,False,0,inf,,
19,318,392,True,3,71.43961707095558,318 315 332 392,578 577 589
20,3,52,True,3,72.93117785650982,3 7 11 52,5 31 74
21,13,1,True,4,85.66302442152526,13 12 8 4 1,86 76 36 7
22,229,178,True,4,86.13786052748539,229 232 236 198 178,418 448 476 296
23,4,121,True,4,94.9456690891865,4 46 106 124 121,14 130 183 206
24,221,233,True,4,94.56193797903796,221 224 207 210 233,380 393 321 356
25,13,87,True,3,68.16692180883638,13 11 27 87,85 72 111
26,390,341,True,9,197.75822075645422,390 352 292 232 230 226 222 221 281 341,631 592 523 444 424 405 383 382 522
27,301,226,True,4,77.48141061333266,301 281 221 224 226,547 519 380 397
28,124,7,True,3,68.5532798334558,124 106 47 7,205 179 133
29,273,166,True,4,78.18272340733688,273 232 231 208 166,511 445 429 327
30,87,1,True,3,70.73631919439379,87 46 4 1,170 121 7
31,224,124,True,3,65.39558259468242,224 206 146 124,392 299 228
32,312,206,True,4,80.47890406515151,312 252 230 207 206,549 484 419 318
33,167,8,True,3,72.86583532293807,167 107 46 8,261 189 124
34,224,341,True,3,71.50823583450457,224 221 281 341,394 382 522
35,121,46,True,3,70.38723859194208,121 124 106 46,200 205 178
36,1,12,True,4,81.93879216310151,1 3 7 11 12,0 5 31 70
37,261,229,True,4,80.37733279550442,261 222 223 206 229,495 384 387 311
38,386,301,True,9,209.9746703649605,386 390 352 292 232 230 226 222 261 301,621 631 592 523 444 424 405 386 497
39,198,229,True,3,71.38280811044392,198 236 233 229,298 480 457
40,4,126,True,3,60.6315967796272,4 46 106 126,14 130 184
41,272,187,True,3,64.53631568419604,272 231 208 187,499 429 329
42,9,126,True,3,60.5300982940294,9 47 106 126,55 140 184
43,86,187,True,2,44.265620939823876,86 146 187,168 234
44,261,166,True,4,78.54424910784084,261 222 223 206 166,495 384 387 300
45,386,301,True,9,209.9746703649605,386 390 352 292 232 230 226 222 261 301,621 631 592 523 444 424 405 386 497
46,229,124,True,3,58.257326039117615,229 208 166 124,411 327 250
47,318,392,True,3,71.43961707095558,318 315 332 392,578 577 589
48,126,10,True,3,68.56311280093868,126 86 27 10,211 161 106
49,46,52,True,3,69.41412201122347,46 8 11 52,124 41 74
50,272,389,True,3,68.44715888940516,272 312 372 389,506 559 613
51,389,273,True,3,68.41577923855384,389 372 312 273,626 608 551
52,18,12,False,0,inf,,
