cluster,count,density,crossing,betweenness,removal_impact,normalized_crossing,normalized_betweenness,normalized_removal_impact,normalized_density,bottleneck_score
0,714.0,0.00357,423.0,0.00010498340563170999,0.0,0.20181297709923665,0.0018201565323771208,0.0,0.20792079207920788,0.1412568960078514
1,1797.0,0.008985,979.0,0.0013001829327578668,0.0,0.46708015267175573,0.022542005035028765,0.0,0.5232964472917879,0.3326332235192482
2,694.0,0.00347,593.0,0.002768651085195517,4.151100041509617e-05,0.28291984732824427,0.0480016658658432,0.008242007297271455,0.2020966802562609,0.2785345164144807
3,1628.0,0.00814,1177.0,0.002134306273447866,2.4906600249061022e-05,0.5615458015267175,0.03700367198352933,0.004945204378363532,0.4740827023878858,0.4612698671722446
4,1812.0,0.00906,1300.0,0.003508113195120666,3.132832080199718e-05,0.6202290076335878,0.06082213765113925,0.006220236710253317,0.5276645311589983,0.5289720226472808
5,936.0,0.00468,723.0,0.0033231212062170903,2.487562189054229e-05,0.3449427480916031,0.05761482717179074,0.00493905362664915,0.2725684333139196,0.32572609889586707
6,2044.0,0.01022,1341.0,0.004208881076025736,2.5094102885816814e-05,0.6397900763358778,0.07297174575762434,0.004982433018602153,0.5952242283051834,0.5391769866205492
7,2006.0,0.01003,1468.0,0.013309792334440395,0.0001480977165908444,0.700381679389313,0.23075937874506552,0.02940479508190989,0.5841584158415841,0.7852983284638131
8,934.0,0.00467,864.0,0.022039113772392996,8.984444841764761e-05,0.4122137404580153,0.3821045493737264,0.017838611261420858,0.27198602213162487,0.7305610944536751
9,2872.0,0.01436,1723.0,0.012561178501106461,2.5125628140698493e-05,0.8220419847328244,0.21778023836786417,0.004988692356565221,0.8363424577751892,0.793908178124697
10,2100.0,0.0105,1515.0,0.012521429072901583,0.00013329770811064786,0.7228053435114504,0.21709108010547007,0.02646625405245548,0.611531741409435,0.7829031552465455
11,1036.0,0.00518,837.0,0.01862224300537287,0.00015022003357436343,0.3993320610687023,0.3228643331751999,0.029826181025162796,0.3016889924286546,0.6615158775404686
12,2604.0,0.01302,1341.0,0.011163563173891666,0.0,0.6397900763358778,0.19354899294128197,0.0,0.7582993593476994,0.60584926147285
13,1132.0,0.00566,754.0,0.0005300339088174204,0.0,0.3597328244274809,0.009189496908681042,0.0,0.3296447291788002,0.2700289025825219
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3.0,1.5e-05,1.0,0.0,0.0,0.00047709923664122136,0.0,0.0,0.00087361677344205,0.00021501420460860634
