query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,229,404,True,2,20.0,229 149 404,-1 -1,0,2,0,1.0
1,7,380,True,1,10.0,7 380,-1,1,1,0,1.0
2,401,477,True,2,20.0,401 259 477,-1 -1,2,2,0,1.0
3,315,106,True,2,20.0,315 268 106,-1 -1,3,2,0,1.0
4,428,224,True,3,22.5,428 167 316 224,-1 602 -1,4,2,1,0.6666666666666666
5,327,27,True,2,20.0,327 259 27,-1 -1,5,2,0,1.0
6,55,461,True,3,22.577350269189626,55 157 315 461,-1 554 -1,6,2,1,0.6666666666666666
7,64,67,True,2,20.0,64 259 67,-1 -1,7,2,0,1.0
8,440,380,True,2,20.0,440 7 380,-1 -1,8,2,0,1.0
9,0,470,True,2,20.0,0 167 470,-1 -1,9,2,0,1.0
10,480,240,True,2,20.0,480 36 240,-1 -1,10,2,0,1.0
11,67,207,True,3,25.123091490979334,67 425 375 207,-1 1332 -1,11,2,1,0.6666666666666666
12,152,177,True,3,26.182574185835055,152 135 28 177,-1 414 -1,12,2,1,0.6666666666666666
13,5,53,True,4,28.800957066939606,5 77 163 371 53,-1 257 567 -1,13,2,2,0.5
14,214,96,True,2,20.0,214 348 96,-1 -1,14,2,0,1.0
15,338,321,True,3,23.44721359549996,338 402 7 321,-1 1233 -1,15,2,1,0.6666666666666666
16,352,59,True,3,27.1400280084028,352 24 227 59,-1 114 -1,16,2,1,0.6666666666666666
17,475,393,True,4,36.20254987096858,475 402 24 120 393,-1 1234 111 -1,17,2,2,0.5
18,84,119,True,2,20.0,84 115 119,-1 -1,18,2,0,1.0
19,385,369,True,2,20.0,385 115 369,-1 -1,19,2,0,1.0
20,402,500,True,3,24.277350098112613,402 369 164 500,-1 1149 -1,20,2,1,0.6666666666666666
21,389,98,True,2,20.0,389 385 98,-1 -1,21,2,0,1.0
22,372,506,True,3,25.1400280084028,372 433 21 506,-1 1355 -1,22,2,1,0.6666666666666666
23,311,203,True,3,26.707106781186546,311 259 1 203,-1 856 -1,23,2,1,0.6666666666666666
24,421,192,True,3,23.149071198499986,421 109 163 192,-1 330 -1,24,2,1,0.6666666666666666
25,327,98,True,2,20.0,327 259 98,-1 -1,25,2,0,1.0
26,327,507,True,2,20.0,327 171 507,-1 -1,26,2,0,1.0
27,390,300,True,3,25.258198889747163,390 268 205 300,-1 907 -1,27,2,1,0.6666666666666666
28,39,36,True,3,23.22941573387056,39 169 139 36,-1 610 -1,28,2,1,0.6666666666666666
29,147,395,True,2,20.0,147 402 395,-1 -1,29,2,0,1.0
30,184,40,True,4,34.57586895836967,184 315 369 362 40,-1 1047 1157 -1,30,2,2,0.5
31,39,208,True,3,23.707106781186546,39 371 385 208,-1 1171 -1,31,2,1,0.6666666666666666
32,432,48,True,3,23.577350269189626,432 7 167 48,-1 39 -1,32,2,1,0.6666666666666666
33,97,400,True,3,25.316227766016837,97 117 311 400,-1 380 -1,33,2,1,0.6666666666666666
34,401,301,True,3,24.408248290463863,401 259 109 301,-1 858 -1,34,2,1,0.6666666666666666
35,67,256,True,2,20.0,67 243 256,-1 -1,35,2,0,1.0
36,443,446,True,2,20.0,443 509 446,-1 -1,36,2,0,1.0
37,257,214,True,2,20.0,257 6 214,-1 -1,37,2,0,1.0
38,246,495,True,4,29.678365523644846,246 199 402 24 495,-1 704 1234 -1,38,2,2,0.5
39,471,261,True,2,20.0,471 36 261,-1 -1,39,2,0,1.0
40,494,45,True,2,20.0,494 109 45,-1 -1,40,2,0,1.0
41,117,182,True,2,20.0,117 171 182,-1 -1,41,2,0,1.0
42,453,511,True,3,22.577350269189626,453 157 315 511,-1 554 -1,42,2,1,0.6666666666666666
43,152,51,True,2,20.0,152 361 51,-1 -1,43,2,0,1.0
44,441,326,True,2,20.0,441 318 326,-1 -1,44,2,0,1.0
45,423,254,True,2,20.0,423 230 254,-1 -1,45,2,0,1.0
46,147,26,True,2,20.0,147 227 26,-1 -1,46,2,0,1.0
