edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,1,56,22,6,10,17,1,3.5,4.863636363636363,10,22,6,3.6666666666666665,22,0,0,0,0.9999999999999546,0.002275,0.003085,0.45088617922463764,0.546295695164103,0.546295695164103,3.816227766016838,unique_starts
1,1,207,60,8,21,30,1,6.0,6.15,10,60,8,7.5,60,0,0,0,0.9999999999999833,0.002275,0.002905,0.45088617922463764,0.524288361219831,0.524288361219831,6.218217890235993,unique_starts
2,1,263,69,7,21,36,1,7.0,6.855072463768116,10,69,7,9.857142857142858,69,0,0,0,0.9999999999999856,0.002275,0.00213,0.45088617922463764,0.4195221898610241,0.45088617922463764,7.218217890235993,unique_starts
3,1,271,7,4,4,7,1,1.0,2.2857142857142856,8,7,4,1.75,7,30,30,30,-0.6216216216216048,0.002275,0.002355,0.45088617922463764,0.44914344030048625,0.45088617922463764,1.5,unique_starts
4,1,355,3,2,2,3,1,1.0,1.3333333333333333,2,3,2,1.5,3,11,11,11,-0.5714285714285307,0.002275,0.00217,0.45088617922463764,0.41915000622118975,0.45088617922463764,1.7071067811865475,unique_starts
5,1,362,327,13,109,63,1,6.0,5.574923547400612,10,327,13,25.153846153846153,327,0,0,0,0.9999999999999969,0.002275,0.002515,0.45088617922463764,0.43746314847981066,0.45088617922463764,6.095782628522115,unique_starts
6,1,410,39,19,31,29,1,8.0,7.717948717948718,9,39,19,2.0526315789473686,39,1,0,0,0.9999999999999744,0.002275,0.002505,0.45088617922463764,0.5045878099035421,0.5045878099035421,8.179605302026776,unique_starts
7,1,429,221,22,39,150,1,4.0,4.1900452488687785,9,221,22,10.045454545454545,221,49,49,49,0.6370370370370346,0.002275,0.0033,0.45088617922463764,0.6326307247072286,0.6326307247072286,4.160128153805087,unique_starts
8,1,509,19,2,8,4,4,8.0,7.578947368421052,10,19,2,9.5,19,0,0,0,0.9999999999999475,0.002275,0.002315,0.45088617922463764,0.45536456046849,0.45536456046849,8.353553390593273,unique_starts
9,2,21,136,15,136,19,2,6.0,5.963235294117647,10,136,15,9.066666666666666,136,25,25,25,0.6894409937888156,0.00384,0.001335,0.5060326060585574,0.4564190951629047,0.5060326060585574,6.085749292571254,unique_starts
10,2,144,82,6,34,19,1,4.0,4.414634146341464,10,82,6,13.666666666666666,82,112,112,112,-0.15463917525773116,0.00384,0.00326,0.5060326060585574,0.4576649606576262,0.5060326060585574,4.171498585142508,unique_starts
11,2,175,82,6,39,28,1,3.0,3.4146341463414633,7,82,6,13.666666666666666,82,29,29,29,0.4774774774774732,0.00384,0.00503,0.5060326060585574,0.7906895530825655,0.7906895530825655,3.160128153805087,unique_starts
12,2,348,490,10,98,105,1,7.0,6.822448979591837,10,490,10,49.0,490,59,59,59,0.7850637522768655,0.00384,0.00217,0.5060326060585574,0.46484629082411283,0.5060326060585574,7.101015254455221,unique_starts
13,2,463,130,21,91,47,7,9.0,8.946153846153846,10,130,21,6.190476190476191,130,0,0,0,0.9999999999999923,0.00384,0.00216,0.5060326060585574,0.4220010861783243,0.5060326060585574,9.104828483672192,unique_starts
14,3,206,1860,47,505,416,1,8.0,7.447849462365592,10,1860,47,39.57446808510638,1860,0,0,0,0.9999999999999996,0.003565,0.002645,0.629648657579577,0.445173605122497,0.629648657579577,8.044499415948998,unique_starts
15,3,262,4,2,3,3,9,10.0,9.75,10,4,2,2.0,4,53,53,53,-0.8596491228070025,0.003565,0.00278,0.629648657579577,0.4301422720645791,0.629648657579577,10.577350269189626,unique_starts
16,3,406,1447,36,347,327,1,6.0,5.663441603317208,10,1447,36,40.19444444444444,1447,0,0,0,0.9999999999999993,0.003565,0.002805,0.629648657579577,0.5354403056091888,0.629648657579577,6.053682812709502,unique_starts
17,4,8,16,5,8,13,5,9.5,8.875,10,16,5,3.2,16,1,0,0,0.9999999999999376,0.0034,0.00305,0.4173791207178176,0.5520708483104224,0.5520708483104224,9.853553390593273,unique_starts
18,4,63,510,9,90,104,1,6.5,6.3352941176470585,10,510,9,56.666666666666664,510,0,0,0,0.999999999999998,0.0034,0.00318,0.4173791207178176,0.5223469789125815,0.5223469789125815,6.605409255338946,unique_starts
19,4,80,3,2,3,2,9,10.0,9.666666666666666,10,3,2,1.5,3,0,0,0,0.9999999999996666,0.0034,0.003105,0.4173791207178176,0.5588642918402194,0.5588642918402194,10.577350269189626,unique_starts
20,4,149,6,2,4,4,9,10.0,9.666666666666666,10,6,2,3.0,6,4,0,0,0.9999999999998334,0.0034,0.002245,0.4173791207178176,0.5869552819932353,0.5869552819932353,10.5,unique_starts
21,4,151,23,5,13,11,7,9.0,9.26086956521739,10,23,5,4.6,23,0,0,0,0.9999999999999566,0.0034,0.00229,0.4173791207178176,0.41660248759315444,0.4173791207178176,9.277350098112615,unique_starts
22,4,184,23,3,8,8,5,9.0,8.478260869565217,10,23,3,7.666666666666667,23,415,415,415,-0.8949771689497696,0.0034,0.00261,0.4173791207178176,0.48111071981505993,0.48111071981505993,9.353553390593273,unique_starts
23,4,230,8,2,3,5,7,9.0,8.875,10,8,2,4.0,8,509,509,509,-0.9690522243713714,0.0034,0.00344,0.4173791207178176,0.5145793327544896,0.5145793327544896,9.577350269189626,unique_starts
24,4,500,36,12,21,24,8,10.0,9.444444444444445,10,36,12,3.0,36,1,0,0,0.9999999999999721,0.0034,0.00264,0.4173791207178176,0.4383034979058573,0.4383034979058573,10.218217890235993,unique_starts
25,6,21,79,11,79,11,2,6.0,5.7974683544303796,10,79,11,7.181818181818182,79,10,10,10,0.7752808988763958,0.003095,0.001335,0.5269899781612348,0.4564190951629047,0.5269899781612348,6.112508790092602,unique_starts
26,6,113,12,7,10,10,9,10.0,9.833333333333334,10,12,7,1.7142857142857142,12,2,0,0,0.9999999999999166,0.003095,0.00241,0.5269899781612348,0.4237111768924867,0.5269899781612348,10.316227766016837,unique_starts
27,6,121,136,20,85,46,7,9.0,8.779411764705882,10,136,20,6.8,136,0,0,0,0.9999999999999927,0.003095,0.00212,0.5269899781612348,0.4699998393487556,0.5269899781612348,9.108465228909328,unique_starts
