query_id,src,dst,reachable,path_edges_count,path_cost,path_nodes,path_edge_ids,ep_id,num_virtual_edges_used,num_real_option_edges_used,virtual_edge_ratio
0,158,212,True,3,68.06166264159782,158 218 216 212,-1 532 -1,0,2,1,0.6666666666666666
1,203,303,True,3,63.03977786420879,203 241 261 303,-1 687 -1,1,2,1,0.6666666666666666
2,1,12,True,3,73.10369516947304,1 5 8 12,-1 30 -1,2,2,1,0.6666666666666666
3,392,381,True,3,74.40824829046386,392 388 384 381,-1 1106 -1,3,2,1,0.6666666666666666
4,41,9,True,3,75.25819888974716,41 1 5 9,-1 5 -1,4,2,1,0.6666666666666666
5,347,353,True,3,69.0529256124025,347 389 391 353,-1 1119 -1,5,2,1,0.6666666666666666
6,283,384,True,3,71.08084520834544,283 321 361 384,-1 957 -1,6,2,1,0.6666666666666666
7,367,292,True,3,72.06551217820804,367 391 352 292,-1 1132 -1,7,2,1,0.6666666666666666
8,381,392,True,3,75.57735026918962,381 384 388 392,-1 1086 -1,8,2,1,0.6666666666666666
9,384,383,True,1,25.0,384 383,-1,9,1,0,1.0
10,315,229,True,3,70.0780868809443,315 273 233 229,-1 754 -1,10,2,1,0.6666666666666666
11,238,132,False,0,inf,,,11,0,0,0.0
12,30,126,True,3,71.08304547985374,30 27 66 126,-1 140 -1,12,2,1,0.6666666666666666
13,223,340,True,3,70.07715167498105,223 241 281 340,-1 688 -1,13,2,1,0.6666666666666666
14,227,47,True,3,74.21821789023599,227 166 106 47,-1 318 -1,14,2,1,0.6666666666666666
15,387,301,True,3,69.06299407883488,387 326 305 301,-1 961 -1,15,2,1,0.6666666666666666
16,300,366,True,3,74.13130643285973,300 303 306 366,-1 845 -1,16,2,1,0.6666666666666666
17,227,312,True,4,81.16902562014074,227 230 232 252 312,-1 610 622 -1,17,2,2,0.5
18,124,7,True,3,71.07516460280029,124 106 66 7,-1 233 -1,18,2,1,0.6666666666666666
19,380,201,True,3,74.33333333333333,380 321 261 201,-1 949 -1,19,2,1,0.6666666666666666
20,306,201,True,3,72.09491579957525,306 302 261 201,-1 830 -1,20,2,1,0.6666666666666666
21,144,1,True,4,92.17930515857182,144 121 81 41 1,-1 246 208 -1,21,2,2,0.5
22,260,383,True,3,63.05136654969375,260 321 341 383,-1 956 -1,22,2,1,0.6666666666666666
23,10,40,True,4,84.56651901052378,10 6 5 1 40,-1 38 25 -1,23,2,2,0.5
24,384,304,True,3,71.06651901052378,384 361 321 304,-1 1041 -1,24,2,1,0.6666666666666666
25,127,4,True,3,63.05150262026246,127 66 46 4,-1 201 -1,25,2,1,0.6666666666666666
26,318,392,True,3,71.08451542547286,318 314 332 392,-1 917 -1,26,2,1,0.6666666666666666
27,229,124,True,3,64.04531432544294,229 187 166 124,-1 368 -1,27,2,1,0.6666666666666666
28,301,227,True,4,85.1953558291446,301 241 223 224 227,-1 684 552 -1,28,2,2,0.5
29,198,230,True,3,68.04987546680539,198 235 233 230,-1 651 -1,29,2,1,0.6666666666666666
30,215,135,True,3,74.24253562503634,215 218 158 135,-1 528 -1,30,2,1,0.6666666666666666
31,221,381,True,3,70.11470786693528,221 281 321 381,-1 773 -1,31,2,1,0.6666666666666666
32,124,203,True,3,70.07018624063436,124 166 206 203,-1 327 -1,32,2,1,0.6666666666666666
33,10,40,True,4,84.56651901052378,10 6 5 1 40,-1 38 25 -1,33,2,2,0.5
34,306,220,True,3,67.05862103817606,306 302 281 220,-1 831 -1,34,2,1,0.6666666666666666
35,55,6,True,3,70.04647394123401,55 32 10 6,-1 145 -1,35,2,1,0.6666666666666666
36,144,0,True,4,92.17930515857182,144 121 81 41 0,-1 246 208 -1,36,2,2,0.5
37,390,252,True,3,71.0436435780472,390 352 312 252,-1 1019 -1,37,2,1,0.6666666666666666
38,7,187,True,3,74.15811388300841,7 66 127 187,-1 207 -1,38,2,1,0.6666666666666666
39,398,313,True,3,73.09759000729485,398 358 317 313,-1 1037 -1,39,2,1,0.6666666666666666
40,76,6,True,3,74.24253562503634,76 52 10 6,-1 178 -1,40,2,1,0.6666666666666666
41,233,138,True,3,73.13130643285973,233 216 198 138,-1 508 -1,41,2,1,0.6666666666666666
42,58,9,True,3,75.26726124191242,58 55 32 9,-1 192 -1,42,2,1,0.6666666666666666
43,381,220,True,3,71.109108945118,381 321 281 220,-1 950 -1,43,2,1,0.6666666666666666
44,153,238,False,0,inf,,,44,0,0,0.0
45,199,253,True,3,60.05219957509719,199 216 215 253,-1 511 -1,45,2,1,0.6666666666666666
46,153,238,False,0,inf,,,46,0,0,0.0
47,346,260,True,3,67.06008417681261,346 305 303 260,-1 858 -1,47,2,1,0.6666666666666666
48,41,10,True,4,86.30614521989571,41 1 5 6 10,-1 5 28 -1,48,2,2,0.5
49,155,236,False,0,inf,,,49,0,0,0.0
50,3,147,True,3,74.1690308509457,3 27 87 147,-1 142 -1,50,2,1,0.6666666666666666
51,139,212,True,3,74.11785113019775,139 198 236 212,-1 383 -1,51,2,1,0.6666666666666666
52,238,133,False,0,inf,,,52,0,0,0.0
53,386,301,True,3,72.07198157507487,386 383 361 301,-1 1075 -1,53,2,1,0.6666666666666666
54,327,260,True,3,62.03851856078857,327 304 303 260,-1 850 -1,54,2,1,0.6666666666666666
55,23,120,True,3,70.06984302957696,23 41 81 120,-1 154 -1,55,2,1,0.6666666666666666
56,358,273,True,3,68.04632410546121,358 317 315 273,-1 940 -1,56,2,1,0.6666666666666666
57,4,52,True,3,73.08451542547286,4 8 11 52,-1 67 -1,57,2,1,0.6666666666666666
58,186,235,True,3,73.10050378152593,186 209 212 235,-1 458 -1,58,2,1,0.6666666666666666
59,223,123,True,3,74.18898223650461,223 206 146 123,-1 411 -1,59,2,1,0.6666666666666666
60,107,210,True,3,70.07980868844676,107 167 207 210,-1 340 -1,60,2,1,0.6666666666666666
61,358,353,True,3,73.05661385170723,358 317 314 353,-1 939 -1,61,2,1,0.6666666666666666
62,380,392,True,4,85.54657464328326,380 383 387 388 392,-1 1079 1100 -1,62,2,2,0.5
63,209,198,True,3,73.11952286093344,209 213 216 198,-1 488 -1,63,2,1,0.6666666666666666
64,261,347,True,3,69.07930515857181,261 303 305 347,-1 844 -1,64,2,1,0.6666666666666666
65,299,393,True,4,96.35177666738528,299 318 314 332 393,-1 944 917 -1,65,2,2,0.5
66,138,232,True,3,74.11785113019775,138 198 236 232,-1 383 -1,66,2,1,0.6666666666666666
67,46,52,True,3,73.08451542547286,46 8 11 52,-1 67 -1,67,2,1,0.6666666666666666
68,152,238,False,0,inf,,,68,0,0,0.0
69,9,127,True,3,65.0536828127095,9 47 66 127,-1 174 -1,69,2,1,0.6666666666666666
70,24,53,True,4,87.33848868273348,24 6 10 11 53,-1 42 87 -1,70,2,2,0.5
71,233,220,True,4,89.2130433834915,233 229 227 224 220,-1 598 587 -1,71,2,2,0.5
72,19,13,True,4,92.13288605957194,19 58 55 53 13,-1 196 194 -1,72,2,2,0.5
73,19,32,True,3,73.08276058886024,19 58 55 32,-1 196 -1,73,2,1,0.6666666666666666
74,155,235,False,0,inf,,,74,0,0,0.0
75,301,227,True,4,85.1953558291446,301 241 223 224 227,-1 684 552 -1,75,2,2,0.5
76,4,52,True,3,73.08451542547286,4 8 11 52,-1 67 -1,76,2,1,0.6666666666666666
77,18,13,True,4,92.13288605957194,18 58 55 53 13,-1 196 194 -1,77,2,2,0.5
78,201,126,True,3,74.94721359549996,201 204 186 126,-1 401 -1,78,2,1,0.6666666666666666
79,218,133,False,0,inf,,,79,0,0,0.0
80,58,10,True,3,69.0501254707117,58 55 53 10,-1 194 -1,80,2,1,0.6666666666666666
81,158,232,True,3,68.06166264159782,158 218 216 232,-1 532 -1,81,2,1,0.6666666666666666
82,135,216,True,3,71.05241424183609,135 158 198 216,-1 316 -1,82,2,1,0.6666666666666666
83,318,392,True,3,71.08451542547286,318 314 332 392,-1 917 -1,83,2,1,0.6666666666666666
84,3,52,True,3,75.37796447300923,3 7 11 52,-1 55 -1,84,2,1,0.6666666666666666
85,286,392,True,3,73.13736056394869,286 347 388 392,-1 1016 -1,85,2,1,0.6666666666666666
86,299,232,True,5,92.69114577839542,299 318 317 293 292 232,-1 947 937 795 -1,86,2,3,0.4
87,213,146,True,3,69.11547005383792,213 209 207 146,-1 455 -1,87,2,1,0.6666666666666666
88,13,1,True,3,74.20851441405708,13 9 5 1,-1 72 -1,88,2,1,0.6666666666666666
89,229,178,True,4,89.71877162542694,229 232 236 217 178,-1 621 660 -1,89,2,2,0.5
90,304,369,True,3,72.09325048082403,304 326 367 369,-1 966 -1,90,2,1,0.6666666666666666
91,226,300,True,3,73.13130643285973,226 223 241 300,-1 555 -1,91,2,1,0.6666666666666666
92,383,303,True,3,62.04062222318512,383 341 321 303,-1 994 -1,92,2,1,0.6666666666666666
93,347,353,True,3,69.0529256124025,347 389 391 353,-1 1119 -1,93,2,1,0.6666666666666666
94,158,232,True,3,68.06166264159782,158 218 216 232,-1 532 -1,94,2,1,0.6666666666666666
95,4,121,True,4,90.18095414068807,4 1 41 81 121,-1 6 154 -1,95,2,2,0.5
