cluster,num_segments,num_episodes,min_h,median_h,mean_h,max_h
2,4886,31,1,5.0,6.528857961522718,25
3,2169,54,1,3.0,2.9972337482710927,12
4,3758,33,1,4.0,4.9960085151676425,25
6,2734,37,1,4.0,5.956108266276518,25
7,3439,35,1,4.0,5.28002326257633,19
8,1644,64,1,2.0,3.059610705596107,15
10,3534,33,1,4.0,5.309564233163554,25
16,3603,30,1,5.0,6.184013322231474,25
21,2,2,1,1.0,1.0,1
22,2700,74,1,3.0,3.49,19
24,2906,39,1,4.0,4.5065381968341365,19
28,1280,49,1,2.0,3.13203125,25
39,1843,50,1,3.0,4.962561041779707,25
42,1786,59,1,3.0,3.2032474804031357,12
43,409,99,1,1.0,1.466992665036675,3
46,2063,41,1,3.0,3.332040717401842,11
50,4226,24,1,5.0,5.685754850922859,25
56,1781,53,1,2.0,2.9584503088152725,25
58,2127,38,1,3.0,4.442407146215327,25
63,2230,45,1,3.0,3.385201793721973,13
77,1353,46,1,2.0,3.3244641537324466,25
79,2141,47,1,3.0,3.263428304530593,25
80,1912,45,1,3.0,3.3091004184100417,12
84,4023,40,1,6.0,7.947054436987323,25
88,3873,31,1,6.0,7.758068680609346,25
98,4633,27,1,6.0,8.078998489099936,25
100,2351,36,1,4.0,4.811569544874521,25
109,4972,32,1,8.0,9.46781979082864,25
112,2330,25,1,3.0,4.171244635193133,25
115,1864,44,1,3.0,3.8358369098712446,17
117,1970,50,1,3.0,3.4766497461928934,15
118,3004,21,1,4.0,5.021970705725699,25
120,2219,61,1,3.0,2.9945921586300135,10
121,162,117,1,1.0,1.0,1
125,7039,34,1,6.0,7.87498224179571,25
133,4579,33,1,5.0,6.78663463638349,25
138,3232,21,1,5.0,5.9245049504950495,25
139,1764,80,1,3.0,3.018140589569161,14
140,2204,26,1,3.0,3.690562613430127,16
143,4091,39,1,5.0,6.788804693229039,25
144,4240,27,1,5.0,7.0797169811320755,25
146,1583,45,1,2.0,2.9437776373973468,25
147,5833,37,1,6.0,7.864906566089491,25
149,1063,53,1,2.0,3.2634054562558794,25
157,1072,56,1,2.0,2.8190298507462686,12
163,51,27,1,1.0,1.6666666666666667,11
164,1975,51,1,4.0,4.794430379746835,25
166,1915,43,1,3.0,3.1530026109660576,12
167,1500,69,1,2.0,2.9713333333333334,13
169,2003,56,1,3.0,5.818771842236645,25
171,2078,65,1,3.0,3.8065447545717035,25
172,2298,52,1,3.0,3.89556135770235,25
173,1658,42,1,3.0,3.816043425814234,25
175,4930,59,1,4.0,6.806288032454361,25
176,2949,33,1,4.0,4.348253645303493,16
179,1,1,1,1.0,1.0,1
184,1875,45,1,3.0,3.8986666666666667,25
186,38,33,1,1.0,1.0,1
196,3365,26,1,5.0,6.233283803863299,25
199,1264,67,1,2.0,2.723892405063291,25
205,45,29,1,1.0,2.3777777777777778,12
206,1798,45,1,3.0,4.0,24
207,1623,57,1,2.0,2.9691928527418363,12
213,1863,29,1,3.0,3.200751476113795,10
217,2467,50,1,3.0,3.511552492906364,13
222,2703,26,1,4.0,4.69811320754717,25
224,2965,39,1,3.0,4.211804384485666,25
