edge_id,src,dst,num_segments,num_episodes,num_unique_starts,num_unique_terminations,min_h,median_h,mean_h,max_h,num_unique_start_goal_pairs,num_unique_episodes,support_density_per_episode,support_count,reverse_support_raw,reverse_support_certified,reverse_support_count,asymmetry,src_density,dst_density,src_bottleneck_score,dst_bottleneck_score,edge_bottleneck_score,cost,cost_support_unit
0,1,3,2310,38,317,337,8,19.0,18.697402597402597,25,2310,38,60.78947368421053,2310,1300,1300,1300,0.2797783933518005,0.00907,0.0082,0.3368256437113598,0.45128215508295516,0.45128215508295516,19.056165595630173,unique_starts
1,1,4,710,27,155,169,14,23.0,22.302816901408452,25,710,27,26.296296296296298,710,249,249,249,0.48070907194994733,0.00907,0.0091,0.3368256437113598,0.5115589624042,0.5115589624042,23.08032193289025,unique_starts
2,1,5,28,7,15,15,22,25.0,24.321428571428573,25,28,7,4.0,28,7,7,7,0.5999999999999829,0.00907,0.00468,0.3368256437113598,0.3187031811420707,0.3368256437113598,25.25819888974716,unique_starts
3,3,1,1300,25,201,175,7,18.0,17.833846153846153,25,1300,25,52.0,1300,2310,2310,2310,-0.2797783933518005,0.0082,0.00907,0.45128215508295516,0.3368256437113598,0.45128215508295516,18.07053456158586,unique_starts
4,3,4,15010,65,1259,1401,1,12.0,12.785143237841439,25,15010,65,230.92307692307693,15010,12442,12442,12442,0.09354509689640099,0.0082,0.0091,0.45128215508295516,0.5115589624042,0.5115589624042,12.028182994438778,unique_starts
5,3,5,3426,44,398,472,7,19.0,18.768534734384122,25,3426,44,77.86363636363636,3426,2146,2146,2146,0.22972002871500355,0.0082,0.00468,0.45128215508295516,0.3187031811420707,0.45128215508295516,19.05012547071171,unique_starts
6,3,6,526,21,122,122,14,23.0,22.342205323193916,25,526,21,25.047619047619047,526,611,611,611,-0.07475813544415122,0.0082,0.010255,0.45128215508295516,0.5343662886165432,0.5343662886165432,23.09053574604252,unique_starts
7,3,7,9,2,5,5,23,25.0,24.444444444444443,25,9,2,4.5,9,16,16,16,-0.2799999999999888,0.0082,0.010105,0.45128215508295516,0.7659791289368416,0.7659791289368416,25.447213595499957,unique_starts
8,3,26,232,8,50,50,15,23.0,22.280172413793103,25,232,8,29.0,232,212,212,212,0.04504504504504494,0.0082,0.00467,0.45128215508295516,0.6704800661246617,0.6704800661246617,23.14142135623731,unique_starts
9,4,1,249,14,66,64,16,23.0,22.550200803212853,25,249,14,17.785714285714285,249,710,710,710,-0.48070907194994733,0.0091,0.00907,0.5115589624042,0.3368256437113598,0.5115589624042,23.123091490979334,unique_starts
10,4,3,12442,42,1179,1038,1,13.0,13.162594438193217,25,12442,42,296.23809523809524,12442,15010,15010,15010,-0.09354509689640099,0.0091,0.0082,0.5115589624042,0.45128215508295516,0.5115589624042,13.029123468555367,unique_starts
11,4,5,6450,51,527,641,1,12.0,12.548992248062016,25,6450,51,126.47058823529412,6450,2766,2766,2766,0.39973958333333326,0.0091,0.00468,0.5115589624042,0.3187031811420707,0.5115589624042,12.043560684186904,unique_starts
12,4,6,2479,37,347,311,7,19.0,18.982654296087134,25,2479,37,67.0,2479,1718,1718,1718,0.18131999046938285,0.0091,0.010255,0.5115589624042,0.5343662886165432,0.5343662886165432,19.053682812709503,unique_starts
13,4,7,484,18,117,109,15,23.0,22.485537190082646,25,484,18,26.88888888888889,484,493,493,493,-0.009211873080859766,0.0091,0.010105,0.5115589624042,0.7659791289368416,0.7659791289368416,23.092450032704203,unique_starts
14,4,8,15,4,8,8,22,25.0,24.266666666666666,25,15,4,3.75,15,36,36,36,-0.4117647058823449,0.0091,0.00467,0.5115589624042,0.7134823445613995,0.7134823445613995,25.353553390593273,unique_starts
15,4,26,695,19,110,133,8,20.0,19.6273381294964,25,695,19,36.578947368421055,695,643,643,643,0.038863976083707,0.0091,0.00467,0.5115589624042,0.6704800661246617,0.6704800661246617,20.095346258924558,unique_starts
16,4,27,76,3,17,18,16,23.0,22.44736842105263,25,76,3,25.333333333333332,76,147,147,147,-0.31838565022421383,0.0091,0.00359,0.5115589624042,0.7884498217965473,0.7884498217965473,23.242535625036332,unique_starts
17,4,46,25,2,9,9,21,24.0,23.8,25,25,2,12.5,25,7,7,7,0.5624999999999823,0.0091,0.01195,0.5115589624042,0.8091650794924012,0.8091650794924012,24.333333333333332,unique_starts
18,5,1,7,2,4,4,23,25.0,24.428571428571427,25,7,2,3.5,7,28,28,28,-0.5999999999999829,0.00468,0.00907,0.3187031811420707,0.3368256437113598,0.3368256437113598,25.5,unique_starts
19,5,3,2146,32,270,275,8,18.0,17.942218080149114,25,2146,32,67.0625,2146,3426,3426,3426,-0.22972002871500355,0.00468,0.0082,0.3187031811420707,0.45128215508295516,0.45128215508295516,18.06085806194502,unique_starts
20,5,4,2766,33,279,359,1,10.0,11.235719450469993,25,2766,33,83.81818181818181,2766,6450,6450,6450,-0.39973958333333326,0.00468,0.0091,0.3187031811420707,0.5115589624042,0.5115589624042,10.059868434008925,unique_starts
21,5,6,3565,37,435,334,1,11.0,11.115287517531558,25,3565,37,96.35135135135135,3565,2010,2010,2010,0.27892376681614345,0.00468,0.010255,0.3187031811420707,0.5343662886165432,0.5343662886165432,11.04794633014854,unique_starts
22,5,7,2054,25,258,256,8,19.0,18.90408958130477,25,2054,25,82.16,2054,1241,1241,1241,0.2467374810318664,0.00468,0.010105,0.3187031811420707,0.7659791289368416,0.7659791289368416,19.06225728063647,unique_starts
23,5,8,395,16,93,93,15,23.0,22.48354430379747,25,395,16,24.6875,395,689,689,689,-0.27121771217712154,0.00468,0.00467,0.3187031811420707,0.7134823445613995,0.7134823445613995,23.103695169473042,unique_starts
